payment_id,payment_number,invoice_id,payment_date,amount_paid,payment_method,reference_number,notes
PAY-00005530,PAY-00005530,INV-00009233,2025-01-28,179.3,Wire Transfer,REF-271829,
PAY-00005531,PAY-00005531,INV-00009234,2024-06-25,203.23,Credit Card,REF-164510,
PAY-00005532,PAY-00005532,INV-00009235,2024-01-04,716.6,Check,REF-144236,
PAY-00005533,PAY-00005533,INV-00009236,2025-06-13,893.27,ACH,REF-351502,
PAY-00005534,PAY-00005534,INV-00009237,2025-01-07,1655.4,Credit Card,REF-629827,
PAY-00005535,PAY-00005535,INV-00009240,2024-09-08,643.07,Credit Card,REF-108821,
PAY-00005536,PAY-00005536,INV-00009241,2024-02-11,1162.21,ACH,REF-535648,
PAY-00005537,PAY-00005537,INV-00009242,2023-12-25,61.5,Cash,REF-336877,
PAY-00005538,PAY-00005538,INV-00009243,2023-09-05,665.7,Credit Card,REF-937903,
PAY-00005539,PAY-00005539,INV-00009244,2023-09-22,6.66,Check,REF-314544,
PAY-00005540,PAY-00005540,INV-00009245,2025-01-21,196.95,Credit Card,REF-405432,
PAY-00005541,PAY-00005541,INV-00009249,2024-02-07,70.01,ACH,REF-248025,
PAY-00005542,PAY-00005542,INV-00009252,2025-07-11,1404.2,Wire Transfer,REF-796369,
PAY-00005543,PAY-00005543,INV-00009254,2025-04-12,316.2,ACH,REF-592817,
PAY-00005544,PAY-00005544,INV-00009255,2023-11-26,59.63,Check,REF-919800,
PAY-00005545,PAY-00005545,INV-00009257,2023-12-18,125.3,Credit Card,REF-931923,
PAY-00005546,PAY-00005546,INV-00009260,2024-02-24,1686.4,Wire Transfer,REF-835434,
PAY-00005547,PAY-00005547,INV-00009261,2024-05-08,2298.25,ACH,REF-801652,
PAY-00005548,PAY-00005548,INV-00009263,2023-07-24,22.73,Cash,REF-160658,
PAY-00005549,PAY-00005549,INV-00009264,2024-08-18,72.65,Wire Transfer,REF-679675,
PAY-00005550,PAY-00005550,INV-00009265,2023-09-28,3642.3,Check,REF-473071,
PAY-00005551,PAY-00005551,INV-00009268,2023-10-30,90.25,Cash,REF-816409,
PAY-00005552,PAY-00005552,INV-00009269,2024-08-28,516.67,Cash,REF-231788,
PAY-00005553,PAY-00005553,INV-00009271,2023-12-17,99.92,Cash,REF-912676,
PAY-00005554,PAY-00005554,INV-00009273,2025-01-20,175.95,ACH,REF-787740,
PAY-00005555,PAY-00005555,INV-00009274,2025-06-26,206.84,ACH,REF-870376,
PAY-00005556,PAY-00005556,INV-00009275,2025-05-22,1130.2,ACH,REF-653416,
PAY-00005557,PAY-00005557,INV-00009276,2024-03-10,7243.0,Credit Card,REF-804284,
PAY-00005558,PAY-00005558,INV-00009277,2024-04-04,440.07,Credit Card,REF-637385,
PAY-00005559,PAY-00005559,INV-00009278,2024-12-15,843.0,Credit Card,REF-697739,
PAY-00005560,PAY-00005560,INV-00009279,2024-11-25,9246.48,Cash,REF-178296,
PAY-00005561,PAY-00005561,INV-00009280,2024-06-27,621.4,ACH,REF-625668,
PAY-00005562,PAY-00005562,INV-00009282,2024-09-15,97.88,Credit Card,REF-323688,
PAY-00005563,PAY-00005563,INV-00009285,2023-10-12,9693.75,Credit Card,REF-761874,
PAY-00005564,PAY-00005564,INV-00009289,2025-09-08,134.3,Credit Card,REF-650109,
PAY-00005565,PAY-00005565,INV-00009291,2025-07-04,19.63,Check,REF-539101,
PAY-00005566,PAY-00005566,INV-00009293,2024-06-04,366.49,Check,REF-253999,
PAY-00005567,PAY-00005567,INV-00009294,2024-06-29,100.98,Cash,REF-237258,
PAY-00005568,PAY-00005568,INV-00009295,2024-09-15,42.11,ACH,REF-503036,
PAY-00005569,PAY-00005569,INV-00009296,2024-10-24,1195.0,ACH,REF-828728,
PAY-00005570,PAY-00005570,INV-00009298,2025-03-14,1040.5,Credit Card,REF-948904,
PAY-00005571,PAY-00005571,INV-00009299,2023-11-29,171.15,Cash,REF-446011,
PAY-00005572,PAY-00005572,INV-00009303,2023-11-08,7243.0,Check,REF-497745,
PAY-00005573,PAY-00005573,INV-00009304,2025-05-16,14.04,Check,REF-683744,
PAY-00005574,PAY-00005574,INV-00009305,2024-10-09,167.8,Credit Card,REF-202930,
PAY-00005575,PAY-00005575,INV-00009306,2025-04-04,104.26,Wire Transfer,REF-621541,
PAY-00005576,PAY-00005576,INV-00009308,2024-12-12,569.2,Cash,REF-209930,
PAY-00005577,PAY-00005577,INV-00009312,2025-03-08,75.61,Cash,REF-502508,
PAY-00005578,PAY-00005578,INV-00009315,2023-09-07,1190.35,Check,REF-198852,
PAY-00005579,PAY-00005579,INV-00009316,2023-09-17,425.85,Credit Card,REF-972619,
PAY-00005580,PAY-00005580,INV-00009317,2024-11-19,2270.12,ACH,REF-488642,
PAY-00005581,PAY-00005581,INV-00009318,2025-04-18,3324.0,ACH,REF-948801,
PAY-00005582,PAY-00005582,INV-00009319,2025-02-25,1031.5,ACH,REF-529777,
PAY-00005583,PAY-00005583,INV-00009320,2023-10-23,34.21,Wire Transfer,REF-449342,
PAY-00005584,PAY-00005584,INV-00009321,2024-04-14,158.1,Wire Transfer,REF-781622,
PAY-00005585,PAY-00005585,INV-00009324,2024-06-15,1433.85,Check,REF-572916,
PAY-00005586,PAY-00005586,INV-00009327,2024-03-19,228.62,Check,REF-229777,
PAY-00005587,PAY-00005587,INV-00009330,2023-11-20,247.8,Credit Card,REF-406972,
PAY-00005588,PAY-00005588,INV-00009331,2024-12-21,443.6,Credit Card,REF-977135,
PAY-00005589,PAY-00005589,INV-00009332,2023-09-20,1028.7,ACH,REF-420898,
PAY-00005590,PAY-00005590,INV-00009336,2025-08-26,30.32,Wire Transfer,REF-793961,
PAY-00005591,PAY-00005591,INV-00009337,2024-09-26,528.86,Check,REF-510475,
PAY-00005592,PAY-00005592,INV-00009338,2024-02-01,1876.65,Cash,REF-704706,
PAY-00005593,PAY-00005593,INV-00009339,2025-08-18,141.5,Cash,REF-814718,
PAY-00005594,PAY-00005594,INV-00009340,2024-06-13,23.2,Cash,REF-327565,
PAY-00005595,PAY-00005595,INV-00009342,2025-02-15,14.79,Cash,REF-719859,
PAY-00005596,PAY-00005596,INV-00009343,2024-06-26,1382.5,Wire Transfer,REF-434144,
PAY-00005597,PAY-00005597,INV-00009344,2025-04-15,161.65,ACH,REF-909045,
PAY-00005598,PAY-00005598,INV-00009347,2025-04-14,1968.24,Check,REF-596653,
PAY-00005599,PAY-00005599,INV-00009349,2025-05-11,80.1,Credit Card,REF-835216,
PAY-00005600,PAY-00005600,INV-00009350,2024-06-19,24.77,Wire Transfer,REF-644496,
PAY-00005601,PAY-00005601,INV-00009351,2024-07-04,16.86,Check,REF-247007,
PAY-00005602,PAY-00005602,INV-00009352,2024-07-15,89.22,Check,REF-244158,
PAY-00005603,PAY-00005603,INV-00009357,2024-08-17,146.8,Credit Card,REF-869466,
PAY-00005604,PAY-00005604,INV-00009358,2024-02-02,556.8,Wire Transfer,REF-830998,
PAY-00005605,PAY-00005605,INV-00009359,2024-09-28,2241.72,ACH,REF-922765,
PAY-00005606,PAY-00005606,INV-00009362,2024-03-31,4.22,Cash,REF-955644,
PAY-00005607,PAY-00005607,INV-00009364,2023-08-13,499.6,Check,REF-903160,
PAY-00005608,PAY-00005608,INV-00009365,2025-05-30,985.0,Wire Transfer,REF-864023,
PAY-00005609,PAY-00005609,INV-00009367,2023-10-26,218.56,ACH,REF-118942,
PAY-00005610,PAY-00005610,INV-00009371,2024-10-24,1286.75,Cash,REF-889039,
PAY-00005611,PAY-00005611,INV-00009373,2023-10-11,3987.0,Credit Card,REF-124645,
PAY-00005612,PAY-00005612,INV-00009375,2024-02-22,2182.75,ACH,REF-913210,
PAY-00005613,PAY-00005613,INV-00009376,2024-08-13,2342.75,Cash,REF-274945,
PAY-00005614,PAY-00005614,INV-00009381,2024-04-12,7.06,Credit Card,REF-760000,
PAY-00005615,PAY-00005615,INV-00009383,2025-06-19,2164.6,Check,REF-121684,
PAY-00005616,PAY-00005616,INV-00009386,2024-03-05,72.24,Cash,REF-530697,
PAY-00005617,PAY-00005617,INV-00009389,2024-04-06,1853.72,ACH,REF-522883,
PAY-00005618,PAY-00005618,INV-00009390,2024-03-02,433.86,Check,REF-477369,
PAY-00005619,PAY-00005619,INV-00009392,2024-10-25,787.6,Wire Transfer,REF-344604,
PAY-00005620,PAY-00005620,INV-00009393,2024-04-26,7.87,Cash,REF-557001,
PAY-00005621,PAY-00005621,INV-00009394,2024-11-29,770.57,Check,REF-544048,
PAY-00005622,PAY-00005622,INV-00009395,2023-10-30,25.32,Wire Transfer,REF-501558,
PAY-00005623,PAY-00005623,INV-00009396,2024-02-28,63.94,ACH,REF-302528,
PAY-00005624,PAY-00005624,INV-00009397,2023-12-25,44.8,Check,REF-527125,
PAY-00005625,PAY-00005625,INV-00009398,2025-05-07,26.24,ACH,REF-940906,
PAY-00005626,PAY-00005626,INV-00009399,2025-06-19,44.1,Check,REF-533529,
PAY-00005627,PAY-00005627,INV-00009400,2024-06-07,256.3,ACH,REF-834006,
PAY-00005628,PAY-00005628,INV-00009405,2024-07-06,829.33,Cash,REF-617612,
PAY-00005629,PAY-00005629,INV-00009406,2023-12-11,43.6,Cash,REF-276032,
PAY-00005630,PAY-00005630,INV-00009409,2023-10-09,171.9,Cash,REF-410486,
PAY-00005631,PAY-00005631,INV-00009410,2025-07-03,1033.43,Check,REF-196056,
PAY-00005632,PAY-00005632,INV-00009411,2024-07-17,259.0,Credit Card,REF-715699,
PAY-00005633,PAY-00005633,INV-00009412,2024-05-12,13.9,Cash,REF-295345,
PAY-00005634,PAY-00005634,INV-00009413,2024-09-26,273.22,Check,REF-530064,
PAY-00005635,PAY-00005635,INV-00009418,2025-08-06,180.2,Cash,REF-562545,
PAY-00005636,PAY-00005636,INV-00009419,2025-03-25,191.5,Check,REF-797739,
PAY-00005637,PAY-00005637,INV-00009421,2024-05-09,77.49,ACH,REF-145265,
PAY-00005638,PAY-00005638,INV-00009422,2025-05-12,36.16,Credit Card,REF-473970,
PAY-00005639,PAY-00005639,INV-00009423,2025-05-07,77.1,Check,REF-210305,
PAY-00005640,PAY-00005640,INV-00009424,2024-05-24,387.9,Check,REF-345916,
PAY-00005641,PAY-00005641,INV-00009425,2025-08-07,3407.8,Wire Transfer,REF-786440,
PAY-00005642,PAY-00005642,INV-00009426,2024-01-07,7861.93,Wire Transfer,REF-735290,
PAY-00005643,PAY-00005643,INV-00009427,2024-08-20,308.25,Cash,REF-632879,
PAY-00005644,PAY-00005644,INV-00009430,2024-04-07,140.42,Cash,REF-514327,
PAY-00005645,PAY-00005645,INV-00009431,2024-03-17,135.7,Credit Card,REF-301219,
PAY-00005646,PAY-00005646,INV-00009435,2025-03-21,418.25,Check,REF-621541,
PAY-00005647,PAY-00005647,INV-00009436,2024-04-12,3372.92,Wire Transfer,REF-509922,
PAY-00005648,PAY-00005648,INV-00009442,2025-08-04,56.84,Check,REF-870127,
PAY-00005649,PAY-00005649,INV-00009443,2023-07-21,43.65,Cash,REF-994452,
PAY-00005650,PAY-00005650,INV-00009447,2025-03-15,337.35,Check,REF-893234,
PAY-00005651,PAY-00005651,INV-00009448,2025-04-06,17.29,Credit Card,REF-847037,
PAY-00005652,PAY-00005652,INV-00009450,2024-08-30,582.5,Cash,REF-972832,
PAY-00005653,PAY-00005653,INV-00009452,2024-09-01,1003.2,Credit Card,REF-171905,
PAY-00005654,PAY-00005654,INV-00009453,2023-09-14,34.59,ACH,REF-477252,
PAY-00005655,PAY-00005655,INV-00009457,2025-05-27,1433.2,Credit Card,REF-119003,
PAY-00005656,PAY-00005656,INV-00009459,2024-07-15,220.2,ACH,REF-288418,
PAY-00005657,PAY-00005657,INV-00009461,2023-09-02,291.75,ACH,REF-128444,
PAY-00005658,PAY-00005658,INV-00009462,2025-05-22,1796.4,Check,REF-894364,
PAY-00005659,PAY-00005659,INV-00009463,2025-01-02,629.3,Check,REF-880605,
PAY-00005660,PAY-00005660,INV-00009464,2025-03-14,374.72,Wire Transfer,REF-609163,
PAY-00005661,PAY-00005661,INV-00009466,2024-07-16,53.9,Credit Card,REF-333339,
PAY-00005662,PAY-00005662,INV-00009467,2025-02-03,251.65,Credit Card,REF-394285,
PAY-00005663,PAY-00005663,INV-00009468,2025-05-15,538.94,Check,REF-662154,
PAY-00005664,PAY-00005664,INV-00009471,2024-12-18,48.72,Wire Transfer,REF-400880,
PAY-00005665,PAY-00005665,INV-00009472,2025-02-21,83.15,Check,REF-456635,
PAY-00005666,PAY-00005666,INV-00009473,2024-03-15,40.36,Check,REF-104000,
PAY-00005667,PAY-00005667,INV-00009474,2024-12-31,369.2,Cash,REF-533726,
PAY-00005668,PAY-00005668,INV-00009475,2024-09-21,490.05,Credit Card,REF-276539,
PAY-00005669,PAY-00005669,INV-00009477,2024-04-29,775.95,Credit Card,REF-140300,
PAY-00005670,PAY-00005670,INV-00009479,2025-03-29,7.98,Credit Card,REF-612134,
PAY-00005671,PAY-00005671,INV-00009480,2025-05-12,6648.0,ACH,REF-613850,
PAY-00005672,PAY-00005672,INV-00009481,2025-06-14,740.4,Credit Card,REF-638006,
PAY-00005673,PAY-00005673,INV-00009483,2024-11-28,5721.02,Credit Card,REF-522533,
PAY-00005674,PAY-00005674,INV-00009484,2024-02-23,16.45,Cash,REF-181993,
PAY-00005675,PAY-00005675,INV-00009485,2024-05-13,69.6,Wire Transfer,REF-675330,
PAY-00005676,PAY-00005676,INV-00009490,2024-01-25,919.3,Credit Card,REF-209306,
PAY-00005677,PAY-00005677,INV-00009491,2025-03-14,4997.9,Cash,REF-900390,
PAY-00005678,PAY-00005678,INV-00009492,2025-08-05,50.98,Check,REF-794069,
PAY-00005679,PAY-00005679,INV-00009493,2024-08-03,106.5,ACH,REF-125436,
PAY-00005680,PAY-00005680,INV-00009495,2023-09-18,1770.09,Cash,REF-795931,
PAY-00005681,PAY-00005681,INV-00009496,2024-04-27,1927.25,Check,REF-539681,
PAY-00005682,PAY-00005682,INV-00009497,2023-10-11,5731.25,ACH,REF-728085,
PAY-00005683,PAY-00005683,INV-00009498,2024-07-02,6.21,Cash,REF-570476,
PAY-00005684,PAY-00005684,INV-00009499,2024-01-30,350.6,Check,REF-967508,
PAY-00005685,PAY-00005685,INV-00009500,2024-06-17,1660.9,ACH,REF-800795,
PAY-00005686,PAY-00005686,INV-00009501,2024-10-30,38.28,ACH,REF-571036,
PAY-00005687,PAY-00005687,INV-00009503,2025-05-13,25.0,ACH,REF-705621,
PAY-00005688,PAY-00005688,INV-00009505,2024-07-03,224.8,ACH,REF-642252,
PAY-00005689,PAY-00005689,INV-00009506,2025-07-28,1385.0,Check,REF-316092,
PAY-00005690,PAY-00005690,INV-00009510,2024-02-21,20.09,ACH,REF-178338,
PAY-00005691,PAY-00005691,INV-00009511,2023-10-17,971.41,Cash,REF-240851,
PAY-00005692,PAY-00005692,INV-00009512,2023-09-14,6.32,Check,REF-111101,
PAY-00005693,PAY-00005693,INV-00009513,2024-10-20,666.64,Credit Card,REF-658965,
PAY-00005694,PAY-00005694,INV-00009514,2024-05-26,30.6,ACH,REF-438743,
PAY-00005695,PAY-00005695,INV-00009515,2024-08-04,231.04,Check,REF-834726,
PAY-00005696,PAY-00005696,INV-00009516,2024-02-07,434.61,ACH,REF-997466,
PAY-00005697,PAY-00005697,INV-00009518,2025-07-02,6110.62,Cash,REF-976588,
PAY-00005698,PAY-00005698,INV-00009519,2024-12-18,4004.11,Cash,REF-983271,
PAY-00005699,PAY-00005699,INV-00009523,2024-02-14,79.54,Wire Transfer,REF-349803,
PAY-00005700,PAY-00005700,INV-00009524,2024-02-17,364.85,Wire Transfer,REF-577810,
PAY-00005701,PAY-00005701,INV-00009525,2025-02-11,14.75,Cash,REF-113283,
PAY-00005702,PAY-00005702,INV-00009526,2024-01-08,132.89,Credit Card,REF-123577,
PAY-00005703,PAY-00005703,INV-00009528,2024-06-15,507.4,Wire Transfer,REF-488101,
PAY-00005704,PAY-00005704,INV-00009529,2024-10-02,877.8,Check,REF-822490,
PAY-00005705,PAY-00005705,INV-00009530,2024-05-09,190.0,Credit Card,REF-379226,
PAY-00005706,PAY-00005706,INV-00009532,2023-12-11,13.16,Cash,REF-921170,
PAY-00005707,PAY-00005707,INV-00009534,2024-06-05,8694.0,Cash,REF-174306,
PAY-00005708,PAY-00005708,INV-00009536,2023-09-23,333.9,Credit Card,REF-410932,
PAY-00005709,PAY-00005709,INV-00009537,2024-09-23,87.65,ACH,REF-541186,
PAY-00005710,PAY-00005710,INV-00009538,2025-01-06,168.48,ACH,REF-800081,
PAY-00005711,PAY-00005711,INV-00009539,2024-10-23,121.46,Check,REF-890244,
PAY-00005712,PAY-00005712,INV-00009540,2024-01-18,23.29,Credit Card,REF-974540,
PAY-00005713,PAY-00005713,INV-00009542,2024-11-14,113.4,Cash,REF-183695,
PAY-00005714,PAY-00005714,INV-00009544,2025-05-14,18.52,Credit Card,REF-783993,
PAY-00005715,PAY-00005715,INV-00009545,2023-08-15,5152.5,Cash,REF-614039,
PAY-00005716,PAY-00005716,INV-00009546,2024-09-15,5.29,ACH,REF-850671,
PAY-00005717,PAY-00005717,INV-00009549,2024-09-11,214.15,Wire Transfer,REF-121430,
PAY-00005718,PAY-00005718,INV-00009550,2023-12-01,7.71,ACH,REF-859162,
PAY-00005719,PAY-00005719,INV-00009553,2024-02-11,257.19,Wire Transfer,REF-549507,
PAY-00005720,PAY-00005720,INV-00009554,2024-08-27,3830.75,Wire Transfer,REF-359581,
PAY-00005721,PAY-00005721,INV-00009555,2024-08-07,50.26,Check,REF-308173,
PAY-00005722,PAY-00005722,INV-00009556,2024-05-30,1009.0,Check,REF-335165,
PAY-00005723,PAY-00005723,INV-00009558,2023-12-03,27.7,ACH,REF-926995,
PAY-00005724,PAY-00005724,INV-00009559,2024-10-18,227.7,Credit Card,REF-818999,
PAY-00005725,PAY-00005725,INV-00009560,2024-03-13,134.3,Check,REF-376650,
PAY-00005726,PAY-00005726,INV-00009562,2024-09-28,3759.0,ACH,REF-390168,
PAY-00005727,PAY-00005727,INV-00009563,2025-05-05,13379.89,Wire Transfer,REF-158416,
PAY-00005728,PAY-00005728,INV-00009564,2025-05-27,113.19,Check,REF-227386,
PAY-00005729,PAY-00005729,INV-00009565,2024-05-14,76.7,ACH,REF-184025,
PAY-00005730,PAY-00005730,INV-00009566,2025-05-21,438.29,ACH,REF-936454,
PAY-00005731,PAY-00005731,INV-00009569,2025-04-24,280.05,Cash,REF-163432,
PAY-00005732,PAY-00005732,INV-00009571,2024-05-07,272.4,Check,REF-266785,
PAY-00005733,PAY-00005733,INV-00009572,2025-03-22,1286.75,Cash,REF-421584,
PAY-00005734,PAY-00005734,INV-00009573,2024-01-26,1243.36,Wire Transfer,REF-303965,
PAY-00005735,PAY-00005735,INV-00009574,2024-12-31,225.8,Credit Card,REF-552442,
PAY-00005736,PAY-00005736,INV-00009576,2024-05-27,974.25,Cash,REF-295107,
PAY-00005737,PAY-00005737,INV-00009577,2024-02-06,832.95,Check,REF-735360,
PAY-00005738,PAY-00005738,INV-00009579,2025-04-10,1616.5,ACH,REF-916076,
PAY-00005739,PAY-00005739,INV-00009580,2025-07-10,568.65,ACH,REF-319944,
PAY-00005740,PAY-00005740,INV-00009582,2023-12-31,16.9,Wire Transfer,REF-263910,
PAY-00005741,PAY-00005741,INV-00009583,2023-09-13,715.3,Wire Transfer,REF-711596,
PAY-00005742,PAY-00005742,INV-00009584,2025-05-10,1572.5,Check,REF-442180,
PAY-00005743,PAY-00005743,INV-00009585,2024-04-25,108.16,Cash,REF-370316,
PAY-00005744,PAY-00005744,INV-00009586,2024-08-20,418.31,Wire Transfer,REF-967949,
PAY-00005745,PAY-00005745,INV-00009588,2024-02-19,1071.48,Cash,REF-521934,
PAY-00005746,PAY-00005746,INV-00009589,2024-05-23,143.6,Credit Card,REF-760893,
PAY-00005747,PAY-00005747,INV-00009590,2024-07-08,310.95,ACH,REF-805240,
PAY-00005748,PAY-00005748,INV-00009591,2025-07-26,1847.6,Wire Transfer,REF-865483,
PAY-00005749,PAY-00005749,INV-00009593,2023-10-26,2821.25,Credit Card,REF-683055,
PAY-00005750,PAY-00005750,INV-00009595,2025-03-27,1259.41,Cash,REF-343020,
PAY-00005751,PAY-00005751,INV-00009596,2025-07-29,286.6,Credit Card,REF-616934,
PAY-00005752,PAY-00005752,INV-00009601,2023-12-28,26.62,Cash,REF-829890,
PAY-00005753,PAY-00005753,INV-00009605,2023-12-03,1679.67,Check,REF-630213,
PAY-00005754,PAY-00005754,INV-00009606,2025-06-27,92.94,Check,REF-596048,
PAY-00005755,PAY-00005755,INV-00009609,2025-05-18,230.26,ACH,REF-451496,
PAY-00005756,PAY-00005756,INV-00009610,2023-09-17,199.06,ACH,REF-330514,
PAY-00005757,PAY-00005757,INV-00009611,2024-04-11,324.73,Cash,REF-804526,
PAY-00005758,PAY-00005758,INV-00009612,2025-02-10,37.02,Check,REF-311312,
PAY-00005759,PAY-00005759,INV-00009613,2023-07-30,677.55,Cash,REF-201760,
PAY-00005760,PAY-00005760,INV-00009616,2023-10-19,659.0,ACH,REF-436483,
PAY-00005761,PAY-00005761,INV-00009618,2023-12-11,248.2,Credit Card,REF-998260,
PAY-00005762,PAY-00005762,INV-00009621,2023-12-14,2261.88,Cash,REF-783237,
PAY-00005763,PAY-00005763,INV-00009623,2025-03-07,46.65,Credit Card,REF-662275,
PAY-00005764,PAY-00005764,INV-00009624,2024-09-08,211.13,ACH,REF-494839,
PAY-00005765,PAY-00005765,INV-00009625,2023-08-01,87.13,Cash,REF-696620,
PAY-00005766,PAY-00005766,INV-00009626,2024-06-06,829.25,ACH,REF-901989,
PAY-00005767,PAY-00005767,INV-00009627,2025-01-03,758.2,Check,REF-706150,
PAY-00005768,PAY-00005768,INV-00009628,2023-07-16,1264.5,Cash,REF-557668,
PAY-00005769,PAY-00005769,INV-00009631,2024-07-15,1879.5,Credit Card,REF-490253,
PAY-00005770,PAY-00005770,INV-00009633,2025-03-16,1149.5,Credit Card,REF-403875,
PAY-00005771,PAY-00005771,INV-00009635,2024-11-03,78.69,Check,REF-507912,
PAY-00005772,PAY-00005772,INV-00009636,2024-11-22,8.03,Check,REF-766337,
PAY-00005773,PAY-00005773,INV-00009637,2023-11-06,440.2,Wire Transfer,REF-360438,
PAY-00005774,PAY-00005774,INV-00009639,2025-01-26,7.66,Check,REF-640564,
PAY-00005775,PAY-00005775,INV-00009640,2025-06-26,4707.3,ACH,REF-105766,
PAY-00005776,PAY-00005776,INV-00009641,2024-09-20,122.7,Check,REF-441497,
PAY-00005777,PAY-00005777,INV-00009642,2025-01-19,1005.8,ACH,REF-859346,
PAY-00005778,PAY-00005778,INV-00009643,2024-08-20,51.25,Check,REF-340484,
PAY-00005779,PAY-00005779,INV-00009644,2024-12-22,17388.0,Cash,REF-119954,
PAY-00005780,PAY-00005780,INV-00009647,2025-07-27,5001.84,Wire Transfer,REF-686284,
PAY-00005781,PAY-00005781,INV-00009648,2025-06-08,1868.5,ACH,REF-828467,
PAY-00005782,PAY-00005782,INV-00009649,2024-01-12,70.34,Cash,REF-112404,
PAY-00005783,PAY-00005783,INV-00009651,2025-04-30,149.75,Check,REF-700412,
PAY-00005784,PAY-00005784,INV-00009653,2024-10-08,33.91,Credit Card,REF-654891,
PAY-00005785,PAY-00005785,INV-00009654,2025-09-02,3568.09,Cash,REF-516639,
PAY-00005786,PAY-00005786,INV-00009655,2023-10-13,138.55,ACH,REF-513889,
PAY-00005787,PAY-00005787,INV-00009656,2024-08-17,992.8,ACH,REF-722844,
PAY-00005788,PAY-00005788,INV-00009657,2023-11-17,1329.5,Wire Transfer,REF-546703,
PAY-00005789,PAY-00005789,INV-00009660,2024-07-16,295.49,Credit Card,REF-984569,
PAY-00005790,PAY-00005790,INV-00009661,2024-08-24,70.22,Wire Transfer,REF-769468,
PAY-00005791,PAY-00005791,INV-00009663,2025-04-06,19.52,ACH,REF-543435,
PAY-00005792,PAY-00005792,INV-00009664,2025-05-12,539.0,Wire Transfer,REF-633857,
PAY-00005793,PAY-00005793,INV-00009665,2025-05-23,160.01,ACH,REF-393274,
PAY-00005794,PAY-00005794,INV-00009670,2025-06-10,32.01,Check,REF-352616,
PAY-00005795,PAY-00005795,INV-00009671,2023-08-30,993.1,Credit Card,REF-136216,
PAY-00005796,PAY-00005796,INV-00009672,2024-10-31,115.6,Credit Card,REF-647912,
PAY-00005797,PAY-00005797,INV-00009673,2023-09-08,163.81,Wire Transfer,REF-912378,
PAY-00005798,PAY-00005798,INV-00009674,2024-08-23,112.14,Credit Card,REF-190285,
PAY-00005799,PAY-00005799,INV-00009675,2024-02-21,73.4,Cash,REF-520026,
PAY-00005800,PAY-00005800,INV-00009677,2023-10-29,7.56,Check,REF-184392,
PAY-00005801,PAY-00005801,INV-00009678,2024-08-27,29.45,Credit Card,REF-556561,
PAY-00005802,PAY-00005802,INV-00009681,2024-03-14,536.2,Check,REF-162234,
PAY-00005803,PAY-00005803,INV-00009683,2023-09-10,18.22,Wire Transfer,REF-462950,
PAY-00005804,PAY-00005804,INV-00009684,2024-05-14,3296.74,Check,REF-857615,
PAY-00005805,PAY-00005805,INV-00009688,2024-09-21,247.63,Cash,REF-774660,
PAY-00005806,PAY-00005806,INV-00009690,2025-03-19,3435.6,Credit Card,REF-963029,
PAY-00005807,PAY-00005807,INV-00009691,2025-05-31,309.45,Wire Transfer,REF-309436,
PAY-00005808,PAY-00005808,INV-00009693,2023-11-22,171.15,Check,REF-100076,
PAY-00005809,PAY-00005809,INV-00009696,2025-04-18,1868.5,Wire Transfer,REF-578718,
PAY-00005810,PAY-00005810,INV-00009698,2024-01-05,20.5,Wire Transfer,REF-137348,
PAY-00005811,PAY-00005811,INV-00009699,2024-10-30,45.55,Check,REF-201016,
PAY-00005812,PAY-00005812,INV-00009700,2024-11-16,162.21,Wire Transfer,REF-908496,
PAY-00005813,PAY-00005813,INV-00009701,2024-02-17,2151.94,Wire Transfer,REF-290542,
PAY-00005814,PAY-00005814,INV-00009702,2024-01-26,370.65,Credit Card,REF-759812,
PAY-00005815,PAY-00005815,INV-00009703,2024-07-19,3484.28,Wire Transfer,REF-980335,
PAY-00005816,PAY-00005816,INV-00009704,2024-05-25,1414.6,Check,REF-724996,
