receipt_id,receipt_number,po_id,receipt_date,quantity_received,warehouse_id,quality_check_passed,notes
GR-00004994,GR-00004994,PO-00004202,2023-07-26,50,WH-003,1,
GR-00004995,GR-00004995,PO-00004203,2024-09-28,150,WH-002,1,
GR-00004996,GR-00004996,PO-00004204,2024-05-11,100,WH-001,1,
GR-00004997,GR-00004997,PO-00004205,2023-08-09,10,WH-003,1,
GR-00004998,GR-00004998,PO-00004206,2023-11-25,10,WH-002,1,
GR-00004999,GR-00004999,PO-00004207,2024-08-12,75,WH-003,1,
GR-00005000,GR-00005000,PO-00004208,2023-09-27,18,WH-001,1,
GR-00005001,GR-00005001,PO-00004208,2023-10-03,35,WH-002,1,
GR-00005002,GR-00005002,PO-00004208,2023-09-29,47,WH-002,1,
GR-00005003,GR-00005003,PO-00004209,2024-10-18,10,WH-001,1,
GR-00005004,GR-00005004,PO-00004210,2025-02-09,25,WH-001,1,
GR-00005005,GR-00005005,PO-00004211,2024-01-16,20,WH-001,1,
GR-00005006,GR-00005006,PO-00004212,2024-10-03,50,WH-002,0,
GR-00005007,GR-00005007,PO-00004213,2023-10-19,49,WH-001,0,
GR-00005008,GR-00005008,PO-00004213,2023-10-18,151,WH-002,1,
GR-00005009,GR-00005009,PO-00004216,2024-07-14,200,WH-003,1,
GR-00005010,GR-00005010,PO-00004217,2024-07-07,25,WH-003,1,
GR-00005011,GR-00005011,PO-00004218,2023-10-30,23,WH-001,1,
GR-00005012,GR-00005012,PO-00004218,2023-10-30,3,WH-001,1,
GR-00005013,GR-00005013,PO-00004218,2023-11-02,74,WH-001,1,
GR-00005014,GR-00005014,PO-00004219,2024-12-23,10,WH-003,1,
GR-00005015,GR-00005015,PO-00004220,2024-09-01,10,WH-001,1,
GR-00005016,GR-00005016,PO-00004220,2024-08-31,15,WH-003,1,
GR-00005017,GR-00005017,PO-00004221,2025-03-26,100,WH-003,1,
GR-00005018,GR-00005018,PO-00004222,2024-05-15,1,WH-003,1,
GR-00005019,GR-00005019,PO-00004222,2024-05-14,4,WH-001,1,
GR-00005020,GR-00005020,PO-00004222,2024-05-13,15,WH-003,1,
GR-00005021,GR-00005021,PO-00004224,2024-01-07,35,WH-003,1,
GR-00005022,GR-00005022,PO-00004224,2024-01-07,26,WH-001,1,
GR-00005023,GR-00005023,PO-00004224,2024-01-05,39,WH-002,1,
GR-00005024,GR-00005024,PO-00004225,2025-02-24,29,WH-003,0,
GR-00005025,GR-00005025,PO-00004225,2025-02-24,46,WH-003,1,
GR-00005026,GR-00005026,PO-00004226,2024-05-17,75,WH-003,1,
GR-00005027,GR-00005027,PO-00004227,2024-09-14,200,WH-003,1,
GR-00005028,GR-00005028,PO-00004229,2025-03-29,4,WH-001,1,
GR-00005029,GR-00005029,PO-00004229,2025-03-28,6,WH-003,1,
GR-00005030,GR-00005030,PO-00004229,2025-03-24,10,WH-002,1,
GR-00005031,GR-00005031,PO-00004230,2025-03-07,25,WH-002,1,
GR-00005032,GR-00005032,PO-00004231,2023-07-27,50,WH-003,1,
GR-00005033,GR-00005033,PO-00004232,2024-08-10,200,WH-002,1,
GR-00005034,GR-00005034,PO-00004233,2025-01-27,150,WH-003,1,
GR-00005035,GR-00005035,PO-00004234,2024-03-13,25,WH-002,1,
GR-00005036,GR-00005036,PO-00004235,2025-03-16,12,WH-002,1,
GR-00005037,GR-00005037,PO-00004235,2025-03-19,6,WH-003,1,
GR-00005038,GR-00005038,PO-00004235,2025-03-19,7,WH-003,1,
GR-00005039,GR-00005039,PO-00004236,2023-08-03,200,WH-002,1,
GR-00005040,GR-00005040,PO-00004237,2024-08-04,50,WH-001,1,
GR-00005041,GR-00005041,PO-00004238,2023-07-28,20,WH-001,1,
GR-00005042,GR-00005042,PO-00004239,2024-12-10,11,WH-001,1,
GR-00005043,GR-00005043,PO-00004239,2024-12-05,39,WH-001,1,
GR-00005044,GR-00005044,PO-00004240,2023-10-02,50,WH-003,1,
GR-00005045,GR-00005045,PO-00004241,2025-02-10,75,WH-002,1,
GR-00005046,GR-00005046,PO-00004242,2024-12-11,100,WH-002,1,
GR-00005047,GR-00005047,PO-00004244,2024-09-26,150,WH-002,1,
GR-00005048,GR-00005048,PO-00004245,2024-12-12,1,WH-003,1,
GR-00005049,GR-00005049,PO-00004245,2024-12-18,9,WH-003,1,
GR-00005050,GR-00005050,PO-00004246,2024-06-07,150,WH-003,1,
GR-00005051,GR-00005051,PO-00004248,2024-12-27,200,WH-003,1,
GR-00005052,GR-00005052,PO-00004249,2024-05-04,75,WH-003,1,
GR-00005053,GR-00005053,PO-00004250,2023-11-20,75,WH-001,1,
GR-00005054,GR-00005054,PO-00004251,2024-01-26,50,WH-002,1,
GR-00005055,GR-00005055,PO-00004252,2024-01-15,75,WH-003,1,
GR-00005056,GR-00005056,PO-00004254,2024-04-30,2,WH-002,1,
GR-00005057,GR-00005057,PO-00004254,2024-05-01,23,WH-003,1,
GR-00005058,GR-00005058,PO-00004255,2024-03-10,10,WH-003,1,
GR-00005059,GR-00005059,PO-00004257,2023-09-29,100,WH-002,1,
GR-00005060,GR-00005060,PO-00004258,2024-11-28,50,WH-001,1,
GR-00005061,GR-00005061,PO-00004259,2023-11-06,50,WH-002,1,
GR-00005062,GR-00005062,PO-00004260,2024-01-21,41,WH-002,0,
GR-00005063,GR-00005063,PO-00004260,2024-01-25,159,WH-002,1,
GR-00005064,GR-00005064,PO-00004261,2024-07-11,10,WH-003,0,
GR-00005065,GR-00005065,PO-00004262,2023-11-02,50,WH-002,1,
GR-00005066,GR-00005066,PO-00004263,2024-09-06,77,WH-001,1,
GR-00005067,GR-00005067,PO-00004263,2024-09-10,123,WH-003,1,
GR-00005068,GR-00005068,PO-00004265,2024-04-08,100,WH-001,1,
GR-00005069,GR-00005069,PO-00004266,2024-08-19,50,WH-003,1,
GR-00005070,GR-00005070,PO-00004268,2024-11-03,100,WH-002,1,
GR-00005071,GR-00005071,PO-00004269,2024-07-21,29,WH-001,1,
GR-00005072,GR-00005072,PO-00004269,2024-07-22,171,WH-002,1,
GR-00005073,GR-00005073,PO-00004270,2024-01-19,3,WH-003,1,
GR-00005074,GR-00005074,PO-00004270,2024-01-23,197,WH-003,1,
GR-00005075,GR-00005075,PO-00004271,2024-06-02,9,WH-001,1,
GR-00005076,GR-00005076,PO-00004271,2024-05-31,5,WH-001,1,
GR-00005077,GR-00005077,PO-00004271,2024-06-03,11,WH-001,1,
GR-00005078,GR-00005078,PO-00004272,2023-11-02,100,WH-002,1,
GR-00005079,GR-00005079,PO-00004273,2024-07-06,9,WH-003,1,
GR-00005080,GR-00005080,PO-00004273,2024-07-07,41,WH-001,1,
GR-00005081,GR-00005081,PO-00004274,2023-09-08,150,WH-003,1,
GR-00005082,GR-00005082,PO-00004276,2023-09-19,150,WH-003,1,
GR-00005083,GR-00005083,PO-00004277,2025-04-25,10,WH-001,1,
GR-00005084,GR-00005084,PO-00004278,2025-02-04,50,WH-002,1,
GR-00005085,GR-00005085,PO-00004279,2024-06-11,11,WH-003,1,
GR-00005086,GR-00005086,PO-00004279,2024-06-12,5,WH-003,1,
GR-00005087,GR-00005087,PO-00004279,2024-06-12,9,WH-003,1,
GR-00005088,GR-00005088,PO-00004280,2025-04-22,200,WH-001,1,
GR-00005089,GR-00005089,PO-00004281,2024-04-29,16,WH-003,1,
GR-00005090,GR-00005090,PO-00004281,2024-04-30,34,WH-003,1,
GR-00005091,GR-00005091,PO-00004282,2025-01-19,150,WH-003,1,
GR-00005092,GR-00005092,PO-00004283,2024-04-06,64,WH-003,1,
GR-00005093,GR-00005093,PO-00004283,2024-04-02,136,WH-003,1,
GR-00005094,GR-00005094,PO-00004284,2025-06-24,200,WH-001,1,
GR-00005095,GR-00005095,PO-00004286,2025-02-18,25,WH-002,1,
GR-00005096,GR-00005096,PO-00004287,2023-07-23,3,WH-002,1,
GR-00005097,GR-00005097,PO-00004287,2023-07-20,47,WH-003,0,
GR-00005098,GR-00005098,PO-00004288,2024-07-25,20,WH-002,1,
GR-00005099,GR-00005099,PO-00004289,2025-01-02,21,WH-003,1,
GR-00005100,GR-00005100,PO-00004289,2025-01-04,79,WH-003,1,
GR-00005101,GR-00005101,PO-00004291,2024-06-24,150,WH-003,1,
GR-00005102,GR-00005102,PO-00004292,2023-11-10,150,WH-002,1,
GR-00005103,GR-00005103,PO-00004293,2024-07-19,20,WH-003,1,
GR-00005104,GR-00005104,PO-00004294,2025-04-24,1,WH-002,1,
GR-00005105,GR-00005105,PO-00004294,2025-04-20,99,WH-002,1,
GR-00005106,GR-00005106,PO-00004295,2024-01-07,50,WH-003,0,
GR-00005107,GR-00005107,PO-00004296,2025-05-20,15,WH-001,1,
GR-00005108,GR-00005108,PO-00004296,2025-05-24,60,WH-001,0,
GR-00005109,GR-00005109,PO-00004297,2025-01-31,23,WH-001,1,
GR-00005110,GR-00005110,PO-00004297,2025-02-03,27,WH-003,1,
GR-00005111,GR-00005111,PO-00004298,2023-12-30,150,WH-002,1,
GR-00005112,GR-00005112,PO-00004299,2023-09-15,150,WH-003,1,
GR-00005113,GR-00005113,PO-00004300,2023-10-19,200,WH-001,1,
GR-00005114,GR-00005114,PO-00004301,2025-06-03,13,WH-002,1,
GR-00005115,GR-00005115,PO-00004301,2025-05-31,37,WH-003,1,
GR-00005116,GR-00005116,PO-00004302,2024-08-09,150,WH-002,1,
GR-00005117,GR-00005117,PO-00004303,2024-05-11,12,WH-001,1,
GR-00005118,GR-00005118,PO-00004303,2024-05-16,6,WH-002,1,
GR-00005119,GR-00005119,PO-00004303,2024-05-15,82,WH-003,1,
GR-00005120,GR-00005120,PO-00004304,2024-08-08,200,WH-001,1,
GR-00005121,GR-00005121,PO-00004305,2025-01-16,10,WH-002,1,
GR-00005122,GR-00005122,PO-00004307,2023-08-20,75,WH-003,1,
GR-00005123,GR-00005123,PO-00004308,2025-05-16,24,WH-001,1,
GR-00005124,GR-00005124,PO-00004308,2025-05-10,26,WH-001,1,
GR-00005125,GR-00005125,PO-00004309,2023-08-25,75,WH-003,1,
GR-00005126,GR-00005126,PO-00004310,2024-11-07,10,WH-001,1,
GR-00005127,GR-00005127,PO-00004310,2024-11-05,24,WH-002,1,
GR-00005128,GR-00005128,PO-00004310,2024-11-08,41,WH-003,1,
GR-00005129,GR-00005129,PO-00004311,2024-01-24,1,WH-003,1,
GR-00005130,GR-00005130,PO-00004311,2024-01-28,149,WH-001,1,
GR-00005131,GR-00005131,PO-00004312,2024-03-20,20,WH-003,1,
GR-00005132,GR-00005132,PO-00004312,2024-03-22,80,WH-001,1,
GR-00005133,GR-00005133,PO-00004313,2025-04-18,200,WH-001,1,
GR-00005134,GR-00005134,PO-00004314,2023-08-21,100,WH-002,1,
GR-00005135,GR-00005135,PO-00004315,2025-05-24,50,WH-002,1,
GR-00005136,GR-00005136,PO-00004316,2024-06-03,25,WH-001,1,
GR-00005137,GR-00005137,PO-00004316,2024-06-01,50,WH-001,1,
GR-00005138,GR-00005138,PO-00004317,2025-02-23,25,WH-001,1,
GR-00005139,GR-00005139,PO-00004318,2024-01-18,11,WH-003,1,
GR-00005140,GR-00005140,PO-00004318,2024-01-13,89,WH-001,1,
GR-00005141,GR-00005141,PO-00004319,2025-01-16,200,WH-003,1,
GR-00005142,GR-00005142,PO-00004320,2023-09-10,2,WH-003,1,
GR-00005143,GR-00005143,PO-00004320,2023-09-10,11,WH-003,1,
GR-00005144,GR-00005144,PO-00004320,2023-09-15,12,WH-003,1,
GR-00005145,GR-00005145,PO-00004321,2025-03-17,25,WH-002,1,
GR-00005146,GR-00005146,PO-00004322,2024-01-05,50,WH-001,1,
GR-00005147,GR-00005147,PO-00004323,2024-03-30,11,WH-001,1,
GR-00005148,GR-00005148,PO-00004323,2024-04-02,139,WH-001,1,
GR-00005149,GR-00005149,PO-00004324,2024-08-25,11,WH-003,1,
GR-00005150,GR-00005150,PO-00004324,2024-08-24,39,WH-001,1,
GR-00005151,GR-00005151,PO-00004325,2023-08-24,10,WH-002,0,
GR-00005152,GR-00005152,PO-00004326,2025-05-09,35,WH-002,1,
GR-00005153,GR-00005153,PO-00004326,2025-05-15,40,WH-001,1,
GR-00005154,GR-00005154,PO-00004328,2023-08-16,10,WH-002,1,
GR-00005155,GR-00005155,PO-00004328,2023-08-11,10,WH-003,1,
GR-00005156,GR-00005156,PO-00004329,2023-11-04,200,WH-003,1,
GR-00005157,GR-00005157,PO-00004330,2024-03-14,75,WH-001,1,
GR-00005158,GR-00005158,PO-00004331,2023-07-23,200,WH-003,1,
GR-00005159,GR-00005159,PO-00004332,2025-01-21,7,WH-002,1,
GR-00005160,GR-00005160,PO-00004332,2025-01-20,68,WH-003,1,
GR-00005161,GR-00005161,PO-00004333,2024-05-13,200,WH-001,1,
GR-00005162,GR-00005162,PO-00004334,2024-08-27,200,WH-002,1,
GR-00005163,GR-00005163,PO-00004335,2023-07-27,36,WH-001,1,
GR-00005164,GR-00005164,PO-00004335,2023-07-25,14,WH-003,1,
GR-00005165,GR-00005165,PO-00004335,2023-07-24,25,WH-003,1,
GR-00005166,GR-00005166,PO-00004336,2023-12-23,50,WH-003,1,
GR-00005167,GR-00005167,PO-00004337,2025-02-26,10,WH-001,1,
GR-00005168,GR-00005168,PO-00004340,2024-11-23,150,WH-003,1,
GR-00005169,GR-00005169,PO-00004341,2024-03-31,10,WH-001,1,
GR-00005170,GR-00005170,PO-00004341,2024-03-28,2,WH-003,0,
GR-00005171,GR-00005171,PO-00004341,2024-03-30,8,WH-002,1,
GR-00005172,GR-00005172,PO-00004342,2025-04-24,50,WH-003,1,
GR-00005173,GR-00005173,PO-00004345,2025-04-03,28,WH-001,1,
GR-00005174,GR-00005174,PO-00004345,2025-04-01,47,WH-002,1,
GR-00005175,GR-00005175,PO-00004347,2025-03-27,5,WH-002,1,
GR-00005176,GR-00005176,PO-00004347,2025-03-26,1,WH-001,1,
GR-00005177,GR-00005177,PO-00004347,2025-03-29,4,WH-002,1,
GR-00005178,GR-00005178,PO-00004348,2024-08-30,16,WH-003,1,
GR-00005179,GR-00005179,PO-00004348,2024-08-31,59,WH-003,1,
GR-00005180,GR-00005180,PO-00004349,2023-09-04,8,WH-001,1,
GR-00005181,GR-00005181,PO-00004349,2023-09-03,12,WH-002,1,
GR-00005182,GR-00005182,PO-00004351,2023-08-17,10,WH-002,1,
GR-00005183,GR-00005183,PO-00004352,2024-04-26,150,WH-001,1,
GR-00005184,GR-00005184,PO-00004353,2023-10-07,18,WH-003,1,
GR-00005185,GR-00005185,PO-00004353,2023-10-03,90,WH-002,1,
GR-00005186,GR-00005186,PO-00004353,2023-10-01,92,WH-001,1,
GR-00005187,GR-00005187,PO-00004354,2024-09-07,200,WH-002,1,
GR-00005188,GR-00005188,PO-00004356,2023-11-11,200,WH-002,1,
GR-00005189,GR-00005189,PO-00004357,2023-12-23,20,WH-002,1,
GR-00005190,GR-00005190,PO-00004358,2023-12-27,100,WH-003,1,
GR-00005191,GR-00005191,PO-00004359,2024-05-14,10,WH-001,1,
GR-00005192,GR-00005192,PO-00004360,2024-03-03,100,WH-003,1,
GR-00005193,GR-00005193,PO-00004361,2025-01-19,150,WH-002,1,
GR-00005194,GR-00005194,PO-00004362,2023-11-27,10,WH-001,1,
GR-00005195,GR-00005195,PO-00004363,2024-05-19,5,WH-002,1,
GR-00005196,GR-00005196,PO-00004363,2024-05-21,15,WH-002,1,
GR-00005197,GR-00005197,PO-00004364,2023-12-12,100,WH-003,1,
GR-00005198,GR-00005198,PO-00004365,2023-09-09,75,WH-001,1,
GR-00005199,GR-00005199,PO-00004366,2025-02-21,4,WH-003,1,
GR-00005200,GR-00005200,PO-00004366,2025-02-20,4,WH-003,1,
GR-00005201,GR-00005201,PO-00004366,2025-02-23,17,WH-003,1,
GR-00005202,GR-00005202,PO-00004367,2024-03-06,25,WH-001,1,
GR-00005203,GR-00005203,PO-00004368,2025-05-18,12,WH-001,1,
GR-00005204,GR-00005204,PO-00004368,2025-05-12,10,WH-003,1,
GR-00005205,GR-00005205,PO-00004368,2025-05-14,78,WH-002,1,
GR-00005206,GR-00005206,PO-00004369,2024-06-13,150,WH-002,1,
GR-00005207,GR-00005207,PO-00004371,2023-12-11,50,WH-002,1,
GR-00005208,GR-00005208,PO-00004372,2025-02-12,47,WH-003,1,
GR-00005209,GR-00005209,PO-00004372,2025-02-17,153,WH-002,1,
GR-00005210,GR-00005210,PO-00004373,2024-03-10,99,WH-001,1,
GR-00005211,GR-00005211,PO-00004373,2024-03-10,101,WH-003,0,
GR-00005212,GR-00005212,PO-00004374,2023-09-07,100,WH-003,0,
GR-00005213,GR-00005213,PO-00004375,2024-12-22,150,WH-001,1,
GR-00005214,GR-00005214,PO-00004376,2024-01-05,200,WH-002,1,
GR-00005215,GR-00005215,PO-00004377,2024-06-10,150,WH-001,1,
GR-00005216,GR-00005216,PO-00004378,2025-03-19,200,WH-001,1,
GR-00005217,GR-00005217,PO-00004379,2024-09-13,74,WH-002,1,
GR-00005218,GR-00005218,PO-00004379,2024-09-11,126,WH-002,1,
GR-00005219,GR-00005219,PO-00004380,2024-07-07,2,WH-003,1,
GR-00005220,GR-00005220,PO-00004380,2024-07-06,3,WH-003,1,
GR-00005221,GR-00005221,PO-00004380,2024-07-07,5,WH-002,1,
GR-00005222,GR-00005222,PO-00004381,2024-06-14,10,WH-002,1,
GR-00005223,GR-00005223,PO-00004381,2024-06-14,1,WH-002,1,
GR-00005224,GR-00005224,PO-00004381,2024-06-10,9,WH-003,1,
GR-00005225,GR-00005225,PO-00004382,2024-05-07,150,WH-002,0,
GR-00005226,GR-00005226,PO-00004383,2023-08-10,50,WH-002,1,
GR-00005227,GR-00005227,PO-00004385,2024-11-07,10,WH-001,1,
GR-00005228,GR-00005228,PO-00004387,2025-04-23,5,WH-001,1,
GR-00005229,GR-00005229,PO-00004387,2025-04-23,5,WH-002,1,
GR-00005230,GR-00005230,PO-00004388,2024-03-21,75,WH-002,1,
GR-00005231,GR-00005231,PO-00004389,2023-07-31,200,WH-003,1,
GR-00005232,GR-00005232,PO-00004390,2024-01-25,25,WH-001,0,
GR-00005233,GR-00005233,PO-00004390,2024-01-24,75,WH-002,0,
GR-00005234,GR-00005234,PO-00004391,2024-08-04,75,WH-002,1,
GR-00005235,GR-00005235,PO-00004392,2024-08-01,55,WH-001,1,
GR-00005236,GR-00005236,PO-00004392,2024-07-31,145,WH-002,1,
GR-00005237,GR-00005237,PO-00004393,2024-08-03,4,WH-003,1,
GR-00005238,GR-00005238,PO-00004393,2024-08-01,21,WH-001,1,
GR-00005239,GR-00005239,PO-00004395,2024-06-13,2,WH-003,1,
GR-00005240,GR-00005240,PO-00004395,2024-06-12,148,WH-002,1,
GR-00005241,GR-00005241,PO-00004396,2023-08-06,50,WH-001,1,
GR-00005242,GR-00005242,PO-00004399,2024-01-19,50,WH-002,0,
GR-00005243,GR-00005243,PO-00004400,2023-08-26,100,WH-003,1,
GR-00005244,GR-00005244,PO-00004401,2024-04-28,10,WH-001,1,
GR-00005245,GR-00005245,PO-00004401,2024-04-28,10,WH-002,1,
GR-00005246,GR-00005246,PO-00004402,2024-01-06,150,WH-001,1,
GR-00005247,GR-00005247,PO-00004403,2023-12-06,12,WH-003,1,
GR-00005248,GR-00005248,PO-00004403,2023-12-05,38,WH-002,1,
GR-00005249,GR-00005249,PO-00004405,2023-11-07,75,WH-001,1,
GR-00005250,GR-00005250,PO-00004407,2024-05-27,50,WH-001,1,
GR-00005251,GR-00005251,PO-00004408,2024-12-02,150,WH-003,1,
GR-00005252,GR-00005252,PO-00004410,2024-04-11,10,WH-003,1,
GR-00005253,GR-00005253,PO-00004411,2025-02-11,12,WH-003,1,
GR-00005254,GR-00005254,PO-00004411,2025-02-10,88,WH-001,1,
GR-00005255,GR-00005255,PO-00004412,2025-05-19,50,WH-001,1,
GR-00005256,GR-00005256,PO-00004413,2024-03-14,25,WH-002,1,
GR-00005257,GR-00005257,PO-00004414,2023-12-19,150,WH-003,1,
GR-00005258,GR-00005258,PO-00004415,2024-04-02,200,WH-002,1,
GR-00005259,GR-00005259,PO-00004416,2023-12-23,8,WH-001,1,
GR-00005260,GR-00005260,PO-00004416,2023-12-18,42,WH-001,1,
GR-00005261,GR-00005261,PO-00004417,2024-01-12,100,WH-002,1,
GR-00005262,GR-00005262,PO-00004418,2024-04-28,2,WH-001,1,
GR-00005263,GR-00005263,PO-00004418,2024-04-28,48,WH-001,1,
GR-00005264,GR-00005264,PO-00004419,2023-12-03,89,WH-001,1,
GR-00005265,GR-00005265,PO-00004419,2023-12-03,48,WH-003,1,
GR-00005266,GR-00005266,PO-00004419,2023-11-29,63,WH-003,1,
GR-00005267,GR-00005267,PO-00004420,2025-03-04,50,WH-001,1,
GR-00005268,GR-00005268,PO-00004421,2023-10-27,150,WH-002,1,
GR-00005269,GR-00005269,PO-00004422,2025-02-16,25,WH-002,1,
GR-00005270,GR-00005270,PO-00004424,2024-01-31,48,WH-002,1,
GR-00005271,GR-00005271,PO-00004424,2024-01-28,20,WH-001,1,
GR-00005272,GR-00005272,PO-00004424,2024-01-28,82,WH-001,1,
GR-00005273,GR-00005273,PO-00004425,2024-08-05,9,WH-002,1,
GR-00005274,GR-00005274,PO-00004425,2024-08-02,91,WH-002,1,
GR-00005275,GR-00005275,PO-00004426,2024-12-17,10,WH-001,1,
GR-00005276,GR-00005276,PO-00004427,2025-05-04,50,WH-003,1,
GR-00005277,GR-00005277,PO-00004428,2024-12-09,27,WH-001,0,
GR-00005278,GR-00005278,PO-00004428,2024-12-09,4,WH-003,1,
GR-00005279,GR-00005279,PO-00004428,2024-12-06,69,WH-002,1,
GR-00005280,GR-00005280,PO-00004429,2024-02-06,100,WH-001,1,
GR-00005281,GR-00005281,PO-00004430,2023-12-28,200,WH-002,1,
GR-00005282,GR-00005282,PO-00004431,2024-04-01,200,WH-002,1,
GR-00005283,GR-00005283,PO-00004433,2024-10-27,10,WH-003,0,
GR-00005284,GR-00005284,PO-00004434,2023-07-31,75,WH-002,1,
GR-00005285,GR-00005285,PO-00004435,2025-05-30,6,WH-001,1,
GR-00005286,GR-00005286,PO-00004435,2025-06-01,44,WH-003,0,
GR-00005287,GR-00005287,PO-00004437,2024-10-24,5,WH-003,1,
GR-00005288,GR-00005288,PO-00004437,2024-10-24,15,WH-002,1,
GR-00005289,GR-00005289,PO-00004438,2024-12-22,150,WH-002,1,
GR-00005290,GR-00005290,PO-00004439,2023-10-13,25,WH-002,1,
GR-00005291,GR-00005291,PO-00004440,2024-04-05,14,WH-002,1,
GR-00005292,GR-00005292,PO-00004440,2024-04-05,3,WH-003,1,
GR-00005293,GR-00005293,PO-00004440,2024-04-07,33,WH-003,1,
GR-00005294,GR-00005294,PO-00004441,2024-10-26,9,WH-001,1,
GR-00005295,GR-00005295,PO-00004441,2024-10-31,11,WH-001,1,
GR-00005296,GR-00005296,PO-00004442,2024-04-29,50,WH-001,1,
GR-00005297,GR-00005297,PO-00004444,2024-11-11,200,WH-002,0,
GR-00005298,GR-00005298,PO-00004445,2023-11-19,10,WH-001,1,
GR-00005299,GR-00005299,PO-00004446,2024-05-04,1,WH-002,1,
GR-00005300,GR-00005300,PO-00004446,2024-05-04,19,WH-001,1,
GR-00005301,GR-00005301,PO-00004447,2025-03-17,50,WH-003,1,
GR-00005302,GR-00005302,PO-00004448,2023-08-21,25,WH-003,0,
GR-00005303,GR-00005303,PO-00004449,2025-01-04,50,WH-003,1,
GR-00005304,GR-00005304,PO-00004450,2024-01-18,50,WH-001,1,
GR-00005305,GR-00005305,PO-00004451,2024-06-13,5,WH-002,1,
GR-00005306,GR-00005306,PO-00004451,2024-06-11,5,WH-003,1,
GR-00005307,GR-00005307,PO-00004452,2024-05-18,34,WH-002,1,
GR-00005308,GR-00005308,PO-00004452,2024-05-18,166,WH-002,1,
GR-00005309,GR-00005309,PO-00004453,2025-03-01,20,WH-003,1,
GR-00005310,GR-00005310,PO-00004454,2025-02-26,7,WH-002,1,
GR-00005311,GR-00005311,PO-00004454,2025-02-27,13,WH-001,1,
GR-00005312,GR-00005312,PO-00004455,2023-09-22,25,WH-001,1,
GR-00005313,GR-00005313,PO-00004457,2024-12-06,75,WH-003,1,
GR-00005314,GR-00005314,PO-00004458,2024-07-25,150,WH-003,1,
GR-00005315,GR-00005315,PO-00004459,2025-02-16,20,WH-003,1,
GR-00005316,GR-00005316,PO-00004460,2023-08-09,8,WH-003,1,
GR-00005317,GR-00005317,PO-00004460,2023-08-09,12,WH-003,1,
GR-00005318,GR-00005318,PO-00004461,2024-08-28,150,WH-003,1,
GR-00005319,GR-00005319,PO-00004462,2025-03-06,100,WH-001,1,
GR-00005320,GR-00005320,PO-00004463,2023-07-20,10,WH-002,1,
GR-00005321,GR-00005321,PO-00004464,2024-04-29,200,WH-002,1,
GR-00005322,GR-00005322,PO-00004465,2025-05-17,35,WH-003,1,
GR-00005323,GR-00005323,PO-00004465,2025-05-21,115,WH-003,1,
GR-00005324,GR-00005324,PO-00004466,2023-12-08,29,WH-001,1,
GR-00005325,GR-00005325,PO-00004466,2023-12-02,71,WH-003,1,
GR-00005326,GR-00005326,PO-00004467,2024-04-03,50,WH-001,1,
GR-00005327,GR-00005327,PO-00004468,2025-06-24,57,WH-003,1,
GR-00005328,GR-00005328,PO-00004468,2025-06-21,93,WH-002,1,
GR-00005329,GR-00005329,PO-00004469,2023-12-03,75,WH-002,1,
GR-00005330,GR-00005330,PO-00004470,2025-05-28,100,WH-003,1,
GR-00005331,GR-00005331,PO-00004471,2024-11-12,75,WH-002,1,
GR-00005332,GR-00005332,PO-00004472,2025-06-08,150,WH-002,1,
GR-00005333,GR-00005333,PO-00004473,2024-09-27,26,WH-003,1,
GR-00005334,GR-00005334,PO-00004473,2024-09-24,124,WH-003,1,
GR-00005335,GR-00005335,PO-00004474,2024-01-16,20,WH-003,1,
GR-00005336,GR-00005336,PO-00004475,2023-09-06,50,WH-003,1,
GR-00005337,GR-00005337,PO-00004476,2024-07-01,6,WH-001,1,
GR-00005338,GR-00005338,PO-00004476,2024-06-27,19,WH-002,1,
GR-00005339,GR-00005339,PO-00004477,2024-11-15,28,WH-003,1,
GR-00005340,GR-00005340,PO-00004477,2024-11-17,21,WH-001,1,
GR-00005341,GR-00005341,PO-00004477,2024-11-15,51,WH-002,1,
GR-00005342,GR-00005342,PO-00004478,2024-03-22,25,WH-001,1,
GR-00005343,GR-00005343,PO-00004479,2024-09-24,75,WH-002,1,
GR-00005344,GR-00005344,PO-00004480,2025-04-12,150,WH-001,1,
GR-00005345,GR-00005345,PO-00004481,2025-03-06,50,WH-003,1,
GR-00005346,GR-00005346,PO-00004482,2025-02-22,75,WH-001,1,
GR-00005347,GR-00005347,PO-00004484,2023-11-03,50,WH-001,1,
GR-00005348,GR-00005348,PO-00004486,2024-12-11,75,WH-002,1,
GR-00005349,GR-00005349,PO-00004487,2025-06-24,200,WH-001,1,
GR-00005350,GR-00005350,PO-00004488,2024-01-14,200,WH-002,1,
GR-00005351,GR-00005351,PO-00004489,2024-06-18,200,WH-002,1,
GR-00005352,GR-00005352,PO-00004490,2025-03-29,11,WH-002,1,
GR-00005353,GR-00005353,PO-00004490,2025-03-29,14,WH-002,1,
GR-00005354,GR-00005354,PO-00004491,2024-11-09,25,WH-002,0,
GR-00005355,GR-00005355,PO-00004493,2024-09-10,200,WH-002,1,
GR-00005356,GR-00005356,PO-00004494,2024-11-11,20,WH-001,1,
GR-00005357,GR-00005357,PO-00004495,2025-05-19,25,WH-002,1,
GR-00005358,GR-00005358,PO-00004496,2025-05-31,20,WH-001,1,
GR-00005359,GR-00005359,PO-00004497,2023-12-21,100,WH-001,1,
GR-00005360,GR-00005360,PO-00004498,2025-05-21,150,WH-001,1,
