quotation_id,quotation_number,lead_id,customer_id,salesperson_id,amount,quotation_date,valid_until_date,status,notes
QUO-00001741,QUO-00001741,LEAD-00000300,CUST-00000231,SP-00000015,592.14,2025-02-13,2025-03-15,ACCEPTED,
QUO-00001742,QUO-00001742,LEAD-00002572,CUST-00000858,SP-00000010,214.2,2024-01-03,2024-02-02,SENT,
QUO-00001743,QUO-00001743,LEAD-00001549,CUST-00000723,SP-00000006,964.0,2023-09-23,2023-10-23,SENT,
QUO-00001744,QUO-00001744,LEAD-00002231,CUST-00000877,SP-00000012,250.98,2024-02-02,2024-03-03,SENT,
QUO-00001745,QUO-00001745,,CUST-00000413,SP-00000013,236.8,2024-06-13,2024-07-13,ACCEPTED,
QUO-00001746,QUO-00001746,LEAD-00001805,CUST-00000127,SP-00000005,303.4,2025-04-15,2025-05-15,EXPIRED,
QUO-00001747,QUO-00001747,,CUST-00000595,SP-00000018,915.42,2024-03-09,2024-04-08,DRAFT,
QUO-00001748,QUO-00001748,,CUST-00000648,SP-00000018,2611.8,2024-05-16,2024-06-15,ACCEPTED,
QUO-00001749,QUO-00001749,,CUST-00000561,SP-00000015,534.35,2024-05-14,2024-06-13,SENT,
QUO-00001750,QUO-00001750,,CUST-00000514,SP-00000007,185.64,2023-10-08,2023-11-07,REJECTED,
QUO-00001751,QUO-00001751,,CUST-00000186,SP-00000001,2777.82,2025-03-06,2025-04-05,SENT,
QUO-00001752,QUO-00001752,LEAD-00001968,CUST-00000977,SP-00000006,2311.49,2024-04-14,2024-05-14,SENT,
QUO-00001753,QUO-00001753,,CUST-00000820,SP-00000009,1838.76,2024-10-21,2024-11-20,SENT,
QUO-00001754,QUO-00001754,,CUST-00000014,SP-00000017,3512.28,2025-05-13,2025-06-12,SENT,
QUO-00001755,QUO-00001755,,CUST-00000349,SP-00000008,2605.2,2023-10-10,2023-11-09,SENT,
QUO-00001756,QUO-00001756,LEAD-00002087,CUST-00000335,SP-00000004,1998.3,2024-04-16,2024-05-16,DRAFT,
QUO-00001757,QUO-00001757,LEAD-00002415,CUST-00000841,SP-00000006,4173.45,2024-07-07,2024-08-06,ACCEPTED,
QUO-00001758,QUO-00001758,LEAD-00000473,CUST-00000264,SP-00000011,2742.21,2025-02-16,2025-03-18,ACCEPTED,
QUO-00001759,QUO-00001759,LEAD-00000116,CUST-00000486,SP-00000002,3484.6,2023-11-26,2023-12-26,REJECTED,
QUO-00001760,QUO-00001760,,CUST-00000476,SP-00000013,3252.06,2024-04-14,2024-05-14,SENT,
QUO-00001761,QUO-00001761,LEAD-00000870,CUST-00000380,SP-00000007,103.6,2024-03-24,2024-04-23,DRAFT,
QUO-00001762,QUO-00001762,,CUST-00000529,SP-00000009,1059.89,2025-06-24,2025-07-24,REJECTED,
QUO-00001763,QUO-00001763,LEAD-00001014,CUST-00000808,SP-00000004,1790.83,2025-06-10,2025-07-10,REJECTED,
QUO-00001764,QUO-00001764,,CUST-00000711,SP-00000019,1347.26,2024-12-09,2025-01-08,SENT,
QUO-00001765,QUO-00001765,,CUST-00000297,SP-00000017,558.49,2024-10-12,2024-11-11,SENT,
QUO-00001766,QUO-00001766,LEAD-00000445,CUST-00000603,SP-00000004,427.13,2024-08-13,2024-09-12,SENT,
QUO-00001767,QUO-00001767,LEAD-00002845,CUST-00000126,SP-00000008,617.78,2023-09-10,2023-10-10,ACCEPTED,
QUO-00001768,QUO-00001768,LEAD-00001731,CUST-00000214,SP-00000005,205.23,2024-02-04,2024-03-05,DRAFT,
QUO-00001769,QUO-00001769,,CUST-00000980,SP-00000002,4212.77,2024-11-21,2024-12-21,REJECTED,
QUO-00001770,QUO-00001770,,CUST-00000688,SP-00000007,1916.64,2025-06-23,2025-07-23,ACCEPTED,
QUO-00001771,QUO-00001771,,CUST-00000904,SP-00000013,941.02,2023-07-27,2023-08-26,SENT,
QUO-00001772,QUO-00001772,LEAD-00000368,CUST-00000749,SP-00000017,1220.11,2024-01-22,2024-02-21,SENT,
QUO-00001773,QUO-00001773,,CUST-00000750,SP-00000003,68.22,2023-10-06,2023-11-05,ACCEPTED,
QUO-00001774,QUO-00001774,LEAD-00001587,CUST-00000925,SP-00000018,2192.29,2025-02-13,2025-03-15,SENT,
QUO-00001775,QUO-00001775,,CUST-00000082,SP-00000015,892.81,2024-09-27,2024-10-27,EXPIRED,
QUO-00001776,QUO-00001776,LEAD-00000571,CUST-00000057,SP-00000006,595.31,2024-07-08,2024-08-07,SENT,
QUO-00001777,QUO-00001777,,CUST-00000800,SP-00000006,1405.03,2024-03-18,2024-04-17,SENT,
QUO-00001778,QUO-00001778,,CUST-00000646,SP-00000009,2484.08,2025-06-23,2025-07-23,SENT,
QUO-00001779,QUO-00001779,,CUST-00000744,SP-00000002,1276.61,2025-01-24,2025-02-23,ACCEPTED,
QUO-00001780,QUO-00001780,LEAD-00002788,CUST-00000608,SP-00000015,730.06,2024-06-26,2024-07-26,ACCEPTED,
QUO-00001781,QUO-00001781,,CUST-00000737,SP-00000003,3161.94,2024-05-10,2024-06-09,ACCEPTED,
QUO-00001782,QUO-00001782,,CUST-00000705,SP-00000014,932.09,2023-10-08,2023-11-07,REJECTED,
QUO-00001783,QUO-00001783,LEAD-00002711,CUST-00000009,SP-00000014,1339.84,2024-05-14,2024-06-13,SENT,
QUO-00001784,QUO-00001784,LEAD-00001520,CUST-00000188,SP-00000018,823.18,2024-12-04,2025-01-03,DRAFT,
QUO-00001785,QUO-00001785,LEAD-00000253,CUST-00000791,SP-00000005,1608.85,2025-01-07,2025-02-06,EXPIRED,
QUO-00001786,QUO-00001786,LEAD-00000537,CUST-00000853,SP-00000002,3663.57,2024-04-09,2024-05-09,SENT,
QUO-00001787,QUO-00001787,LEAD-00002741,CUST-00000357,SP-00000014,1262.22,2024-07-10,2024-08-09,ACCEPTED,
QUO-00001788,QUO-00001788,LEAD-00000532,CUST-00000497,SP-00000007,136.92,2024-06-28,2024-07-28,DRAFT,
QUO-00001789,QUO-00001789,LEAD-00001453,CUST-00000687,SP-00000019,1269.88,2024-02-26,2024-03-27,SENT,
QUO-00001790,QUO-00001790,LEAD-00001923,CUST-00000531,SP-00000008,5651.06,2023-08-07,2023-09-06,SENT,
QUO-00001791,QUO-00001791,,CUST-00000620,SP-00000010,1510.35,2023-10-13,2023-11-12,DRAFT,
QUO-00001792,QUO-00001792,LEAD-00000595,CUST-00000688,SP-00000016,1093.12,2023-07-25,2023-08-24,SENT,
QUO-00001793,QUO-00001793,LEAD-00000648,CUST-00000338,SP-00000008,5723.08,2024-06-09,2024-07-09,ACCEPTED,
QUO-00001794,QUO-00001794,LEAD-00001629,CUST-00000568,SP-00000013,2689.5,2024-08-12,2024-09-11,DRAFT,
QUO-00001795,QUO-00001795,LEAD-00000772,CUST-00000422,SP-00000012,2880.84,2023-12-24,2024-01-23,REJECTED,
QUO-00001796,QUO-00001796,LEAD-00001136,CUST-00000407,SP-00000003,168.75,2023-11-28,2023-12-28,ACCEPTED,
QUO-00001797,QUO-00001797,LEAD-00001857,CUST-00000486,SP-00000003,369.1,2024-09-12,2024-10-12,ACCEPTED,
QUO-00001798,QUO-00001798,LEAD-00001977,CUST-00000590,SP-00000003,7.12,2025-06-01,2025-07-01,ACCEPTED,
QUO-00001799,QUO-00001799,,CUST-00000102,SP-00000019,507.71,2024-02-16,2024-03-17,SENT,
QUO-00001800,QUO-00001800,LEAD-00002848,CUST-00000262,SP-00000003,1056.04,2024-03-03,2024-04-02,ACCEPTED,
QUO-00001801,QUO-00001801,LEAD-00000172,CUST-00000939,SP-00000009,2414.65,2025-03-10,2025-04-09,ACCEPTED,
QUO-00001802,QUO-00001802,LEAD-00001032,CUST-00000299,SP-00000001,2080.84,2023-10-23,2023-11-22,ACCEPTED,
QUO-00001803,QUO-00001803,LEAD-00001897,CUST-00000570,SP-00000006,2108.72,2025-03-31,2025-04-30,ACCEPTED,
QUO-00001804,QUO-00001804,LEAD-00002069,CUST-00000039,SP-00000014,2959.6,2025-05-25,2025-06-24,DRAFT,
QUO-00001805,QUO-00001805,,CUST-00000777,SP-00000008,1433.0,2025-06-05,2025-07-05,ACCEPTED,
QUO-00001806,QUO-00001806,LEAD-00001587,CUST-00000925,SP-00000018,424.75,2025-02-18,2025-03-20,ACCEPTED,
QUO-00001807,QUO-00001807,LEAD-00000947,CUST-00000629,SP-00000011,614.72,2025-03-31,2025-04-30,SENT,
QUO-00001808,QUO-00001808,,CUST-00000547,SP-00000018,919.38,2025-06-22,2025-07-22,ACCEPTED,
QUO-00001809,QUO-00001809,LEAD-00001652,CUST-00000706,SP-00000016,6514.91,2024-01-04,2024-02-03,EXPIRED,
QUO-00001810,QUO-00001810,LEAD-00002202,CUST-00000108,SP-00000008,4351.85,2025-01-10,2025-02-09,SENT,
QUO-00001811,QUO-00001811,LEAD-00000332,CUST-00000895,SP-00000010,2203.64,2024-08-04,2024-09-03,REJECTED,
QUO-00001812,QUO-00001812,,CUST-00000969,SP-00000008,2437.98,2024-03-06,2024-04-05,SENT,
QUO-00001813,QUO-00001813,,CUST-00000791,SP-00000007,508.01,2025-03-01,2025-03-31,ACCEPTED,
QUO-00001814,QUO-00001814,,CUST-00000111,SP-00000005,292.52,2024-05-18,2024-06-17,DRAFT,
QUO-00001815,QUO-00001815,LEAD-00000022,CUST-00000724,SP-00000020,1179.52,2024-05-05,2024-06-04,SENT,
QUO-00001816,QUO-00001816,LEAD-00000565,CUST-00000749,SP-00000019,2962.54,2025-02-14,2025-03-16,ACCEPTED,
QUO-00001817,QUO-00001817,LEAD-00002909,CUST-00000138,SP-00000003,165.36,2025-06-09,2025-07-09,ACCEPTED,
QUO-00001818,QUO-00001818,,CUST-00000158,SP-00000018,765.08,2025-03-17,2025-04-16,EXPIRED,
QUO-00001819,QUO-00001819,LEAD-00000516,CUST-00000446,SP-00000003,736.69,2023-12-15,2024-01-14,SENT,
QUO-00001820,QUO-00001820,,CUST-00000666,SP-00000017,1378.16,2024-01-27,2024-02-26,REJECTED,
QUO-00001821,QUO-00001821,LEAD-00000404,CUST-00000352,SP-00000009,6113.28,2023-07-29,2023-08-28,REJECTED,
QUO-00001822,QUO-00001822,,CUST-00000197,SP-00000016,288.06,2023-12-14,2024-01-13,EXPIRED,
QUO-00001823,QUO-00001823,LEAD-00000537,CUST-00000853,SP-00000002,5403.24,2023-07-20,2023-08-19,REJECTED,
QUO-00001824,QUO-00001824,,CUST-00000540,SP-00000014,112.45,2023-10-25,2023-11-24,SENT,
QUO-00001825,QUO-00001825,,CUST-00000412,SP-00000011,5710.73,2025-02-27,2025-03-29,DRAFT,
QUO-00001826,QUO-00001826,LEAD-00000828,CUST-00000612,SP-00000007,301.72,2024-03-09,2024-04-08,EXPIRED,
QUO-00001827,QUO-00001827,,CUST-00000079,SP-00000010,68.46,2024-04-10,2024-05-10,EXPIRED,
QUO-00001828,QUO-00001828,LEAD-00002197,CUST-00000195,SP-00000012,2564.05,2023-07-04,2023-08-03,ACCEPTED,
QUO-00001829,QUO-00001829,LEAD-00001950,CUST-00000376,SP-00000010,92.65,2023-08-15,2023-09-14,SENT,
QUO-00001830,QUO-00001830,LEAD-00001865,CUST-00000168,SP-00000008,491.46,2024-05-29,2024-06-28,ACCEPTED,
QUO-00001831,QUO-00001831,,CUST-00000199,SP-00000005,290.58,2025-02-27,2025-03-29,ACCEPTED,
QUO-00001832,QUO-00001832,LEAD-00002190,CUST-00000032,SP-00000004,509.78,2024-05-14,2024-06-13,ACCEPTED,
QUO-00001833,QUO-00001833,LEAD-00000043,CUST-00000315,SP-00000016,4992.81,2025-03-21,2025-04-20,ACCEPTED,
QUO-00001834,QUO-00001834,LEAD-00000295,CUST-00000818,SP-00000009,3844.78,2025-03-12,2025-04-11,SENT,
QUO-00001835,QUO-00001835,,CUST-00000794,SP-00000005,2618.05,2024-02-17,2024-03-18,ACCEPTED,
QUO-00001836,QUO-00001836,LEAD-00002601,CUST-00000282,SP-00000008,269.15,2024-01-24,2024-02-23,SENT,
QUO-00001837,QUO-00001837,LEAD-00001757,CUST-00000405,SP-00000003,6646.4,2024-11-25,2024-12-25,EXPIRED,
QUO-00001838,QUO-00001838,LEAD-00000203,CUST-00000769,SP-00000004,432.4,2023-08-24,2023-09-23,REJECTED,
QUO-00001839,QUO-00001839,LEAD-00001848,CUST-00000468,SP-00000010,6904.45,2024-09-14,2024-10-14,ACCEPTED,
QUO-00001840,QUO-00001840,LEAD-00000146,CUST-00000352,SP-00000009,2901.44,2024-06-05,2024-07-05,DRAFT,
QUO-00001841,QUO-00001841,,CUST-00000004,SP-00000019,103.6,2024-10-24,2024-11-23,DRAFT,
QUO-00001842,QUO-00001842,,CUST-00000547,SP-00000008,839.73,2024-09-12,2024-10-12,REJECTED,
QUO-00001843,QUO-00001843,,CUST-00000651,SP-00000019,1530.29,2024-04-17,2024-05-17,REJECTED,
QUO-00001844,QUO-00001844,,CUST-00000266,SP-00000008,1808.59,2025-02-27,2025-03-29,SENT,
QUO-00001845,QUO-00001845,,CUST-00000580,SP-00000005,2478.28,2025-06-06,2025-07-06,ACCEPTED,
QUO-00001846,QUO-00001846,LEAD-00002153,CUST-00000543,SP-00000005,185.85,2024-12-17,2025-01-16,SENT,
QUO-00001847,QUO-00001847,,CUST-00000046,SP-00000008,1904.22,2023-12-26,2024-01-25,SENT,
QUO-00001848,QUO-00001848,LEAD-00002949,CUST-00000333,SP-00000007,1624.11,2025-04-13,2025-05-13,DRAFT,
QUO-00001849,QUO-00001849,,CUST-00000382,SP-00000001,1184.87,2024-09-09,2024-10-09,DRAFT,
QUO-00001850,QUO-00001850,,CUST-00000579,SP-00000002,2151.03,2025-01-18,2025-02-17,REJECTED,
QUO-00001851,QUO-00001851,LEAD-00000375,CUST-00000859,SP-00000011,2325.27,2025-04-25,2025-05-25,ACCEPTED,
QUO-00001852,QUO-00001852,,CUST-00000974,SP-00000014,628.31,2024-07-05,2024-08-04,SENT,
QUO-00001853,QUO-00001853,,CUST-00000882,SP-00000010,2071.47,2024-01-29,2024-02-28,SENT,
QUO-00001854,QUO-00001854,LEAD-00001846,CUST-00000454,SP-00000007,4980.43,2023-12-06,2024-01-05,ACCEPTED,
QUO-00001855,QUO-00001855,LEAD-00001104,CUST-00000986,SP-00000012,845.83,2023-07-22,2023-08-21,ACCEPTED,
QUO-00001856,QUO-00001856,LEAD-00001557,CUST-00000692,SP-00000012,814.28,2024-06-11,2024-07-11,ACCEPTED,
QUO-00001857,QUO-00001857,LEAD-00000759,CUST-00000467,SP-00000002,3912.06,2024-10-10,2024-11-09,SENT,
QUO-00001858,QUO-00001858,,CUST-00000952,SP-00000003,294.28,2025-04-14,2025-05-14,SENT,
QUO-00001859,QUO-00001859,LEAD-00002988,CUST-00000848,SP-00000019,5110.57,2024-09-23,2024-10-23,SENT,
QUO-00001860,QUO-00001860,LEAD-00000483,CUST-00000637,SP-00000009,1279.87,2023-12-31,2024-01-30,ACCEPTED,
QUO-00001861,QUO-00001861,LEAD-00002243,CUST-00000610,SP-00000013,3656.71,2025-01-24,2025-02-23,DRAFT,
QUO-00001862,QUO-00001862,LEAD-00002083,CUST-00000659,SP-00000020,84.72,2024-05-29,2024-06-28,SENT,
QUO-00001863,QUO-00001863,LEAD-00002713,CUST-00000594,SP-00000008,3036.72,2025-04-19,2025-05-19,REJECTED,
QUO-00001864,QUO-00001864,,CUST-00000991,SP-00000019,3477.6,2024-09-18,2024-10-18,REJECTED,
QUO-00001865,QUO-00001865,LEAD-00001817,CUST-00000188,SP-00000016,205.53,2024-11-09,2024-12-09,SENT,
QUO-00001866,QUO-00001866,LEAD-00002709,CUST-00000002,SP-00000016,1956.25,2024-03-14,2024-04-13,DRAFT,
QUO-00001867,QUO-00001867,LEAD-00001709,CUST-00000645,SP-00000004,433.71,2025-06-21,2025-07-21,DRAFT,
QUO-00001868,QUO-00001868,,CUST-00000834,SP-00000008,1278.05,2024-08-23,2024-09-22,ACCEPTED,
QUO-00001869,QUO-00001869,,CUST-00000846,SP-00000008,371.7,2023-08-09,2023-09-08,ACCEPTED,
QUO-00001870,QUO-00001870,LEAD-00002231,CUST-00000877,SP-00000012,4477.23,2025-06-21,2025-07-21,ACCEPTED,
QUO-00001871,QUO-00001871,,CUST-00000463,SP-00000004,4226.48,2024-02-23,2024-03-24,ACCEPTED,
QUO-00001872,QUO-00001872,,CUST-00000969,SP-00000014,3079.31,2024-11-21,2024-12-21,SENT,
QUO-00001873,QUO-00001873,LEAD-00000835,CUST-00000324,SP-00000018,3032.98,2023-09-12,2023-10-12,ACCEPTED,
QUO-00001874,QUO-00001874,LEAD-00002441,CUST-00000558,SP-00000012,2929.46,2025-03-30,2025-04-29,DRAFT,
QUO-00001875,QUO-00001875,LEAD-00000880,CUST-00000071,SP-00000020,85.6,2025-04-22,2025-05-22,ACCEPTED,
QUO-00001876,QUO-00001876,,CUST-00000062,SP-00000020,2477.54,2024-05-11,2024-06-10,ACCEPTED,
QUO-00001877,QUO-00001877,LEAD-00000236,CUST-00000341,SP-00000010,993.68,2023-08-16,2023-09-15,ACCEPTED,
QUO-00001878,QUO-00001878,LEAD-00002254,CUST-00000615,SP-00000001,633.97,2023-09-01,2023-10-01,ACCEPTED,
QUO-00001879,QUO-00001879,,CUST-00000402,SP-00000001,8.85,2024-07-13,2024-08-12,REJECTED,
QUO-00001880,QUO-00001880,LEAD-00002269,CUST-00000113,SP-00000014,167.82,2025-01-02,2025-02-01,EXPIRED,
QUO-00001881,QUO-00001881,,CUST-00000896,SP-00000013,8103.22,2024-09-19,2024-10-19,ACCEPTED,
QUO-00001882,QUO-00001882,LEAD-00000449,CUST-00000813,SP-00000007,1631.02,2024-11-04,2024-12-04,REJECTED,
QUO-00001883,QUO-00001883,LEAD-00001827,CUST-00000345,SP-00000015,5914.72,2023-12-19,2024-01-18,SENT,
QUO-00001884,QUO-00001884,,CUST-00000766,SP-00000019,14.68,2025-02-04,2025-03-06,ACCEPTED,
QUO-00001885,QUO-00001885,,CUST-00000895,SP-00000007,2255.09,2025-01-18,2025-02-17,SENT,
QUO-00001886,QUO-00001886,,CUST-00000434,SP-00000019,316.3,2025-06-21,2025-07-21,ACCEPTED,
QUO-00001887,QUO-00001887,,CUST-00000050,SP-00000013,5956.23,2024-01-01,2024-01-31,SENT,
QUO-00001888,QUO-00001888,,CUST-00000873,SP-00000008,3571.4,2024-08-07,2024-09-06,ACCEPTED,
QUO-00001889,QUO-00001889,,CUST-00000510,SP-00000005,1460.14,2023-12-01,2023-12-31,SENT,
QUO-00001890,QUO-00001890,,CUST-00000238,SP-00000019,816.88,2025-01-04,2025-02-03,EXPIRED,
QUO-00001891,QUO-00001891,,CUST-00000517,SP-00000017,3702.55,2025-04-02,2025-05-02,SENT,
QUO-00001892,QUO-00001892,LEAD-00002654,CUST-00000931,SP-00000019,2467.33,2024-05-11,2024-06-10,SENT,
QUO-00001893,QUO-00001893,,CUST-00000329,SP-00000012,3780.93,2024-11-20,2024-12-20,ACCEPTED,
QUO-00001894,QUO-00001894,,CUST-00000491,SP-00000012,2221.36,2025-01-26,2025-02-25,SENT,
QUO-00001895,QUO-00001895,LEAD-00002096,CUST-00000659,SP-00000003,560.4,2025-05-10,2025-06-09,ACCEPTED,
QUO-00001896,QUO-00001896,LEAD-00002628,CUST-00000818,SP-00000018,275.71,2025-02-03,2025-03-05,SENT,
QUO-00001897,QUO-00001897,,CUST-00000761,SP-00000004,6414.77,2025-02-05,2025-03-07,DRAFT,
QUO-00001898,QUO-00001898,LEAD-00002703,CUST-00000587,SP-00000003,6812.5,2024-04-16,2024-05-16,ACCEPTED,
QUO-00001899,QUO-00001899,,CUST-00000166,SP-00000013,2845.06,2023-08-16,2023-09-15,ACCEPTED,
QUO-00001900,QUO-00001900,,CUST-00000983,SP-00000008,64.12,2024-06-21,2024-07-21,ACCEPTED,
QUO-00001901,QUO-00001901,,CUST-00000366,SP-00000007,1676.13,2025-05-02,2025-06-01,SENT,
QUO-00001902,QUO-00001902,,CUST-00000578,SP-00000007,3419.58,2025-01-03,2025-02-02,EXPIRED,
QUO-00001903,QUO-00001903,LEAD-00000415,CUST-00000073,SP-00000017,1662.54,2023-12-21,2024-01-20,ACCEPTED,
QUO-00001904,QUO-00001904,LEAD-00002350,CUST-00000874,SP-00000011,335.65,2024-04-04,2024-05-04,SENT,
QUO-00001905,QUO-00001905,LEAD-00001287,CUST-00000224,SP-00000019,582.02,2025-03-14,2025-04-13,ACCEPTED,
QUO-00001906,QUO-00001906,,CUST-00000441,SP-00000017,1375.71,2023-07-15,2023-08-14,SENT,
QUO-00001907,QUO-00001907,,CUST-00000647,SP-00000007,346.08,2025-02-14,2025-03-16,ACCEPTED,
QUO-00001908,QUO-00001908,LEAD-00000540,CUST-00000270,SP-00000018,1005.1,2024-01-06,2024-02-05,REJECTED,
QUO-00001909,QUO-00001909,LEAD-00001865,CUST-00000168,SP-00000008,570.57,2024-05-05,2024-06-04,ACCEPTED,
QUO-00001910,QUO-00001910,,CUST-00000919,SP-00000011,1670.66,2024-01-10,2024-02-09,ACCEPTED,
QUO-00001911,QUO-00001911,LEAD-00001327,CUST-00000773,SP-00000014,3052.5,2024-09-29,2024-10-29,ACCEPTED,
QUO-00001912,QUO-00001912,,CUST-00000727,SP-00000012,1301.58,2024-05-16,2024-06-15,EXPIRED,
QUO-00001913,QUO-00001913,LEAD-00002810,CUST-00000424,SP-00000006,3187.44,2024-01-16,2024-02-15,EXPIRED,
QUO-00001914,QUO-00001914,,CUST-00000312,SP-00000015,1802.34,2023-09-26,2023-10-26,ACCEPTED,
QUO-00001915,QUO-00001915,,CUST-00000541,SP-00000010,1659.72,2023-08-22,2023-09-21,SENT,
QUO-00001916,QUO-00001916,LEAD-00000237,CUST-00000554,SP-00000018,237.49,2023-08-26,2023-09-25,ACCEPTED,
QUO-00001917,QUO-00001917,LEAD-00002708,CUST-00000687,SP-00000007,2194.04,2023-08-19,2023-09-18,SENT,
QUO-00001918,QUO-00001918,LEAD-00002977,CUST-00000063,SP-00000003,2693.05,2023-11-11,2023-12-11,SENT,
QUO-00001919,QUO-00001919,,CUST-00000830,SP-00000004,171.0,2024-01-04,2024-02-03,ACCEPTED,
QUO-00001920,QUO-00001920,LEAD-00000963,CUST-00000368,SP-00000011,145.81,2024-05-25,2024-06-24,EXPIRED,
QUO-00001921,QUO-00001921,,CUST-00000299,SP-00000010,438.54,2024-02-17,2024-03-18,SENT,
QUO-00001922,QUO-00001922,LEAD-00000999,CUST-00000221,SP-00000017,651.74,2025-01-13,2025-02-12,REJECTED,
QUO-00001923,QUO-00001923,,CUST-00000615,SP-00000014,861.47,2024-04-22,2024-05-22,SENT,
QUO-00001924,QUO-00001924,LEAD-00002897,CUST-00000362,SP-00000001,2556.64,2024-08-09,2024-09-08,DRAFT,
QUO-00001925,QUO-00001925,,CUST-00000261,SP-00000017,5677.57,2023-09-03,2023-10-03,SENT,
QUO-00001926,QUO-00001926,,CUST-00000701,SP-00000004,122.1,2023-10-20,2023-11-19,ACCEPTED,
QUO-00001927,QUO-00001927,,CUST-00000746,SP-00000020,1577.84,2024-05-31,2024-06-30,REJECTED,
QUO-00001928,QUO-00001928,,CUST-00000575,SP-00000014,1727.06,2023-11-26,2023-12-26,REJECTED,
QUO-00001929,QUO-00001929,LEAD-00002519,CUST-00000934,SP-00000006,900.31,2024-11-09,2024-12-09,DRAFT,
QUO-00001930,QUO-00001930,LEAD-00000757,CUST-00000713,SP-00000016,723.05,2023-11-04,2023-12-04,REJECTED,
QUO-00001931,QUO-00001931,LEAD-00001827,CUST-00000345,SP-00000015,4585.48,2025-05-10,2025-06-09,SENT,
QUO-00001932,QUO-00001932,,CUST-00000195,SP-00000010,580.72,2025-06-11,2025-07-11,DRAFT,
QUO-00001933,QUO-00001933,LEAD-00001055,CUST-00000060,SP-00000009,624.19,2024-10-23,2024-11-22,REJECTED,
QUO-00001934,QUO-00001934,LEAD-00002266,CUST-00000263,SP-00000020,2341.69,2023-07-09,2023-08-08,DRAFT,
QUO-00001935,QUO-00001935,,CUST-00000033,SP-00000013,1795.78,2025-06-03,2025-07-03,SENT,
QUO-00001936,QUO-00001936,LEAD-00002846,CUST-00000427,SP-00000018,164.9,2023-11-06,2023-12-06,SENT,
QUO-00001937,QUO-00001937,,CUST-00000391,SP-00000014,3599.2,2023-12-23,2024-01-22,ACCEPTED,
QUO-00001938,QUO-00001938,,CUST-00000855,SP-00000017,2872.74,2024-04-28,2024-05-28,REJECTED,
QUO-00001939,QUO-00001939,LEAD-00000698,CUST-00000773,SP-00000010,2366.42,2024-01-21,2024-02-20,REJECTED,
QUO-00001940,QUO-00001940,LEAD-00000705,CUST-00000084,SP-00000003,632.62,2023-07-21,2023-08-20,REJECTED,
QUO-00001941,QUO-00001941,,CUST-00000030,SP-00000019,731.16,2025-05-22,2025-06-21,ACCEPTED,
QUO-00001942,QUO-00001942,LEAD-00001629,CUST-00000568,SP-00000013,1862.26,2025-04-13,2025-05-13,SENT,
QUO-00001943,QUO-00001943,LEAD-00001950,CUST-00000376,SP-00000010,1656.92,2024-03-22,2024-04-21,ACCEPTED,
QUO-00001944,QUO-00001944,LEAD-00001823,CUST-00000624,SP-00000015,1435.05,2025-05-24,2025-06-23,ACCEPTED,
QUO-00001945,QUO-00001945,,CUST-00000668,SP-00000007,18.18,2023-11-15,2023-12-15,REJECTED,
QUO-00001946,QUO-00001946,LEAD-00000251,CUST-00000255,SP-00000005,1579.1,2024-04-21,2024-05-21,REJECTED,
QUO-00001947,QUO-00001947,,CUST-00000827,SP-00000013,112.29,2024-08-13,2024-09-12,ACCEPTED,
QUO-00001948,QUO-00001948,,CUST-00000343,SP-00000016,2718.76,2025-02-27,2025-03-29,SENT,
QUO-00001949,QUO-00001949,,CUST-00000726,SP-00000006,1218.22,2023-08-22,2023-09-21,SENT,
QUO-00001950,QUO-00001950,LEAD-00002112,CUST-00000317,SP-00000005,181.98,2023-11-20,2023-12-20,ACCEPTED,
QUO-00001951,QUO-00001951,,CUST-00000453,SP-00000019,214.24,2023-10-04,2023-11-03,ACCEPTED,
QUO-00001952,QUO-00001952,,CUST-00000964,SP-00000011,1568.0,2025-05-26,2025-06-25,DRAFT,
QUO-00001953,QUO-00001953,LEAD-00001876,CUST-00000898,SP-00000017,362.1,2023-10-27,2023-11-26,ACCEPTED,
QUO-00001954,QUO-00001954,LEAD-00002961,CUST-00000467,SP-00000020,801.6,2025-03-26,2025-04-25,REJECTED,
QUO-00001955,QUO-00001955,LEAD-00000775,CUST-00000948,SP-00000004,4529.85,2025-04-21,2025-05-21,ACCEPTED,
QUO-00001956,QUO-00001956,LEAD-00000689,CUST-00000856,SP-00000018,1911.57,2024-12-24,2025-01-23,REJECTED,
QUO-00001957,QUO-00001957,,CUST-00000313,SP-00000014,1614.54,2024-03-27,2024-04-26,ACCEPTED,
QUO-00001958,QUO-00001958,LEAD-00000705,CUST-00000084,SP-00000003,4143.24,2023-12-28,2024-01-27,ACCEPTED,
QUO-00001959,QUO-00001959,,CUST-00000160,SP-00000003,284.78,2023-12-30,2024-01-29,ACCEPTED,
QUO-00001960,QUO-00001960,LEAD-00001875,CUST-00000035,SP-00000008,1546.79,2025-02-03,2025-03-05,SENT,
QUO-00001961,QUO-00001961,LEAD-00001999,CUST-00000309,SP-00000006,937.45,2024-02-07,2024-03-08,ACCEPTED,
QUO-00001962,QUO-00001962,LEAD-00002117,CUST-00000444,SP-00000017,5932.76,2024-10-12,2024-11-11,ACCEPTED,
QUO-00001963,QUO-00001963,,CUST-00000632,SP-00000003,426.39,2024-01-19,2024-02-18,DRAFT,
QUO-00001964,QUO-00001964,,CUST-00000237,SP-00000002,132.48,2024-06-29,2024-07-29,SENT,
