po_id,po_number,supplier_id,product_id,quantity,unit_cost,total_cost,order_date,expected_receipt_date,actual_receipt_date,status,created_by
PO-00004503,PO-00004503,SUP-00000016,PRD-00000460,20,5.39,107.8,2023-11-03,2023-11-27,,PENDING,
PO-00004504,PO-00004504,SUP-00000036,PRD-00000372,10,3.98,39.8,2023-08-20,2023-09-13,2023-09-20,COMPLETED,
PO-00004505,PO-00004505,SUP-00000095,PRD-00000379,100,36.29,3629.0,2025-05-24,2025-06-10,2025-06-05,COMPLETED,
PO-00004506,PO-00004506,SUP-00000097,PRD-00000164,10,29.26,292.6,2025-01-26,2025-02-22,2025-03-02,COMPLETED,
PO-00004507,PO-00004507,SUP-00000085,PRD-00000250,75,23.96,1797.0,2024-09-18,2024-09-27,2024-10-06,COMPLETED,
PO-00004508,PO-00004508,SUP-00000076,PRD-00000273,150,7.97,1195.5,2024-07-28,2024-08-24,2024-08-29,COMPLETED,
PO-00004509,PO-00004509,SUP-00000071,PRD-00000125,50,50.21,2510.5,2024-09-27,2024-10-18,2024-10-26,COMPLETED,
PO-00004510,PO-00004510,SUP-00000055,PRD-00000499,50,29.49,1474.5,2025-02-11,2025-02-22,2025-03-02,COMPLETED,
PO-00004511,PO-00004511,SUP-00000020,PRD-00000471,20,95.5,1910.0,2023-09-15,2023-10-03,2023-10-04,COMPLETED,
PO-00004512,PO-00004512,SUP-00000013,PRD-00000249,50,16.83,841.4999999999999,2025-04-15,2025-05-07,2025-05-12,COMPLETED,
PO-00004513,PO-00004513,SUP-00000080,PRD-00000026,25,22.88,572.0,2024-04-22,2024-04-29,2024-04-24,COMPLETED,
PO-00004514,PO-00004514,SUP-00000082,PRD-00000130,25,27.38,684.5,2023-07-28,2023-08-23,2023-08-31,COMPLETED,
PO-00004515,PO-00004515,SUP-00000020,PRD-00000084,75,29.39,2204.25,2025-02-21,2025-03-15,2025-03-23,COMPLETED,
PO-00004516,PO-00004516,SUP-00000075,PRD-00000194,100,23.91,2391.0,2025-03-13,2025-04-06,2025-04-10,COMPLETED,
PO-00004517,PO-00004517,SUP-00000080,PRD-00000249,150,16.21,2431.5,2024-01-26,2024-02-21,2024-02-27,COMPLETED,
PO-00004518,PO-00004518,SUP-00000051,PRD-00000269,75,94.7,7102.5,2025-03-01,2025-03-29,2025-04-04,COMPLETED,
PO-00004519,PO-00004519,SUP-00000077,PRD-00000232,50,37.38,1869.0000000000002,2025-04-07,2025-05-03,2025-05-06,COMPLETED,
PO-00004520,PO-00004520,SUP-00000009,PRD-00000136,20,2.26,45.199999999999996,2024-03-05,2024-03-30,2024-04-04,COMPLETED,
PO-00004521,PO-00004521,SUP-00000004,PRD-00000246,200,22.49,4498.0,2024-04-10,2024-04-24,2024-04-24,COMPLETED,
PO-00004522,PO-00004522,SUP-00000069,PRD-00000041,50,6.75,337.5,2024-12-09,2024-12-30,2025-01-06,COMPLETED,
PO-00004523,PO-00004523,SUP-00000066,PRD-00000463,20,99.84,1996.8000000000002,2025-01-27,2025-02-19,2025-02-25,COMPLETED,
PO-00004524,PO-00004524,SUP-00000065,PRD-00000253,50,2.78,139.0,2024-01-08,2024-02-03,2024-01-29,COMPLETED,
PO-00004525,PO-00004525,SUP-00000020,PRD-00000471,100,94.67,9467.0,2024-05-23,2024-06-08,2024-06-06,COMPLETED,
PO-00004526,PO-00004526,SUP-00000057,PRD-00000225,150,118.73,17809.5,2024-07-08,2024-07-24,2024-07-21,COMPLETED,
PO-00004527,PO-00004527,SUP-00000098,PRD-00000293,75,2.71,203.25,2024-01-06,2024-01-22,2024-02-01,COMPLETED,
PO-00004528,PO-00004528,SUP-00000061,PRD-00000053,50,3.28,164.0,2024-03-09,2024-03-17,2024-03-25,COMPLETED,
PO-00004529,PO-00004529,SUP-00000029,PRD-00000173,50,2.91,145.5,2024-01-16,2024-02-14,2024-02-24,COMPLETED,
PO-00004530,PO-00004530,SUP-00000020,PRD-00000161,150,9.68,1452.0,2023-12-08,2023-12-31,2023-12-29,COMPLETED,
PO-00004531,PO-00004531,SUP-00000045,PRD-00000305,10,128.53,1285.3,2025-01-24,2025-02-15,2025-02-20,COMPLETED,
PO-00004532,PO-00004532,SUP-00000077,PRD-00000325,25,50.94,1273.5,2024-10-30,2024-11-12,2024-11-20,COMPLETED,
PO-00004533,PO-00004533,SUP-00000039,PRD-00000127,200,49.45,9890.0,2025-02-14,2025-03-13,2025-03-15,COMPLETED,
PO-00004534,PO-00004534,SUP-00000098,PRD-00000445,150,48.23,7234.499999999999,2025-02-02,2025-02-24,2025-03-06,COMPLETED,
PO-00004535,PO-00004535,SUP-00000049,PRD-00000258,100,15.39,1539.0,2023-08-26,2023-09-23,2023-09-26,COMPLETED,
PO-00004536,PO-00004536,SUP-00000009,PRD-00000187,200,47.67,9534.0,2025-03-07,2025-03-26,2025-03-21,COMPLETED,
PO-00004537,PO-00004537,SUP-00000036,PRD-00000352,10,48.58,485.79999999999995,2025-03-18,2025-04-01,2025-03-31,COMPLETED,
PO-00004538,PO-00004538,SUP-00000066,PRD-00000208,25,12.23,305.75,2023-12-10,2023-12-28,2023-12-30,COMPLETED,
PO-00004539,PO-00004539,SUP-00000003,PRD-00000009,75,18.57,1392.75,2024-06-24,2024-07-14,2024-07-11,COMPLETED,
PO-00004540,PO-00004540,SUP-00000092,PRD-00000235,100,24.4,2440.0,2025-01-15,2025-02-14,,PENDING,
PO-00004541,PO-00004541,SUP-00000051,PRD-00000227,75,45.28,3396.0,2024-05-19,2024-06-12,2024-06-21,COMPLETED,
PO-00004542,PO-00004542,SUP-00000086,PRD-00000344,75,174.38,13078.5,2024-06-02,2024-07-01,2024-07-02,COMPLETED,
PO-00004543,PO-00004543,SUP-00000069,PRD-00000354,10,21.7,217.0,2024-08-05,2024-08-22,2024-09-01,COMPLETED,
PO-00004544,PO-00004544,SUP-00000006,PRD-00000073,50,10.66,533.0,2024-07-14,2024-07-22,2024-07-17,COMPLETED,
PO-00004545,PO-00004545,SUP-00000089,PRD-00000179,50,32.05,1602.4999999999998,2024-08-22,2024-09-17,2024-09-17,COMPLETED,
PO-00004546,PO-00004546,SUP-00000090,PRD-00000034,20,22.52,450.4,2025-01-11,2025-01-25,2025-01-20,COMPLETED,
PO-00004547,PO-00004547,SUP-00000077,PRD-00000424,200,238.27,47654.0,2024-12-15,2025-01-01,2024-12-31,COMPLETED,
PO-00004548,PO-00004548,SUP-00000043,PRD-00000058,25,10.27,256.75,2024-02-14,2024-03-07,2024-03-09,COMPLETED,
PO-00004549,PO-00004549,SUP-00000051,PRD-00000002,50,4.73,236.50000000000003,2024-12-23,2025-01-10,2025-01-06,COMPLETED,
PO-00004550,PO-00004550,SUP-00000053,PRD-00000209,50,22.24,1112.0,2024-09-08,2024-10-01,,PENDING,
PO-00004551,PO-00004551,SUP-00000059,PRD-00000217,25,2.03,50.74999999999999,2024-08-08,2024-08-28,2024-09-05,COMPLETED,
PO-00004552,PO-00004552,SUP-00000047,PRD-00000024,200,187.08,37416.0,2024-06-23,2024-07-18,2024-07-20,COMPLETED,
PO-00004553,PO-00004553,SUP-00000065,PRD-00000377,75,2.35,176.25,2023-07-04,2023-07-21,,PENDING,
PO-00004554,PO-00004554,SUP-00000084,PRD-00000388,200,61.21,12242.0,2025-05-05,2025-05-16,2025-05-11,COMPLETED,
PO-00004555,PO-00004555,SUP-00000024,PRD-00000151,25,94.5,2362.5,2024-12-27,2025-01-23,2025-01-20,COMPLETED,
PO-00004556,PO-00004556,SUP-00000048,PRD-00000014,100,7.16,716.0,2023-12-02,2023-12-15,2023-12-19,COMPLETED,
PO-00004557,PO-00004557,SUP-00000099,PRD-00000388,200,64.24,12847.999999999998,2023-08-17,2023-09-09,2023-09-13,COMPLETED,
PO-00004558,PO-00004558,SUP-00000012,PRD-00000482,10,5.58,55.8,2023-09-26,2023-10-14,2023-10-23,COMPLETED,
PO-00004559,PO-00004559,SUP-00000065,PRD-00000377,50,2.37,118.5,2024-07-23,2024-07-30,2024-07-28,COMPLETED,
PO-00004560,PO-00004560,SUP-00000038,PRD-00000220,20,5.38,107.6,2024-07-10,2024-08-06,2024-08-14,COMPLETED,
PO-00004561,PO-00004561,SUP-00000014,PRD-00000046,75,15.83,1187.25,2024-04-08,2024-04-29,2024-05-05,COMPLETED,
PO-00004562,PO-00004562,SUP-00000087,PRD-00000024,10,211.62,2116.2,2024-05-15,2024-06-01,2024-05-28,COMPLETED,
PO-00004563,PO-00004563,SUP-00000100,PRD-00000486,25,23.5,587.5,2023-07-24,2023-08-12,,PENDING,
PO-00004564,PO-00004564,SUP-00000044,PRD-00000293,10,3.32,33.199999999999996,2024-07-28,2024-08-13,2024-08-17,COMPLETED,
PO-00004565,PO-00004565,SUP-00000096,PRD-00000320,100,4.62,462.0,2024-06-21,2024-07-21,2024-07-17,COMPLETED,
PO-00004566,PO-00004566,SUP-00000059,PRD-00000472,150,49.78,7467.0,2024-02-08,2024-02-27,2024-02-26,COMPLETED,
PO-00004567,PO-00004567,SUP-00000067,PRD-00000446,75,20.82,1561.5,2024-12-04,2025-01-03,2024-12-30,COMPLETED,
PO-00004568,PO-00004568,SUP-00000034,PRD-00000269,50,86.19,4309.5,2023-09-05,2023-09-21,,PENDING,
PO-00004569,PO-00004569,SUP-00000018,PRD-00000342,75,34.18,2563.5,2025-04-12,2025-05-08,2025-05-16,COMPLETED,
PO-00004570,PO-00004570,SUP-00000024,PRD-00000206,10,21.95,219.5,2023-08-05,2023-08-20,2023-08-15,COMPLETED,
PO-00004571,PO-00004571,SUP-00000016,PRD-00000140,200,5.83,1166.0,2024-05-19,2024-05-29,2024-06-05,COMPLETED,
PO-00004572,PO-00004572,SUP-00000030,PRD-00000057,10,2.75,27.5,2024-11-26,2024-12-17,2024-12-27,COMPLETED,
PO-00004573,PO-00004573,SUP-00000050,PRD-00000423,20,97.72,1954.4,2024-08-20,2024-09-13,,PENDING,
PO-00004574,PO-00004574,SUP-00000061,PRD-00000053,10,2.88,28.799999999999997,2025-04-02,2025-04-26,2025-04-24,COMPLETED,
PO-00004575,PO-00004575,SUP-00000043,PRD-00000348,20,50.03,1000.6,2023-10-12,2023-10-31,2023-11-03,COMPLETED,
PO-00004576,PO-00004576,SUP-00000043,PRD-00000475,150,39.25,5887.5,2024-07-13,2024-08-03,2024-08-02,COMPLETED,
PO-00004577,PO-00004577,SUP-00000037,PRD-00000444,50,32.47,1623.5,2023-11-08,2023-11-29,2023-12-08,COMPLETED,
PO-00004578,PO-00004578,SUP-00000065,PRD-00000203,25,15.86,396.5,2025-02-18,2025-03-08,,PENDING,
PO-00004579,PO-00004579,SUP-00000099,PRD-00000406,75,18.54,1390.5,2024-07-07,2024-07-15,2024-07-24,COMPLETED,
PO-00004580,PO-00004580,SUP-00000039,PRD-00000062,50,47.39,2369.5,2023-09-30,2023-10-17,2023-10-15,COMPLETED,
PO-00004581,PO-00004581,SUP-00000017,PRD-00000478,10,14.0,140.0,2023-12-24,2024-01-12,,PENDING,
PO-00004582,PO-00004582,SUP-00000077,PRD-00000424,75,236.09,17706.75,2024-03-15,2024-04-05,2024-04-13,COMPLETED,
PO-00004583,PO-00004583,SUP-00000091,PRD-00000171,75,4.5,337.5,2023-10-16,2023-11-03,2023-11-06,COMPLETED,
PO-00004584,PO-00004584,SUP-00000054,PRD-00000146,25,28.14,703.5,2024-08-28,2024-09-27,2024-10-03,COMPLETED,
PO-00004585,PO-00004585,SUP-00000037,PRD-00000132,20,4.3,86.0,2024-10-17,2024-11-10,2024-11-20,COMPLETED,
PO-00004586,PO-00004586,SUP-00000072,PRD-00000425,25,95.76,2394.0,2024-01-10,2024-02-03,2024-02-12,COMPLETED,
PO-00004587,PO-00004587,SUP-00000072,PRD-00000127,150,57.4,8610.0,2023-12-16,2024-01-01,,PENDING,
PO-00004588,PO-00004588,SUP-00000083,PRD-00000419,150,27.07,4060.5,2024-11-09,2024-11-25,2024-11-23,COMPLETED,
PO-00004589,PO-00004589,SUP-00000014,PRD-00000160,75,5.61,420.75,2024-04-02,2024-04-09,2024-04-17,COMPLETED,
PO-00004590,PO-00004590,SUP-00000070,PRD-00000356,50,21.43,1071.5,2024-04-15,2024-04-26,2024-05-01,COMPLETED,
PO-00004591,PO-00004591,SUP-00000068,PRD-00000198,50,11.76,588.0,2024-09-13,2024-10-13,2024-10-10,COMPLETED,
PO-00004592,PO-00004592,SUP-00000050,PRD-00000107,75,55.66,4174.5,2024-07-03,2024-07-21,2024-07-16,COMPLETED,
PO-00004593,PO-00004593,SUP-00000056,PRD-00000295,75,15.1,1132.5,2025-04-04,2025-04-22,2025-05-02,COMPLETED,
PO-00004594,PO-00004594,SUP-00000089,PRD-00000174,100,7.73,773.0,2025-01-05,2025-01-28,2025-01-31,COMPLETED,
PO-00004595,PO-00004595,SUP-00000026,PRD-00000332,10,3.33,33.3,2024-10-25,2024-11-03,2024-11-04,COMPLETED,
PO-00004596,PO-00004596,SUP-00000019,PRD-00000106,10,30.85,308.5,2024-01-05,2024-02-02,2024-02-12,COMPLETED,
PO-00004597,PO-00004597,SUP-00000042,PRD-00000272,50,40.88,2044.0000000000002,2024-10-24,2024-11-05,2024-11-07,COMPLETED,
PO-00004598,PO-00004598,SUP-00000069,PRD-00000080,25,5.89,147.25,2024-09-12,2024-10-03,2024-10-08,COMPLETED,
PO-00004599,PO-00004599,SUP-00000087,PRD-00000467,75,55.17,4137.75,2025-01-01,2025-01-22,2025-01-31,COMPLETED,
PO-00004600,PO-00004600,SUP-00000015,PRD-00000386,25,36.74,918.5,2024-04-22,2024-05-07,2024-05-08,COMPLETED,
PO-00004601,PO-00004601,SUP-00000022,PRD-00000404,50,32.9,1645.0,2024-06-19,2024-07-16,,PENDING,
PO-00004602,PO-00004602,SUP-00000004,PRD-00000081,150,8.61,1291.5,2025-03-10,2025-03-17,,PENDING,
PO-00004603,PO-00004603,SUP-00000067,PRD-00000170,150,29.41,4411.5,2024-09-22,2024-10-19,2024-10-19,COMPLETED,
PO-00004604,PO-00004604,SUP-00000050,PRD-00000017,20,2.12,42.400000000000006,2024-01-28,2024-02-07,2024-02-02,COMPLETED,
PO-00004605,PO-00004605,SUP-00000089,PRD-00000175,75,12.43,932.25,2024-01-29,2024-02-22,2024-02-24,COMPLETED,
PO-00004606,PO-00004606,SUP-00000025,PRD-00000097,20,2.47,49.400000000000006,2025-05-11,2025-06-10,2025-06-05,COMPLETED,
PO-00004607,PO-00004607,SUP-00000057,PRD-00000054,150,6.63,994.5,2023-07-12,2023-07-24,2023-07-23,COMPLETED,
PO-00004608,PO-00004608,SUP-00000004,PRD-00000276,20,24.96,499.20000000000005,2024-02-13,2024-03-07,2024-03-13,COMPLETED,
PO-00004609,PO-00004609,SUP-00000056,PRD-00000489,20,17.21,344.20000000000005,2024-04-08,2024-05-06,,PENDING,
PO-00004610,PO-00004610,SUP-00000074,PRD-00000289,20,18.58,371.59999999999997,2024-03-08,2024-03-23,2024-03-28,COMPLETED,
PO-00004611,PO-00004611,SUP-00000010,PRD-00000297,10,2.75,27.5,2024-09-09,2024-09-16,2024-09-16,COMPLETED,
PO-00004612,PO-00004612,SUP-00000072,PRD-00000121,100,5.75,575.0,2024-08-10,2024-08-18,,PENDING,
PO-00004613,PO-00004613,SUP-00000016,PRD-00000211,25,4.26,106.5,2024-11-18,2024-12-12,2024-12-11,COMPLETED,
PO-00004614,PO-00004614,SUP-00000048,PRD-00000075,20,27.72,554.4,2025-01-14,2025-02-12,2025-02-20,COMPLETED,
PO-00004615,PO-00004615,SUP-00000063,PRD-00000493,50,3.09,154.5,2024-08-29,2024-09-09,2024-09-13,COMPLETED,
PO-00004616,PO-00004616,SUP-00000050,PRD-00000017,100,2.46,246.0,2025-03-20,2025-04-14,2025-04-09,COMPLETED,
PO-00004617,PO-00004617,SUP-00000065,PRD-00000203,20,12.24,244.8,2025-03-18,2025-04-09,2025-04-09,COMPLETED,
PO-00004618,PO-00004618,SUP-00000098,PRD-00000445,150,48.33,7249.5,2024-07-18,2024-07-26,,CANCELLED,
PO-00004619,PO-00004619,SUP-00000012,PRD-00000110,20,7.45,149.0,2025-01-21,2025-02-18,,PENDING,
PO-00004620,PO-00004620,SUP-00000084,PRD-00000059,10,28.5,285.0,2024-02-17,2024-03-10,,CANCELLED,
PO-00004621,PO-00004621,SUP-00000083,PRD-00000028,20,54.16,1083.1999999999998,2024-01-19,2024-02-13,2024-02-08,COMPLETED,
PO-00004622,PO-00004622,SUP-00000026,PRD-00000309,10,116.32,1163.1999999999998,2024-06-14,2024-07-14,2024-07-14,COMPLETED,
PO-00004623,PO-00004623,SUP-00000061,PRD-00000204,200,23.22,4644.0,2023-12-29,2024-01-25,,PENDING,
PO-00004624,PO-00004624,SUP-00000063,PRD-00000253,100,3.6,360.0,2024-10-02,2024-10-28,2024-10-28,COMPLETED,
PO-00004625,PO-00004625,SUP-00000095,PRD-00000033,25,8.97,224.25000000000003,2024-12-27,2025-01-06,,PENDING,
PO-00004626,PO-00004626,SUP-00000010,PRD-00000481,25,8.35,208.75,2024-01-29,2024-02-10,2024-02-19,COMPLETED,
PO-00004627,PO-00004627,SUP-00000100,PRD-00000344,25,240.93,6023.25,2024-05-31,2024-06-15,2024-06-19,COMPLETED,
PO-00004628,PO-00004628,SUP-00000055,PRD-00000304,50,222.23,11111.5,2024-04-28,2024-05-20,2024-05-26,COMPLETED,
PO-00004629,PO-00004629,SUP-00000099,PRD-00000150,20,8.83,176.6,2024-08-15,2024-08-31,2024-09-03,COMPLETED,
PO-00004630,PO-00004630,SUP-00000016,PRD-00000233,10,9.97,99.7,2025-04-05,2025-04-30,2025-05-03,COMPLETED,
PO-00004631,PO-00004631,SUP-00000015,PRD-00000386,50,30.65,1532.5,2025-03-05,2025-03-28,2025-04-03,COMPLETED,
PO-00004632,PO-00004632,SUP-00000008,PRD-00000185,100,136.59,13659.0,2024-04-12,2024-04-29,2024-05-09,COMPLETED,
PO-00004633,PO-00004633,SUP-00000066,PRD-00000185,10,146.41,1464.1,2024-11-23,2024-12-23,2024-12-19,COMPLETED,
PO-00004634,PO-00004634,SUP-00000056,PRD-00000316,10,25.75,257.5,2023-10-27,2023-11-17,2023-11-15,COMPLETED,
PO-00004635,PO-00004635,SUP-00000027,PRD-00000323,50,16.07,803.5,2025-02-21,2025-03-22,2025-03-26,COMPLETED,
PO-00004636,PO-00004636,SUP-00000026,PRD-00000099,50,22.68,1134.0,2024-07-18,2024-08-15,2024-08-23,COMPLETED,
PO-00004637,PO-00004637,SUP-00000064,PRD-00000136,20,1.69,33.8,2024-05-15,2024-06-03,2024-06-04,COMPLETED,
PO-00004638,PO-00004638,SUP-00000059,PRD-00000472,100,49.31,4931.0,2024-09-18,2024-09-30,,CANCELLED,
PO-00004639,PO-00004639,SUP-00000053,PRD-00000415,10,18.22,182.2,2024-01-29,2024-02-07,,CANCELLED,
PO-00004640,PO-00004640,SUP-00000083,PRD-00000381,25,51.49,1287.25,2024-08-12,2024-08-26,2024-09-02,COMPLETED,
PO-00004641,PO-00004641,SUP-00000064,PRD-00000049,10,21.09,210.9,2023-12-07,2023-12-20,2023-12-17,COMPLETED,
PO-00004642,PO-00004642,SUP-00000095,PRD-00000244,200,25.81,5162.0,2025-02-16,2025-03-04,2025-03-07,COMPLETED,
PO-00004643,PO-00004643,SUP-00000047,PRD-00000024,20,194.8,3896.0,2025-04-13,2025-05-08,2025-05-05,COMPLETED,
PO-00004644,PO-00004644,SUP-00000065,PRD-00000307,10,55.32,553.2,2024-06-05,2024-06-25,2024-06-27,COMPLETED,
PO-00004645,PO-00004645,SUP-00000015,PRD-00000327,25,58.96,1474.0,2024-02-17,2024-03-06,2024-03-03,COMPLETED,
PO-00004646,PO-00004646,SUP-00000081,PRD-00000242,50,5.65,282.5,2024-03-27,2024-04-06,2024-04-01,COMPLETED,
PO-00004647,PO-00004647,SUP-00000086,PRD-00000077,25,22.53,563.25,2024-12-21,2025-01-09,2025-01-07,COMPLETED,
PO-00004648,PO-00004648,SUP-00000083,PRD-00000028,150,44.72,6708.0,2024-09-06,2024-09-13,2024-09-13,COMPLETED,
PO-00004649,PO-00004649,SUP-00000012,PRD-00000496,100,2.24,224.00000000000003,2024-09-23,2024-10-14,2024-10-18,COMPLETED,
PO-00004650,PO-00004650,SUP-00000010,PRD-00000297,100,2.58,258.0,2024-11-22,2024-12-09,2024-12-08,COMPLETED,
PO-00004651,PO-00004651,SUP-00000057,PRD-00000366,200,20.93,4186.0,2025-05-24,2025-06-11,2025-06-09,COMPLETED,
PO-00004652,PO-00004652,SUP-00000072,PRD-00000162,200,6.54,1308.0,2024-12-17,2025-01-12,2025-01-10,COMPLETED,
PO-00004653,PO-00004653,SUP-00000024,PRD-00000206,20,19.98,399.6,2023-10-17,2023-11-03,,PENDING,
PO-00004654,PO-00004654,SUP-00000044,PRD-00000059,20,26.71,534.2,2024-03-26,2024-04-05,2024-04-09,COMPLETED,
PO-00004655,PO-00004655,SUP-00000009,PRD-00000187,150,43.74,6561.0,2023-09-15,2023-10-13,,PENDING,
PO-00004656,PO-00004656,SUP-00000089,PRD-00000228,200,69.99,13997.999999999998,2024-03-27,2024-04-05,2024-03-31,COMPLETED,
PO-00004657,PO-00004657,SUP-00000019,PRD-00000350,150,7.2,1080.0,2024-05-13,2024-05-30,2024-06-05,COMPLETED,
PO-00004658,PO-00004658,SUP-00000095,PRD-00000244,50,27.12,1356.0,2023-11-03,2023-11-30,,CANCELLED,
PO-00004659,PO-00004659,SUP-00000036,PRD-00000047,150,55.58,8337.0,2023-09-30,2023-10-21,2023-10-19,COMPLETED,
PO-00004660,PO-00004660,SUP-00000051,PRD-00000106,20,25.16,503.2,2023-11-06,2023-11-27,2023-11-29,COMPLETED,
PO-00004661,PO-00004661,SUP-00000091,PRD-00000439,20,12.88,257.6,2023-07-31,2023-08-14,,PENDING,
PO-00004662,PO-00004662,SUP-00000064,PRD-00000241,100,9.28,927.9999999999999,2024-09-05,2024-09-20,2024-09-17,COMPLETED,
PO-00004663,PO-00004663,SUP-00000027,PRD-00000292,100,3.42,342.0,2023-11-10,2023-11-29,2023-12-08,COMPLETED,
PO-00004664,PO-00004664,SUP-00000042,PRD-00000284,75,22.86,1714.5,2024-09-04,2024-09-19,2024-09-19,COMPLETED,
PO-00004665,PO-00004665,SUP-00000019,PRD-00000156,20,30.14,602.8,2024-03-16,2024-04-07,2024-04-11,COMPLETED,
PO-00004666,PO-00004666,SUP-00000041,PRD-00000338,150,11.23,1684.5,2024-12-22,2025-01-02,2024-12-29,COMPLETED,
PO-00004667,PO-00004667,SUP-00000063,PRD-00000330,75,22.5,1687.5,2023-09-14,2023-09-23,2023-09-26,COMPLETED,
PO-00004668,PO-00004668,SUP-00000024,PRD-00000205,50,41.07,2053.5,2025-03-03,2025-03-21,2025-03-26,COMPLETED,
PO-00004669,PO-00004669,SUP-00000060,PRD-00000315,50,30.71,1535.5,2024-09-05,2024-09-24,2024-09-21,COMPLETED,
PO-00004670,PO-00004670,SUP-00000072,PRD-00000433,75,8.76,657.0,2024-05-28,2024-06-10,2024-06-12,COMPLETED,
PO-00004671,PO-00004671,SUP-00000003,PRD-00000051,75,4.42,331.5,2024-05-18,2024-05-25,2024-05-30,COMPLETED,
PO-00004672,PO-00004672,SUP-00000055,PRD-00000331,20,3.81,76.2,2024-02-04,2024-02-26,,CANCELLED,
PO-00004673,PO-00004673,SUP-00000084,PRD-00000476,50,27.64,1382.0,2024-04-23,2024-05-20,2024-05-22,COMPLETED,
PO-00004674,PO-00004674,SUP-00000083,PRD-00000324,10,30.25,302.5,2025-01-07,2025-02-02,2025-01-29,COMPLETED,
PO-00004675,PO-00004675,SUP-00000025,PRD-00000328,150,12.02,1803.0,2025-05-31,2025-06-30,2025-07-07,COMPLETED,
PO-00004676,PO-00004676,SUP-00000023,PRD-00000028,50,55.12,2756.0,2024-04-06,2024-04-16,2024-04-21,COMPLETED,
PO-00004677,PO-00004677,SUP-00000077,PRD-00000325,75,46.44,3483.0,2024-11-22,2024-12-06,2024-12-08,COMPLETED,
PO-00004678,PO-00004678,SUP-00000086,PRD-00000191,50,83.99,4199.5,2025-03-09,2025-03-31,2025-04-08,COMPLETED,
PO-00004679,PO-00004679,SUP-00000049,PRD-00000258,25,14.77,369.25,2024-07-06,2024-07-20,2024-07-30,COMPLETED,
PO-00004680,PO-00004680,SUP-00000025,PRD-00000409,10,14.5,145.0,2023-07-05,2023-07-30,2023-07-25,COMPLETED,
PO-00004681,PO-00004681,SUP-00000025,PRD-00000043,20,16.69,333.8,2025-03-28,2025-04-16,2025-04-25,COMPLETED,
PO-00004682,PO-00004682,SUP-00000073,PRD-00000138,100,10.36,1036.0,2023-07-22,2023-08-08,2023-08-14,COMPLETED,
PO-00004683,PO-00004683,SUP-00000050,PRD-00000017,200,2.5,500.0,2023-12-04,2023-12-27,2023-12-30,COMPLETED,
PO-00004684,PO-00004684,SUP-00000095,PRD-00000229,150,102.93,15439.500000000002,2023-08-20,2023-09-08,,PENDING,
PO-00004685,PO-00004685,SUP-00000089,PRD-00000380,75,4.78,358.5,2025-04-11,2025-04-21,2025-04-27,COMPLETED,
PO-00004686,PO-00004686,SUP-00000017,PRD-00000442,10,6.59,65.9,2025-04-12,2025-05-01,2025-05-11,COMPLETED,
PO-00004687,PO-00004687,SUP-00000040,PRD-00000263,10,74.97,749.7,2024-01-23,2024-02-01,2024-01-31,COMPLETED,
PO-00004688,PO-00004688,SUP-00000066,PRD-00000492,20,3.81,76.2,2025-02-16,2025-03-05,2025-03-04,COMPLETED,
PO-00004689,PO-00004689,SUP-00000012,PRD-00000399,50,14.35,717.5,2023-09-22,2023-10-04,2023-10-14,COMPLETED,
PO-00004690,PO-00004690,SUP-00000056,PRD-00000256,100,1.3,130.0,2024-02-05,2024-02-28,,PENDING,
PO-00004691,PO-00004691,SUP-00000031,PRD-00000483,20,12.57,251.4,2024-10-14,2024-11-12,2024-11-15,COMPLETED,
PO-00004692,PO-00004692,SUP-00000090,PRD-00000048,75,13.95,1046.25,2024-11-20,2024-12-17,2024-12-18,COMPLETED,
PO-00004693,PO-00004693,SUP-00000074,PRD-00000074,100,23.82,2382.0,2024-02-24,2024-03-24,2024-03-27,COMPLETED,
PO-00004694,PO-00004694,SUP-00000052,PRD-00000093,75,2.99,224.25000000000003,2023-07-13,2023-08-08,2023-08-04,COMPLETED,
PO-00004695,PO-00004695,SUP-00000057,PRD-00000225,200,116.16,23232.0,2024-07-13,2024-08-09,2024-08-06,COMPLETED,
PO-00004696,PO-00004696,SUP-00000008,PRD-00000317,75,17.27,1295.25,2023-08-21,2023-09-18,2023-09-17,COMPLETED,
PO-00004697,PO-00004697,SUP-00000085,PRD-00000340,50,6.3,315.0,2025-04-17,2025-04-24,,PENDING,
PO-00004698,PO-00004698,SUP-00000056,PRD-00000295,100,14.04,1404.0,2025-05-31,2025-06-24,2025-06-26,COMPLETED,
PO-00004699,PO-00004699,SUP-00000065,PRD-00000203,25,14.42,360.5,2024-10-14,2024-11-08,2024-11-07,COMPLETED,
PO-00004700,PO-00004700,SUP-00000054,PRD-00000114,20,17.76,355.20000000000005,2025-05-28,2025-06-06,2025-06-05,COMPLETED,
PO-00004701,PO-00004701,SUP-00000012,PRD-00000044,100,25.09,2509.0,2025-05-06,2025-06-02,2025-06-03,COMPLETED,
PO-00004702,PO-00004702,SUP-00000060,PRD-00000026,10,26.03,260.3,2024-01-09,2024-01-27,,PENDING,
PO-00004703,PO-00004703,SUP-00000099,PRD-00000347,25,47.65,1191.25,2024-08-18,2024-09-12,2024-09-16,COMPLETED,
PO-00004704,PO-00004704,SUP-00000016,PRD-00000365,20,40.05,801.0,2023-11-20,2023-12-20,2023-12-22,COMPLETED,
