movement_id,product_id,warehouse_id,movement_date,movement_type,reference_type,reference_id,quantity_in,quantity_out,unit_cost,running_balance
15781,PRD-00000336,WH-003,2023-12-03,DELIVERY,DELIVERY_ORDER,DO-00009234,0,50,,-55
15782,PRD-00000293,WH-001,2025-03-16,DELIVERY,DELIVERY_ORDER,DO-00009235,0,15,,-90
15783,PRD-00000036,WH-003,2023-12-12,DELIVERY,DELIVERY_ORDER,DO-00009236,0,1,,-25
15784,PRD-00000036,WH-003,2023-12-16,DELIVERY,DELIVERY_ORDER,DO-00009237,0,4,,-29
15785,PRD-00000073,WH-001,2024-11-08,DELIVERY,DELIVERY_ORDER,DO-00009238,0,2,,-3
15786,PRD-00000212,WH-003,2024-08-05,DELIVERY,DELIVERY_ORDER,DO-00009239,0,2,,265
15787,PRD-00000212,WH-003,2024-08-04,DELIVERY,DELIVERY_ORDER,DO-00009240,0,3,,267
15788,PRD-00000043,WH-003,2024-11-20,DELIVERY,DELIVERY_ORDER,DO-00009241,0,15,,494
15789,PRD-00000421,WH-001,2025-03-10,DELIVERY,DELIVERY_ORDER,DO-00009242,0,7,,140
15790,PRD-00000421,WH-001,2025-03-06,DELIVERY,DELIVERY_ORDER,DO-00009243,0,8,,147
15791,PRD-00000084,WH-002,2023-08-01,DELIVERY,DELIVERY_ORDER,DO-00009244,0,2,,-2
15792,PRD-00000365,WH-002,2024-01-11,DELIVERY,DELIVERY_ORDER,DO-00009245,0,2,,-19
15793,PRD-00000057,WH-003,2025-06-01,DELIVERY,DELIVERY_ORDER,DO-00009246,0,10,,-36
15794,PRD-00000459,WH-003,2025-05-03,DELIVERY,DELIVERY_ORDER,DO-00009247,0,4,,256
15795,PRD-00000459,WH-003,2025-04-27,DELIVERY,DELIVERY_ORDER,DO-00009248,0,16,,260
15796,PRD-00000157,WH-002,2024-01-18,DELIVERY,DELIVERY_ORDER,DO-00009249,0,2,,83
15797,PRD-00000139,WH-002,2023-12-10,DELIVERY,DELIVERY_ORDER,DO-00009250,0,1,,-32
15798,PRD-00000139,WH-002,2023-12-05,DELIVERY,DELIVERY_ORDER,DO-00009251,0,1,,-31
15799,PRD-00000363,WH-002,2024-06-29,DELIVERY,DELIVERY_ORDER,DO-00009252,0,2,,72
15800,PRD-00000004,WH-002,2025-04-24,DELIVERY,DELIVERY_ORDER,DO-00009253,0,15,,316
15801,PRD-00000414,WH-002,2025-04-15,DELIVERY,DELIVERY_ORDER,DO-00009254,0,5,,169
15802,PRD-00000160,WH-001,2023-12-10,DELIVERY,DELIVERY_ORDER,DO-00009255,0,50,,-102
15803,PRD-00000404,WH-001,2024-09-26,DELIVERY,DELIVERY_ORDER,DO-00009256,0,15,,226
15804,PRD-00000031,WH-002,2023-10-12,DELIVERY,DELIVERY_ORDER,DO-00009257,0,2,,-27
15805,PRD-00000305,WH-002,2025-06-14,DELIVERY,DELIVERY_ORDER,DO-00009258,0,50,,8
15806,PRD-00000474,WH-001,2023-09-06,DELIVERY,DELIVERY_ORDER,DO-00009259,0,2,,-2
15807,PRD-00000104,WH-001,2023-10-29,DELIVERY,DELIVERY_ORDER,DO-00009260,0,2,,3
15808,PRD-00000104,WH-001,2023-10-29,DELIVERY,DELIVERY_ORDER,DO-00009261,0,3,,0
15809,PRD-00000370,WH-003,2023-11-12,DELIVERY,DELIVERY_ORDER,DO-00009262,0,20,,-80
15810,PRD-00000432,WH-002,2023-10-08,DELIVERY,DELIVERY_ORDER,DO-00009263,0,1,,-5
15811,PRD-00000432,WH-002,2023-10-08,DELIVERY,DELIVERY_ORDER,DO-00009264,0,1,,-6
15812,PRD-00000286,WH-003,2024-03-28,DELIVERY,DELIVERY_ORDER,DO-00009265,0,2,,-49
15813,PRD-00000205,WH-001,2023-08-14,DELIVERY,DELIVERY_ORDER,DO-00009266,0,10,,-35
15814,PRD-00000041,WH-002,2023-10-07,DELIVERY,DELIVERY_ORDER,DO-00009267,0,10,,-60
15815,PRD-00000474,WH-002,2024-06-19,DELIVERY,DELIVERY_ORDER,DO-00009268,0,10,,159
15816,PRD-00000486,WH-003,2024-05-10,DELIVERY,DELIVERY_ORDER,DO-00009269,0,1,,210
15817,PRD-00000086,WH-001,2023-07-30,DELIVERY,DELIVERY_ORDER,DO-00009270,0,2,,-2
15818,PRD-00000251,WH-002,2023-08-13,DELIVERY,DELIVERY_ORDER,DO-00009271,0,1,,-2
15819,PRD-00000386,WH-002,2025-04-18,DELIVERY,DELIVERY_ORDER,DO-00009272,0,2,,-8
15820,PRD-00000386,WH-002,2025-04-20,DELIVERY,DELIVERY_ORDER,DO-00009273,0,8,,-16
15821,PRD-00000173,WH-003,2024-08-09,DELIVERY,DELIVERY_ORDER,DO-00009274,0,5,,228
15822,PRD-00000395,WH-003,2024-09-29,DELIVERY,DELIVERY_ORDER,DO-00009275,0,25,,-37
15823,PRD-00000284,WH-003,2023-10-28,DELIVERY,DELIVERY_ORDER,DO-00009276,0,1,,16
15824,PRD-00000346,WH-001,2024-09-25,DELIVERY,DELIVERY_ORDER,DO-00009277,0,5,,210
15825,PRD-00000344,WH-002,2023-12-20,DELIVERY,DELIVERY_ORDER,DO-00009278,0,10,,-19
15826,PRD-00000337,WH-003,2023-12-03,DELIVERY,DELIVERY_ORDER,DO-00009279,0,1,,-31
15827,PRD-00000218,WH-002,2023-10-08,DELIVERY,DELIVERY_ORDER,DO-00009280,0,1,,-11
15828,PRD-00000283,WH-002,2024-10-16,DELIVERY,DELIVERY_ORDER,DO-00009281,0,5,,463
15829,PRD-00000092,WH-001,2025-02-14,DELIVERY,DELIVERY_ORDER,DO-00009282,0,10,,150
15830,PRD-00000096,WH-001,2024-11-19,DELIVERY,DELIVERY_ORDER,DO-00009283,0,2,,7
15831,PRD-00000096,WH-001,2024-11-18,DELIVERY,DELIVERY_ORDER,DO-00009284,0,23,,9
15832,PRD-00000060,WH-003,2023-08-18,DELIVERY,DELIVERY_ORDER,DO-00009285,0,20,,-20
15833,PRD-00000295,WH-001,2024-12-08,DELIVERY,DELIVERY_ORDER,DO-00009286,0,25,,29
15834,PRD-00000054,WH-002,2025-01-01,DELIVERY,DELIVERY_ORDER,DO-00009287,0,10,,3
15835,PRD-00000498,WH-003,2023-08-07,DELIVERY,DELIVERY_ORDER,DO-00009288,0,1,,-1
15836,PRD-00000306,WH-002,2023-12-02,DELIVERY,DELIVERY_ORDER,DO-00009289,0,20,,-20
15837,PRD-00000450,WH-003,2025-05-13,DELIVERY,DELIVERY_ORDER,DO-00009290,0,9,,-206
15838,PRD-00000450,WH-003,2025-05-13,DELIVERY,DELIVERY_ORDER,DO-00009291,0,16,,-222
15839,PRD-00000061,WH-002,2024-04-06,DELIVERY,DELIVERY_ORDER,DO-00009292,0,2,,46
15840,PRD-00000061,WH-002,2024-04-06,DELIVERY,DELIVERY_ORDER,DO-00009293,0,8,,38
15841,PRD-00000152,WH-003,2024-01-10,DELIVERY,DELIVERY_ORDER,DO-00009294,0,2,,-2
15842,PRD-00000123,WH-003,2024-03-31,DELIVERY,DELIVERY_ORDER,DO-00009295,0,19,,-41
15843,PRD-00000123,WH-003,2024-04-01,DELIVERY,DELIVERY_ORDER,DO-00009296,0,31,,-72
15844,PRD-00000398,WH-002,2024-01-13,DELIVERY,DELIVERY_ORDER,DO-00009297,0,6,,272
15845,PRD-00000398,WH-002,2024-01-09,DELIVERY,DELIVERY_ORDER,DO-00009298,0,14,,278
15846,PRD-00000252,WH-001,2025-03-11,DELIVERY,DELIVERY_ORDER,DO-00009299,0,1,,86
15847,PRD-00000252,WH-001,2025-03-11,DELIVERY,DELIVERY_ORDER,DO-00009300,0,9,,77
15848,PRD-00000264,WH-001,2023-07-15,DELIVERY,DELIVERY_ORDER,DO-00009301,0,10,,-10
15849,PRD-00000293,WH-003,2024-10-11,DELIVERY,DELIVERY_ORDER,DO-00009302,0,2,,63
15850,PRD-00000494,WH-001,2023-09-23,DELIVERY,DELIVERY_ORDER,DO-00009303,0,15,,-15
15851,PRD-00000038,WH-001,2024-08-08,DELIVERY,DELIVERY_ORDER,DO-00009304,0,15,,-55
15852,PRD-00000478,WH-003,2023-08-22,DELIVERY,DELIVERY_ORDER,DO-00009305,0,2,,45
15853,PRD-00000172,WH-001,2024-09-29,DELIVERY,DELIVERY_ORDER,DO-00009306,0,10,,-25
15854,PRD-00000340,WH-003,2024-03-03,DELIVERY,DELIVERY_ORDER,DO-00009307,0,3,,-136
15855,PRD-00000340,WH-003,2024-02-28,DELIVERY,DELIVERY_ORDER,DO-00009308,0,47,,-133
15856,PRD-00000037,WH-001,2024-01-20,DELIVERY,DELIVERY_ORDER,DO-00009309,0,2,,-72
15857,PRD-00000040,WH-002,2024-11-03,DELIVERY,DELIVERY_ORDER,DO-00009310,0,50,,77
15858,PRD-00000232,WH-003,2023-08-18,DELIVERY,DELIVERY_ORDER,DO-00009311,0,15,,-15
15859,PRD-00000308,WH-002,2025-02-04,DELIVERY,DELIVERY_ORDER,DO-00009312,0,50,,-80
15860,PRD-00000033,WH-002,2024-01-11,DELIVERY,DELIVERY_ORDER,DO-00009313,0,50,,-60
15861,PRD-00000027,WH-002,2024-08-02,DELIVERY,DELIVERY_ORDER,DO-00009314,0,2,,-11
15862,PRD-00000087,WH-001,2023-10-23,DELIVERY,DELIVERY_ORDER,DO-00009315,0,1,,-1
15863,PRD-00000361,WH-001,2025-01-23,DELIVERY,DELIVERY_ORDER,DO-00009316,0,20,,524
15864,PRD-00000015,WH-003,2024-10-25,DELIVERY,DELIVERY_ORDER,DO-00009317,0,1,,7
15865,PRD-00000279,WH-001,2024-06-16,DELIVERY,DELIVERY_ORDER,DO-00009318,0,15,,79
15866,PRD-00000424,WH-001,2023-09-19,DELIVERY,DELIVERY_ORDER,DO-00009319,0,5,,-5
15867,PRD-00000373,WH-002,2023-10-16,DELIVERY,DELIVERY_ORDER,DO-00009320,0,6,,-6
15868,PRD-00000373,WH-002,2023-10-17,DELIVERY,DELIVERY_ORDER,DO-00009321,0,9,,-15
15869,PRD-00000385,WH-001,2025-04-11,DELIVERY,DELIVERY_ORDER,DO-00009322,0,10,,-51
15870,PRD-00000422,WH-001,2024-12-20,DELIVERY,DELIVERY_ORDER,DO-00009323,0,10,,96
15871,PRD-00000484,WH-002,2025-05-03,DELIVERY,DELIVERY_ORDER,DO-00009324,0,20,,-169
15872,PRD-00000045,WH-002,2023-09-06,DELIVERY,DELIVERY_ORDER,DO-00009325,0,5,,-5
15873,PRD-00000040,WH-002,2024-05-16,DELIVERY,DELIVERY_ORDER,DO-00009326,0,1,,143
15874,PRD-00000040,WH-002,2024-05-16,DELIVERY,DELIVERY_ORDER,DO-00009327,0,4,,139
15875,PRD-00000397,WH-002,2024-02-29,DELIVERY,DELIVERY_ORDER,DO-00009328,0,1,,-1
15876,PRD-00000397,WH-002,2024-03-04,DELIVERY,DELIVERY_ORDER,DO-00009329,0,4,,-5
15877,PRD-00000204,WH-002,2025-06-26,DELIVERY,DELIVERY_ORDER,DO-00009330,0,1,,166
15878,PRD-00000204,WH-002,2025-07-01,DELIVERY,DELIVERY_ORDER,DO-00009331,0,4,,162
15879,PRD-00000092,WH-001,2024-06-03,DELIVERY,DELIVERY_ORDER,DO-00009332,0,10,,86
15880,PRD-00000092,WH-001,2024-05-29,DELIVERY,DELIVERY_ORDER,DO-00009333,0,15,,96
15881,PRD-00000109,WH-002,2024-09-02,DELIVERY,DELIVERY_ORDER,DO-00009334,0,2,,-7
15882,PRD-00000109,WH-002,2024-09-01,DELIVERY,DELIVERY_ORDER,DO-00009335,0,3,,-3
15883,PRD-00000142,WH-003,2024-08-15,DELIVERY,DELIVERY_ORDER,DO-00009336,0,20,,-110
15884,PRD-00000331,WH-003,2023-10-29,DELIVERY,DELIVERY_ORDER,DO-00009337,0,10,,-35
15885,PRD-00000165,WH-002,2024-07-19,DELIVERY,DELIVERY_ORDER,DO-00009338,0,7,,-91
15886,PRD-00000165,WH-002,2024-07-15,DELIVERY,DELIVERY_ORDER,DO-00009339,0,8,,-74
15887,PRD-00000103,WH-001,2024-09-11,DELIVERY,DELIVERY_ORDER,DO-00009340,0,2,,249
15888,PRD-00000482,WH-001,2024-08-09,DELIVERY,DELIVERY_ORDER,DO-00009341,0,10,,109
15889,PRD-00000123,WH-001,2024-05-12,DELIVERY,DELIVERY_ORDER,DO-00009342,0,2,,72
15890,PRD-00000045,WH-003,2024-02-24,DELIVERY,DELIVERY_ORDER,DO-00009343,0,3,,-53
15891,PRD-00000045,WH-003,2024-02-26,DELIVERY,DELIVERY_ORDER,DO-00009344,0,12,,-65
15892,PRD-00000492,WH-003,2023-07-28,DELIVERY,DELIVERY_ORDER,DO-00009345,0,7,,43
15893,PRD-00000492,WH-003,2023-07-29,DELIVERY,DELIVERY_ORDER,DO-00009346,0,8,,35
15894,PRD-00000249,WH-002,2024-08-11,DELIVERY,DELIVERY_ORDER,DO-00009347,0,20,,40
15895,PRD-00000445,WH-003,2023-09-24,DELIVERY,DELIVERY_ORDER,DO-00009348,0,25,,-26
15896,PRD-00000102,WH-003,2024-02-08,DELIVERY,DELIVERY_ORDER,DO-00009349,0,1,,-41
15897,PRD-00000122,WH-003,2024-11-12,DELIVERY,DELIVERY_ORDER,DO-00009350,0,5,,75
15898,PRD-00000268,WH-001,2025-02-20,DELIVERY,DELIVERY_ORDER,DO-00009351,0,10,,294
15899,PRD-00000153,WH-002,2025-02-01,DELIVERY,DELIVERY_ORDER,DO-00009352,0,6,,10
15900,PRD-00000153,WH-002,2025-01-30,DELIVERY,DELIVERY_ORDER,DO-00009353,0,14,,16
15901,PRD-00000171,WH-002,2023-12-03,DELIVERY,DELIVERY_ORDER,DO-00009354,0,1,,24
15902,PRD-00000493,WH-002,2024-01-01,DELIVERY,DELIVERY_ORDER,DO-00009355,0,50,,-50
15903,PRD-00000076,WH-001,2024-07-01,DELIVERY,DELIVERY_ORDER,DO-00009356,0,15,,6
15904,PRD-00000372,WH-001,2024-02-27,DELIVERY,DELIVERY_ORDER,DO-00009357,0,1,,137
15905,PRD-00000439,WH-001,2025-05-05,DELIVERY,DELIVERY_ORDER,DO-00009358,0,1,,-72
15906,PRD-00000439,WH-001,2025-04-30,DELIVERY,DELIVERY_ORDER,DO-00009359,0,24,,-71
15907,PRD-00000423,WH-001,2024-12-27,DELIVERY,DELIVERY_ORDER,DO-00009360,0,50,,69
15908,PRD-00000122,WH-001,2024-07-11,DELIVERY,DELIVERY_ORDER,DO-00009361,0,5,,-48
15909,PRD-00000395,WH-002,2025-04-23,DELIVERY,DELIVERY_ORDER,DO-00009362,0,15,,256
15910,PRD-00000071,WH-003,2025-01-20,DELIVERY,DELIVERY_ORDER,DO-00009363,0,25,,-9
15911,PRD-00000010,WH-001,2024-03-22,DELIVERY,DELIVERY_ORDER,DO-00009364,0,10,,184
15912,PRD-00000010,WH-001,2024-03-24,DELIVERY,DELIVERY_ORDER,DO-00009365,0,15,,169
15913,PRD-00000375,WH-001,2025-06-11,DELIVERY,DELIVERY_ORDER,DO-00009366,0,10,,-39
15914,PRD-00000375,WH-001,2025-06-03,DELIVERY,DELIVERY_ORDER,DO-00009367,0,40,,-29
15915,PRD-00000412,WH-001,2025-07-06,DELIVERY,DELIVERY_ORDER,DO-00009368,0,1,,292
15916,PRD-00000412,WH-001,2025-07-05,DELIVERY,DELIVERY_ORDER,DO-00009369,0,9,,293
15917,PRD-00000295,WH-003,2023-12-02,DELIVERY,DELIVERY_ORDER,DO-00009370,0,7,,-7
15918,PRD-00000295,WH-003,2023-12-03,DELIVERY,DELIVERY_ORDER,DO-00009371,0,8,,-15
15919,PRD-00000087,WH-003,2025-05-09,DELIVERY,DELIVERY_ORDER,DO-00009372,0,25,,-69
15920,PRD-00000336,WH-001,2025-05-10,DELIVERY,DELIVERY_ORDER,DO-00009373,0,8,,196
15921,PRD-00000336,WH-001,2025-05-11,DELIVERY,DELIVERY_ORDER,DO-00009374,0,17,,179
15922,PRD-00000372,WH-002,2023-12-03,DELIVERY,DELIVERY_ORDER,DO-00009375,0,5,,212
15923,PRD-00000372,WH-002,2023-12-04,DELIVERY,DELIVERY_ORDER,DO-00009376,0,15,,197
15924,PRD-00000109,WH-001,2024-10-24,DELIVERY,DELIVERY_ORDER,DO-00009377,0,20,,-48
15925,PRD-00000003,WH-003,2024-06-03,DELIVERY,DELIVERY_ORDER,DO-00009378,0,25,,-31
15926,PRD-00000378,WH-003,2024-12-28,DELIVERY,DELIVERY_ORDER,DO-00009379,0,5,,369
15927,PRD-00000406,WH-002,2025-05-19,DELIVERY,DELIVERY_ORDER,DO-00009380,0,10,,25
15928,PRD-00000474,WH-002,2024-01-06,DELIVERY,DELIVERY_ORDER,DO-00009381,0,1,,-36
15929,PRD-00000417,WH-002,2025-01-09,DELIVERY,DELIVERY_ORDER,DO-00009382,0,5,,-55
15930,PRD-00000156,WH-003,2023-12-11,DELIVERY,DELIVERY_ORDER,DO-00009383,0,50,,-145
15931,PRD-00000457,WH-001,2025-01-01,DELIVERY,DELIVERY_ORDER,DO-00009384,0,25,,245
15932,PRD-00000109,WH-001,2025-06-09,DELIVERY,DELIVERY_ORDER,DO-00009385,0,10,,47
15933,PRD-00000244,WH-001,2023-11-16,DELIVERY,DELIVERY_ORDER,DO-00009386,0,10,,-32
15934,PRD-00000244,WH-001,2023-11-17,DELIVERY,DELIVERY_ORDER,DO-00009387,0,40,,-72
15935,PRD-00000012,WH-002,2024-10-21,DELIVERY,DELIVERY_ORDER,DO-00009388,0,15,,95
15936,PRD-00000273,WH-001,2024-10-14,DELIVERY,DELIVERY_ORDER,DO-00009389,0,5,,309
15937,PRD-00000480,WH-002,2024-08-15,DELIVERY,DELIVERY_ORDER,DO-00009390,0,20,,-87
15938,PRD-00000463,WH-001,2024-02-15,DELIVERY,DELIVERY_ORDER,DO-00009391,0,2,,45
15939,PRD-00000463,WH-001,2024-02-16,DELIVERY,DELIVERY_ORDER,DO-00009392,0,8,,37
15940,PRD-00000364,WH-003,2024-11-24,DELIVERY,DELIVERY_ORDER,DO-00009393,0,5,,209
15941,PRD-00000018,WH-003,2023-10-15,DELIVERY,DELIVERY_ORDER,DO-00009394,0,1,,48
15942,PRD-00000002,WH-002,2024-02-25,DELIVERY,DELIVERY_ORDER,DO-00009395,0,1,,-12
15943,PRD-00000135,WH-001,2024-01-23,DELIVERY,DELIVERY_ORDER,DO-00009396,0,2,,-77
15944,PRD-00000248,WH-001,2024-12-22,DELIVERY,DELIVERY_ORDER,DO-00009397,0,10,,312
15945,PRD-00000135,WH-001,2025-04-08,DELIVERY,DELIVERY_ORDER,DO-00009398,0,15,,-81
15946,PRD-00000202,WH-002,2023-12-14,DELIVERY,DELIVERY_ORDER,DO-00009399,0,50,,85
15947,PRD-00000460,WH-001,2024-10-17,DELIVERY,DELIVERY_ORDER,DO-00009400,0,1,,-21
15948,PRD-00000460,WH-001,2024-10-18,DELIVERY,DELIVERY_ORDER,DO-00009401,0,4,,-25
15949,PRD-00000410,WH-001,2023-08-05,DELIVERY,DELIVERY_ORDER,DO-00009402,0,15,,-15
15950,PRD-00000103,WH-003,2024-05-23,DELIVERY,DELIVERY_ORDER,DO-00009403,0,50,,-77
15951,PRD-00000404,WH-003,2024-12-22,DELIVERY,DELIVERY_ORDER,DO-00009404,0,1,,-100
15952,PRD-00000100,WH-002,2024-05-09,DELIVERY,DELIVERY_ORDER,DO-00009405,0,1,,372
15953,PRD-00000356,WH-002,2023-11-26,DELIVERY,DELIVERY_ORDER,DO-00009406,0,1,,112
15954,PRD-00000318,WH-003,2024-09-15,DELIVERY,DELIVERY_ORDER,DO-00009407,0,1,,373
15955,PRD-00000318,WH-003,2024-09-13,DELIVERY,DELIVERY_ORDER,DO-00009408,0,19,,374
15956,PRD-00000169,WH-002,2025-05-13,DELIVERY,DELIVERY_ORDER,DO-00009409,0,7,,58
15957,PRD-00000169,WH-002,2025-05-12,DELIVERY,DELIVERY_ORDER,DO-00009410,0,8,,65
15958,PRD-00000435,WH-001,2023-12-06,DELIVERY,DELIVERY_ORDER,DO-00009411,0,2,,-32
15959,PRD-00000145,WH-003,2025-04-03,DELIVERY,DELIVERY_ORDER,DO-00009412,0,5,,-110
15960,PRD-00000294,WH-001,2023-07-27,DELIVERY,DELIVERY_ORDER,DO-00009413,0,10,,-10
15961,PRD-00000310,WH-002,2024-11-30,DELIVERY,DELIVERY_ORDER,DO-00009414,0,15,,-177
15962,PRD-00000419,WH-002,2025-06-20,DELIVERY,DELIVERY_ORDER,DO-00009415,0,50,,80
15963,PRD-00000221,WH-001,2024-06-23,DELIVERY,DELIVERY_ORDER,DO-00009416,0,25,,-25
15964,PRD-00000194,WH-003,2023-12-17,DELIVERY,DELIVERY_ORDER,DO-00009417,0,1,,-20
15965,PRD-00000194,WH-003,2023-12-11,DELIVERY,DELIVERY_ORDER,DO-00009418,0,4,,-19
15966,PRD-00000195,WH-001,2023-09-24,DELIVERY,DELIVERY_ORDER,DO-00009419,0,2,,-17
15967,PRD-00000195,WH-001,2023-09-24,DELIVERY,DELIVERY_ORDER,DO-00009420,0,23,,-40
15968,PRD-00000468,WH-003,2025-07-04,DELIVERY,DELIVERY_ORDER,DO-00009421,0,10,,227
15969,PRD-00000284,WH-001,2025-01-15,DELIVERY,DELIVERY_ORDER,DO-00009422,0,2,,-63
15970,PRD-00000284,WH-001,2025-01-12,DELIVERY,DELIVERY_ORDER,DO-00009423,0,18,,-61
15971,PRD-00000122,WH-001,2025-05-19,DELIVERY,DELIVERY_ORDER,DO-00009424,0,10,,150
15972,PRD-00000037,WH-002,2023-09-03,DELIVERY,DELIVERY_ORDER,DO-00009425,0,25,,-25
15973,PRD-00000361,WH-002,2024-02-25,DELIVERY,DELIVERY_ORDER,DO-00009426,0,2,,-54
15974,PRD-00000313,WH-001,2025-05-22,DELIVERY,DELIVERY_ORDER,DO-00009427,0,50,,169
15975,PRD-00000169,WH-001,2024-04-27,DELIVERY,DELIVERY_ORDER,DO-00009428,0,1,,14
15976,PRD-00000253,WH-003,2024-06-29,DELIVERY,DELIVERY_ORDER,DO-00009429,0,4,,267
15977,PRD-00000253,WH-003,2024-06-30,DELIVERY,DELIVERY_ORDER,DO-00009430,0,16,,251
15978,PRD-00000202,WH-002,2024-07-10,DELIVERY,DELIVERY_ORDER,DO-00009431,0,10,,37
15979,PRD-00000008,WH-002,2024-05-11,DELIVERY,DELIVERY_ORDER,DO-00009432,0,1,,56
15980,PRD-00000207,WH-003,2023-11-25,DELIVERY,DELIVERY_ORDER,DO-00009433,0,1,,-23
15981,PRD-00000097,WH-003,2023-07-11,DELIVERY,DELIVERY_ORDER,DO-00009434,0,1,,-1
15982,PRD-00000097,WH-003,2023-07-11,DELIVERY,DELIVERY_ORDER,DO-00009435,0,1,,-2
15983,PRD-00000022,WH-002,2025-02-14,DELIVERY,DELIVERY_ORDER,DO-00009436,0,15,,-56
15984,PRD-00000072,WH-002,2024-04-17,DELIVERY,DELIVERY_ORDER,DO-00009437,0,2,,-87
15985,PRD-00000072,WH-002,2024-04-14,DELIVERY,DELIVERY_ORDER,DO-00009438,0,13,,-85
15986,PRD-00000404,WH-002,2024-02-16,DELIVERY,DELIVERY_ORDER,DO-00009439,0,50,,-30
15987,PRD-00000364,WH-002,2024-02-21,DELIVERY,DELIVERY_ORDER,DO-00009440,0,15,,232
15988,PRD-00000435,WH-002,2025-04-29,DELIVERY,DELIVERY_ORDER,DO-00009441,0,20,,-154
15989,PRD-00000362,WH-001,2023-07-30,DELIVERY,DELIVERY_ORDER,DO-00009442,0,2,,-2
15990,PRD-00000107,WH-001,2023-12-10,DELIVERY,DELIVERY_ORDER,DO-00009443,0,2,,-2
15991,PRD-00000107,WH-001,2023-12-10,DELIVERY,DELIVERY_ORDER,DO-00009444,0,3,,-5
15992,PRD-00000472,WH-003,2024-03-26,DELIVERY,DELIVERY_ORDER,DO-00009445,0,25,,-51
15993,PRD-00000368,WH-001,2024-05-25,DELIVERY,DELIVERY_ORDER,DO-00009446,0,10,,-45
15994,PRD-00000368,WH-001,2024-05-17,DELIVERY,DELIVERY_ORDER,DO-00009447,0,15,,-35
15995,PRD-00000081,WH-003,2024-07-19,DELIVERY,DELIVERY_ORDER,DO-00009448,0,3,,-27
15996,PRD-00000081,WH-003,2024-07-19,DELIVERY,DELIVERY_ORDER,DO-00009449,0,22,,-49
15997,PRD-00000213,WH-002,2024-04-26,DELIVERY,DELIVERY_ORDER,DO-00009450,0,5,,-5
15998,PRD-00000466,WH-001,2024-07-07,DELIVERY,DELIVERY_ORDER,DO-00009451,0,50,,76
15999,PRD-00000486,WH-001,2023-12-01,DELIVERY,DELIVERY_ORDER,DO-00009452,0,50,,-85
16000,PRD-00000091,WH-001,2025-05-07,DELIVERY,DELIVERY_ORDER,DO-00009453,0,25,,149
16001,PRD-00000285,WH-001,2023-12-27,DELIVERY,DELIVERY_ORDER,DO-00009454,0,1,,-27
16002,PRD-00000285,WH-001,2023-12-24,DELIVERY,DELIVERY_ORDER,DO-00009455,0,1,,-26
16003,PRD-00000079,WH-002,2024-03-15,DELIVERY,DELIVERY_ORDER,DO-00009456,0,20,,18
16004,PRD-00000110,WH-003,2024-07-12,DELIVERY,DELIVERY_ORDER,DO-00009457,0,25,,60
16005,PRD-00000333,WH-003,2024-10-11,DELIVERY,DELIVERY_ORDER,DO-00009458,0,50,,77
16006,PRD-00000054,WH-003,2024-05-30,DELIVERY,DELIVERY_ORDER,DO-00009459,0,1,,304
16007,PRD-00000054,WH-003,2024-06-04,DELIVERY,DELIVERY_ORDER,DO-00009460,0,1,,307
16008,PRD-00000162,WH-001,2024-10-14,DELIVERY,DELIVERY_ORDER,DO-00009461,0,7,,81
16009,PRD-00000162,WH-001,2024-10-07,DELIVERY,DELIVERY_ORDER,DO-00009462,0,13,,108
16010,PRD-00000346,WH-001,2023-10-02,DELIVERY,DELIVERY_ORDER,DO-00009463,0,10,,-26
16011,PRD-00000415,WH-002,2024-08-05,DELIVERY,DELIVERY_ORDER,DO-00009464,0,1,,376
16012,PRD-00000390,WH-003,2024-03-31,DELIVERY,DELIVERY_ORDER,DO-00009465,0,10,,-76
16013,PRD-00000058,WH-003,2024-06-17,DELIVERY,DELIVERY_ORDER,DO-00009466,0,5,,-10
16014,PRD-00000299,WH-001,2024-11-27,DELIVERY,DELIVERY_ORDER,DO-00009467,0,10,,320
16015,PRD-00000125,WH-003,2024-08-27,DELIVERY,DELIVERY_ORDER,DO-00009468,0,20,,-112
16016,PRD-00000470,WH-001,2024-04-07,DELIVERY,DELIVERY_ORDER,DO-00009469,0,2,,-27
16017,PRD-00000229,WH-001,2024-02-21,DELIVERY,DELIVERY_ORDER,DO-00009470,0,1,,34
16018,PRD-00000402,WH-001,2024-05-02,DELIVERY,DELIVERY_ORDER,DO-00009471,0,4,,196
16019,PRD-00000402,WH-001,2024-05-05,DELIVERY,DELIVERY_ORDER,DO-00009472,0,6,,190
16020,PRD-00000136,WH-002,2025-07-11,DELIVERY,DELIVERY_ORDER,DO-00009473,0,2,,-68
16021,PRD-00000316,WH-001,2025-01-31,DELIVERY,DELIVERY_ORDER,DO-00009474,0,10,,127
16022,PRD-00000432,WH-001,2024-03-02,DELIVERY,DELIVERY_ORDER,DO-00009475,0,50,,-76
16023,PRD-00000462,WH-001,2025-04-17,DELIVERY,DELIVERY_ORDER,DO-00009476,0,3,,58
16024,PRD-00000462,WH-001,2025-04-16,DELIVERY,DELIVERY_ORDER,DO-00009477,0,17,,61
16025,PRD-00000498,WH-001,2024-06-06,DELIVERY,DELIVERY_ORDER,DO-00009478,0,1,,-13
16026,PRD-00000296,WH-003,2025-03-30,DELIVERY,DELIVERY_ORDER,DO-00009479,0,1,,-83
