invoice_id,invoice_number,so_id,invoice_date,due_date,total_amount,amount_paid,status,payment_terms_days
INV-00009364,INV-00009364,SO-00009871,2023-07-05,2023-08-19,499.6,499.6,PAID,45
INV-00009365,INV-00009365,SO-00009872,2025-05-08,2025-06-07,985.0,0.0,OVERDUE,30
INV-00009366,INV-00009366,SO-00009873,2025-06-08,2025-08-07,497.0,0.0,OPEN,60
INV-00009367,INV-00009367,SO-00009875,2023-09-26,2023-10-26,252.2,0.0,OVERDUE,30
INV-00009368,INV-00009368,SO-00009876,2024-07-25,2024-09-23,631.5,0.0,OPEN,60
INV-00009369,INV-00009369,SO-00009877,2024-07-30,2024-08-14,362.72,0.0,OPEN,15
INV-00009370,INV-00009370,SO-00009878,2024-11-03,2025-01-02,19.16,0.0,OPEN,60
INV-00009371,INV-00009371,SO-00009879,2024-10-04,2024-11-03,1286.75,1286.75,PAID,30
INV-00009372,INV-00009372,SO-00009880,2023-10-02,2023-11-01,155.62,0.0,OPEN,30
INV-00009373,INV-00009373,SO-00009881,2023-10-06,2023-10-21,3987.0,3987.0,PAID,15
INV-00009374,INV-00009374,SO-00009882,2023-11-30,2024-01-14,72.17,0.0,OPEN,45
INV-00009375,INV-00009375,SO-00009883,2023-12-27,2024-02-25,2182.75,2182.75,PAID,60
INV-00009376,INV-00009376,SO-00009884,2024-08-08,2024-08-23,2342.75,2342.75,PAID,15
INV-00009377,INV-00009377,SO-00009885,2025-02-01,2025-02-16,1495.38,0.0,OPEN,15
INV-00009378,INV-00009378,SO-00009886,2024-01-08,2024-01-23,9.88,0.0,OPEN,15
INV-00009379,INV-00009379,SO-00009887,2025-06-22,2025-07-07,76.0,0.0,OPEN,15
INV-00009380,INV-00009380,SO-00009888,2024-01-04,2024-02-18,81.22,0.0,OPEN,45
INV-00009381,INV-00009381,SO-00009889,2024-03-19,2024-04-03,7.06,0.0,OVERDUE,15
INV-00009382,INV-00009382,SO-00009890,2023-10-20,2023-11-04,754.9,0.0,OPEN,15
INV-00009383,INV-00009383,SO-00009891,2025-06-09,2025-06-24,3642.3,0.0,OVERDUE,15
INV-00009384,INV-00009384,SO-00009892,2024-05-23,2024-06-07,137.56,0.0,OPEN,15
INV-00009385,INV-00009385,SO-00009893,2025-04-02,2025-06-01,41.26,0.0,OPEN,60
INV-00009386,INV-00009386,SO-00009894,2024-01-24,2024-02-23,111.06,111.06,PAID,30
INV-00009387,INV-00009387,SO-00009895,2025-01-23,2025-03-09,6710.0,0.0,OPEN,45
INV-00009388,INV-00009388,SO-00009896,2023-08-03,2023-10-02,242.4,0.0,OPEN,60
INV-00009389,INV-00009389,SO-00009897,2024-03-31,2024-04-15,2421.0,1081.89,PARTIAL,15
INV-00009390,INV-00009390,SO-00009898,2024-02-05,2024-03-06,433.86,433.86,PAID,30
INV-00009391,INV-00009391,SO-00009899,2024-01-09,2024-01-24,103.05,0.0,OPEN,15
INV-00009392,INV-00009392,SO-00009900,2024-09-13,2024-10-28,787.6,787.6,PAID,45
INV-00009393,INV-00009393,SO-00009901,2024-03-30,2024-04-29,7.87,3.03,PARTIAL,30
INV-00009394,INV-00009394,SO-00009902,2024-10-04,2024-12-03,891.3,346.17,PARTIAL,60
INV-00009395,INV-00009395,SO-00009903,2023-10-02,2023-10-17,25.32,14.09,PARTIAL,15
INV-00009396,INV-00009396,SO-00009904,2024-02-21,2024-03-07,63.94,63.94,PAID,15
INV-00009397,INV-00009397,SO-00009905,2023-11-30,2023-12-30,44.8,44.8,PAID,30
INV-00009398,INV-00009398,SO-00009906,2025-03-31,2025-05-15,40.94,0.0,OVERDUE,45
INV-00009399,INV-00009399,SO-00009907,2025-04-07,2025-05-22,44.1,0.0,OVERDUE,45
INV-00009400,INV-00009400,SO-00009908,2024-04-27,2024-06-11,256.3,0.0,OVERDUE,45
INV-00009401,INV-00009401,SO-00009909,2023-09-19,2023-10-19,1168.05,0.0,OPEN,30
INV-00009402,INV-00009402,SO-00009910,2024-11-23,2024-12-08,422.8,0.0,OPEN,15
INV-00009403,INV-00009403,SO-00009911,2023-12-12,2023-12-27,19.77,0.0,OPEN,15
INV-00009404,INV-00009404,SO-00009912,2024-07-24,2024-08-23,658.35,0.0,OPEN,30
INV-00009405,INV-00009405,SO-00009913,2024-06-30,2024-07-15,829.33,829.33,PAID,15
INV-00009406,INV-00009406,SO-00009914,2023-11-04,2023-12-19,43.6,16.61,PARTIAL,45
INV-00009407,INV-00009407,SO-00009915,2024-07-17,2024-09-15,161.95,0.0,OPEN,60
INV-00009408,INV-00009408,SO-00009916,2025-05-03,2025-07-02,659.0,0.0,OPEN,60
INV-00009409,INV-00009409,SO-00009917,2023-09-26,2023-10-11,171.9,76.97,PARTIAL,15
INV-00009410,INV-00009410,SO-00009918,2025-05-25,2025-06-24,1782.6,1782.6,PAID,30
INV-00009411,INV-00009411,SO-00009919,2024-07-04,2024-07-19,259.0,0.0,OVERDUE,15
INV-00009412,INV-00009412,SO-00009920,2024-02-18,2024-04-18,13.9,13.9,PAID,60
INV-00009413,INV-00009413,SO-00009921,2024-09-03,2024-10-03,273.22,273.22,PAID,30
INV-00009414,INV-00009414,SO-00009922,2024-01-04,2024-01-19,388.25,0.0,OPEN,15
INV-00009415,INV-00009415,SO-00009923,2025-05-25,2025-07-24,203.5,0.0,OPEN,60
INV-00009416,INV-00009416,SO-00009924,2025-05-17,2025-07-01,112.22,0.0,OPEN,45
INV-00009417,INV-00009417,SO-00009925,2025-03-10,2025-05-09,527.0,0.0,OPEN,60
INV-00009418,INV-00009418,SO-00009926,2025-06-15,2025-08-14,180.2,0.0,OVERDUE,60
INV-00009419,INV-00009419,SO-00009927,2025-03-19,2025-04-03,363.7,363.7,PAID,15
INV-00009420,INV-00009420,SO-00009928,2024-02-05,2024-03-21,113.85,0.0,OPEN,45
INV-00009421,INV-00009421,SO-00009929,2024-03-27,2024-05-11,98.25,0.0,OVERDUE,45
INV-00009422,INV-00009422,SO-00009930,2025-03-16,2025-05-15,36.16,36.16,PAID,60
INV-00009423,INV-00009423,SO-00009932,2025-03-25,2025-05-09,77.1,77.1,PAID,45
INV-00009424,INV-00009424,SO-00009933,2024-04-30,2024-05-30,387.9,387.9,PAID,30
INV-00009425,INV-00009425,SO-00009934,2025-06-17,2025-08-16,3407.8,3407.8,PAID,60
INV-00009426,INV-00009426,SO-00009935,2023-12-29,2024-01-13,7861.93,7861.93,PAID,15
INV-00009427,INV-00009427,SO-00009936,2024-06-20,2024-08-19,308.25,203.14,PARTIAL,60
INV-00009428,INV-00009428,SO-00009937,2024-02-05,2024-04-05,16.9,0.0,OPEN,60
INV-00009429,INV-00009429,SO-00009938,2025-02-25,2025-03-27,819.05,0.0,OPEN,30
INV-00009430,INV-00009430,SO-00009939,2024-03-30,2024-04-14,140.42,73.57,PARTIAL,15
INV-00009431,INV-00009431,SO-00009940,2024-03-09,2024-03-24,135.7,0.0,OVERDUE,15
INV-00009432,INV-00009432,SO-00009941,2023-12-21,2024-02-04,820.37,0.0,OPEN,45
INV-00009433,INV-00009433,SO-00009942,2025-01-20,2025-03-21,366.7,0.0,OPEN,60
INV-00009434,INV-00009434,SO-00009943,2024-07-01,2024-07-16,99.42,0.0,OPEN,15
INV-00009435,INV-00009435,SO-00009944,2025-02-15,2025-03-17,418.25,418.25,PAID,30
INV-00009436,INV-00009436,SO-00009945,2024-03-05,2024-04-19,3372.92,3372.92,PAID,45
INV-00009437,INV-00009437,SO-00009946,2024-02-24,2024-04-24,38.3,0.0,OPEN,60
INV-00009438,INV-00009438,SO-00009947,2025-02-20,2025-03-07,20.4,0.0,OPEN,15
INV-00009439,INV-00009439,SO-00009948,2024-01-24,2024-03-24,409.55,0.0,OPEN,60
INV-00009440,INV-00009440,SO-00009949,2024-10-26,2024-11-25,2251.5,0.0,OPEN,30
INV-00009441,INV-00009441,SO-00009950,2024-02-26,2024-03-27,708.39,0.0,OPEN,30
INV-00009442,INV-00009442,SO-00009952,2025-06-17,2025-07-17,75.2,0.0,OVERDUE,30
INV-00009443,INV-00009443,SO-00009954,2023-07-14,2023-07-29,43.65,17.89,PARTIAL,15
INV-00009444,INV-00009444,SO-00009955,2025-02-06,2025-03-08,116.5,0.0,OPEN,30
INV-00009445,INV-00009445,SO-00009956,2024-06-26,2024-08-25,2163.45,0.0,OPEN,60
INV-00009446,INV-00009446,SO-00009957,2023-08-31,2023-09-15,654.25,0.0,OPEN,15
INV-00009447,INV-00009447,SO-00009958,2025-03-02,2025-03-17,337.35,183.04,PARTIAL,15
INV-00009448,INV-00009448,SO-00009959,2025-02-08,2025-04-09,22.01,15.27,PARTIAL,60
INV-00009449,INV-00009449,SO-00009960,2024-06-04,2024-07-04,1778.66,0.0,OPEN,30
INV-00009450,INV-00009450,SO-00009961,2024-07-21,2024-09-04,582.5,344.42,PARTIAL,45
INV-00009451,INV-00009451,SO-00009962,2023-07-07,2023-09-05,264.82,0.0,OPEN,60
INV-00009452,INV-00009452,SO-00009963,2024-08-14,2024-08-29,1003.2,0.0,OVERDUE,15
INV-00009453,INV-00009453,SO-00009964,2023-08-12,2023-08-27,34.59,17.17,PARTIAL,15
INV-00009454,INV-00009454,SO-00009966,2025-06-14,2025-08-13,175.1,0.0,OPEN,60
INV-00009455,INV-00009455,SO-00009967,2025-02-17,2025-04-03,707.9,0.0,OPEN,45
INV-00009456,INV-00009456,SO-00009968,2024-08-24,2024-09-08,148.3,0.0,OPEN,15
INV-00009457,INV-00009457,SO-00009969,2025-04-07,2025-06-06,1433.2,634.27,PARTIAL,60
INV-00009458,INV-00009458,SO-00009970,2025-01-08,2025-03-09,3.16,0.0,OPEN,60
INV-00009459,INV-00009459,SO-00009971,2024-06-29,2024-07-14,220.2,86.81,PARTIAL,15
INV-00009460,INV-00009460,SO-00009972,2024-07-08,2024-09-06,451.68,0.0,OPEN,60
INV-00009461,INV-00009461,SO-00009973,2023-07-24,2023-08-08,291.75,199.76,PARTIAL,15
INV-00009462,INV-00009462,SO-00009974,2025-04-01,2025-05-31,1796.4,1019.53,PARTIAL,60
INV-00009463,INV-00009463,SO-00009975,2024-11-03,2025-01-02,629.3,0.0,OVERDUE,60
INV-00009464,INV-00009464,SO-00009976,2025-02-18,2025-03-20,374.72,0.0,OVERDUE,30
INV-00009465,INV-00009465,SO-00009977,2025-03-14,2025-04-13,1907.36,0.0,OPEN,30
INV-00009466,INV-00009466,SO-00009978,2024-05-24,2024-06-23,53.9,0.0,OVERDUE,30
INV-00009467,INV-00009467,SO-00009980,2024-12-04,2025-02-02,440.2,0.0,OVERDUE,60
INV-00009468,INV-00009468,SO-00009981,2025-03-23,2025-05-22,538.94,538.94,PAID,60
INV-00009469,INV-00009469,SO-00009982,2025-04-10,2025-04-25,99.28,0.0,OPEN,15
INV-00009470,INV-00009470,SO-00009983,2024-12-25,2025-02-23,7.24,0.0,OPEN,60
INV-00009471,INV-00009471,SO-00009984,2024-10-23,2024-12-22,48.72,30.6,PARTIAL,60
INV-00009472,INV-00009472,SO-00009985,2025-02-07,2025-02-22,83.15,83.15,PAID,15
INV-00009473,INV-00009473,SO-00009986,2024-01-10,2024-03-10,40.36,40.36,PAID,60
INV-00009474,INV-00009474,SO-00009987,2024-11-25,2025-01-09,369.2,369.2,PAID,45
INV-00009475,INV-00009475,SO-00009988,2024-08-07,2024-09-21,490.05,490.05,PAID,45
INV-00009476,INV-00009476,SO-00009989,2024-05-06,2024-07-05,19.1,0.0,OPEN,60
INV-00009477,INV-00009477,SO-00009990,2024-03-07,2024-05-06,1512.25,0.0,OVERDUE,60
INV-00009478,INV-00009478,SO-00009991,2024-03-23,2024-05-07,3355.0,0.0,OPEN,45
INV-00009479,INV-00009479,SO-00009992,2025-02-21,2025-04-07,7.98,7.98,PAID,45
INV-00009480,INV-00009480,SO-00009993,2025-04-19,2025-05-19,6648.0,6648.0,PAID,30
INV-00009481,INV-00009481,SO-00009994,2025-05-31,2025-06-15,740.4,740.4,PAID,15
INV-00009482,INV-00009482,SO-00009995,2024-07-07,2024-08-06,39.5,0.0,OPEN,30
INV-00009483,INV-00009483,SO-00009996,2024-11-17,2024-12-02,9497.0,9497.0,PAID,15
INV-00009484,INV-00009484,SO-00009997,2023-12-26,2024-01-25,19.0,9.87,PARTIAL,30
INV-00009485,INV-00009485,SO-00009998,2024-04-14,2024-05-14,69.6,39.95,PARTIAL,30
INV-00009486,INV-00009486,SO-00009999,2025-06-01,2025-07-16,1350.9,0.0,OPEN,45
INV-00009487,INV-00009487,SO-00010000,2024-12-22,2025-02-20,356.0,0.0,OPEN,60
INV-00009488,INV-00009488,SO-00010001,2024-04-02,2024-04-17,7631.25,0.0,OPEN,15
INV-00009489,INV-00009489,SO-00010002,2023-11-14,2023-12-14,67.45,0.0,OPEN,30
INV-00009490,INV-00009490,SO-00010003,2023-12-18,2024-02-01,919.3,919.3,PAID,45
INV-00009491,INV-00009491,SO-00010004,2025-02-21,2025-03-23,4997.9,4997.9,PAID,30
INV-00009492,INV-00009492,SO-00010005,2025-06-29,2025-07-29,57.85,57.85,PAID,30
INV-00009493,INV-00009493,SO-00010006,2024-06-26,2024-08-10,106.5,63.77,PARTIAL,45
INV-00009494,INV-00009494,SO-00010007,2025-06-14,2025-06-29,280.05,0.0,OPEN,15
INV-00009495,INV-00009495,SO-00010008,2023-09-09,2023-09-24,1770.09,0.0,OVERDUE,15
INV-00009496,INV-00009496,SO-00010009,2024-04-19,2024-05-04,1927.25,0.0,OVERDUE,15
INV-00009497,INV-00009497,SO-00010010,2023-09-20,2023-10-20,5731.25,5731.25,PAID,30
INV-00009498,INV-00009498,SO-00010011,2024-06-08,2024-07-08,8.27,8.27,PAID,30
INV-00009499,INV-00009499,SO-00010012,2024-01-15,2024-01-30,350.6,120.05,PARTIAL,15
INV-00009500,INV-00009500,SO-00010013,2024-06-08,2024-06-23,1660.9,0.0,OVERDUE,15
INV-00009501,INV-00009501,SO-00010014,2024-09-06,2024-11-05,38.28,38.28,PAID,60
INV-00009502,INV-00009502,SO-00010015,2023-10-24,2023-12-08,767.55,0.0,OPEN,45
INV-00009503,INV-00009503,SO-00010017,2025-03-19,2025-05-18,25.0,25.0,PAID,60
INV-00009504,INV-00009504,SO-00010018,2023-10-07,2023-10-22,119.31,0.0,OPEN,15
INV-00009505,INV-00009505,SO-00010019,2024-05-04,2024-06-03,224.8,0.0,OVERDUE,30
INV-00009506,INV-00009506,SO-00010020,2025-06-04,2025-08-03,1385.0,0.0,OVERDUE,60
INV-00009507,INV-00009507,SO-00010021,2024-07-20,2024-09-03,3.16,0.0,OPEN,45
INV-00009508,INV-00009508,SO-00010022,2024-11-02,2024-11-17,1208.0,0.0,OPEN,15
INV-00009509,INV-00009509,SO-00010023,2025-01-08,2025-03-09,711.98,0.0,OPEN,60
INV-00009510,INV-00009510,SO-00010024,2023-12-06,2024-02-04,20.09,20.09,PAID,60
INV-00009511,INV-00009511,SO-00010025,2023-08-25,2023-10-24,1717.62,1717.62,PAID,60
INV-00009512,INV-00009512,SO-00010026,2023-09-03,2023-09-18,6.32,3.38,PARTIAL,15
INV-00009513,INV-00009513,SO-00010027,2024-08-11,2024-10-10,1031.5,1031.5,PAID,60
INV-00009514,INV-00009514,SO-00010028,2024-03-11,2024-05-10,30.6,15.09,PARTIAL,60
INV-00009515,INV-00009515,SO-00010029,2024-07-22,2024-08-06,231.04,80.89,PARTIAL,15
INV-00009516,INV-00009516,SO-00010030,2023-12-28,2024-02-11,434.61,434.61,PAID,45
INV-00009517,INV-00009517,SO-00010031,2023-09-15,2023-10-30,279.7,0.0,OPEN,45
INV-00009518,INV-00009518,SO-00010032,2025-05-25,2025-07-09,6937.8,3004.37,PARTIAL,45
INV-00009519,INV-00009519,SO-00010033,2024-10-22,2024-12-21,4531.68,4531.68,PAID,60
INV-00009520,INV-00009520,SO-00010034,2023-10-12,2023-11-11,34.4,0.0,OPEN,30
INV-00009521,INV-00009521,SO-00010035,2024-08-28,2024-09-27,224.29,0.0,OPEN,30
INV-00009522,INV-00009522,SO-00010036,2024-03-02,2024-05-01,14.9,0.0,OPEN,60
INV-00009523,INV-00009523,SO-00010037,2023-12-22,2024-02-20,114.4,56.99,PARTIAL,60
INV-00009524,INV-00009524,SO-00010038,2023-12-29,2024-02-27,364.85,129.1,PARTIAL,60
INV-00009525,INV-00009525,SO-00010039,2024-12-26,2025-02-09,14.75,14.75,PAID,45
INV-00009526,INV-00009526,SO-00010040,2023-12-25,2024-01-09,132.89,132.89,PAID,15
INV-00009527,INV-00009527,SO-00010041,2023-07-19,2023-09-17,32.15,0.0,OPEN,60
INV-00009528,INV-00009528,SO-00010042,2024-05-05,2024-06-19,507.4,278.13,PARTIAL,45
INV-00009529,INV-00009529,SO-00010043,2024-09-09,2024-10-09,877.8,0.0,OVERDUE,30
INV-00009530,INV-00009530,SO-00010044,2024-03-27,2024-05-11,190.0,190.0,PAID,45
INV-00009531,INV-00009531,SO-00010046,2024-05-20,2024-06-04,89.65,0.0,OPEN,15
INV-00009532,INV-00009532,SO-00010047,2023-10-23,2023-11-22,13.16,13.16,PAID,30
INV-00009533,INV-00009533,SO-00010049,2024-01-29,2024-03-14,178.95,0.0,OPEN,45
INV-00009534,INV-00009534,SO-00010050,2024-04-29,2024-05-29,8694.0,8694.0,PAID,30
INV-00009535,INV-00009535,SO-00010052,2024-01-12,2024-02-11,593.43,0.0,OPEN,30
INV-00009536,INV-00009536,SO-00010053,2023-08-31,2023-09-30,333.9,206.74,PARTIAL,30
INV-00009537,INV-00009537,SO-00010054,2024-08-18,2024-10-02,87.65,87.65,PAID,45
INV-00009538,INV-00009538,SO-00010055,2024-11-29,2025-01-13,246.0,246.0,PAID,45
INV-00009539,INV-00009539,SO-00010056,2024-09-08,2024-09-23,121.46,121.46,PAID,15
INV-00009540,INV-00009540,SO-00010057,2023-11-24,2024-01-23,23.29,23.29,PAID,60
INV-00009541,INV-00009541,SO-00010058,2025-04-10,2025-05-25,25.9,0.0,OPEN,45
INV-00009542,INV-00009542,SO-00010059,2024-11-08,2024-11-23,113.4,113.4,PAID,15
INV-00009543,INV-00009543,SO-00010060,2024-04-26,2024-05-26,1401.15,0.0,OPEN,30
INV-00009544,INV-00009544,SO-00010061,2025-03-22,2025-05-21,18.52,12.05,PARTIAL,60
INV-00009545,INV-00009545,SO-00010062,2023-07-05,2023-08-04,5152.5,5152.5,PAID,30
INV-00009546,INV-00009546,SO-00010063,2024-08-26,2024-09-25,5.29,5.29,PAID,30
INV-00009547,INV-00009547,SO-00010064,2024-10-02,2024-11-01,315.04,0.0,OPEN,30
INV-00009548,INV-00009548,SO-00010065,2024-04-08,2024-05-08,49.25,0.0,OPEN,30
INV-00009549,INV-00009549,SO-00010066,2024-08-03,2024-09-17,214.15,147.86,PARTIAL,45
INV-00009550,INV-00009550,SO-00010067,2023-10-03,2023-11-17,7.71,3.9,PARTIAL,45
INV-00009551,INV-00009551,SO-00010068,2025-04-30,2025-06-14,1195.0,0.0,OPEN,45
INV-00009552,INV-00009552,SO-00010069,2024-05-30,2024-06-14,966.6,0.0,OPEN,15
INV-00009553,INV-00009553,SO-00010070,2024-01-27,2024-02-11,359.31,359.31,PAID,15
INV-00009554,INV-00009554,SO-00010071,2024-07-27,2024-08-26,3830.75,1987.46,PARTIAL,30
INV-00009555,INV-00009555,SO-00010072,2024-06-29,2024-07-29,89.0,89.0,PAID,30
INV-00009556,INV-00009556,SO-00010073,2024-05-06,2024-06-05,1009.0,1009.0,PAID,30
INV-00009557,INV-00009557,SO-00010074,2024-02-08,2024-03-24,3359.58,0.0,OPEN,45
INV-00009558,INV-00009558,SO-00010075,2023-10-16,2023-11-15,27.7,0.0,OVERDUE,30
INV-00009559,INV-00009559,SO-00010076,2024-08-31,2024-09-30,227.7,0.0,OVERDUE,30
INV-00009560,INV-00009560,SO-00010077,2024-02-16,2024-03-02,134.3,82.14,PARTIAL,15
INV-00009561,INV-00009561,SO-00010078,2023-07-17,2023-09-15,189.55,0.0,OPEN,60
INV-00009562,INV-00009562,SO-00010079,2024-07-06,2024-09-04,3759.0,0.0,OVERDUE,60
INV-00009563,INV-00009563,SO-00010080,2025-04-18,2025-05-03,13379.89,7956.93,PARTIAL,15
INV-00009564,INV-00009564,SO-00010081,2025-04-27,2025-05-27,113.19,73.27,PARTIAL,30
INV-00009565,INV-00009565,SO-00010082,2024-04-04,2024-05-19,95.65,95.65,PAID,45
INV-00009566,INV-00009566,SO-00010083,2025-05-06,2025-05-21,438.29,0.0,OVERDUE,15
INV-00009567,INV-00009567,SO-00010084,2023-08-31,2023-10-15,139.8,0.0,OPEN,45
INV-00009568,INV-00009568,SO-00010085,2023-07-04,2023-08-03,41.26,0.0,OPEN,30
INV-00009569,INV-00009569,SO-00010087,2025-02-25,2025-03-27,280.05,280.05,PAID,30
INV-00009570,INV-00009570,SO-00010088,2025-06-06,2025-07-06,28.08,0.0,OPEN,30
INV-00009571,INV-00009571,SO-00010090,2024-04-10,2024-05-10,272.4,116.98,PARTIAL,30
INV-00009572,INV-00009572,SO-00010091,2025-01-29,2025-03-30,1286.75,816.86,PARTIAL,60
INV-00009573,INV-00009573,SO-00010092,2023-12-14,2024-01-28,1243.36,0.0,OVERDUE,45
INV-00009574,INV-00009574,SO-00010093,2024-12-01,2024-12-31,225.8,225.8,PAID,30
INV-00009575,INV-00009575,SO-00010094,2025-06-20,2025-07-05,40.31,0.0,OPEN,15
INV-00009576,INV-00009576,SO-00010095,2024-05-04,2024-05-19,974.25,0.0,OVERDUE,15
INV-00009577,INV-00009577,SO-00010096,2023-12-12,2024-02-10,832.95,832.95,PAID,60
INV-00009578,INV-00009578,SO-00010097,2024-01-15,2024-01-30,678.31,0.0,OPEN,15
INV-00009579,INV-00009579,SO-00010098,2025-02-25,2025-04-11,1616.5,704.97,PARTIAL,45
INV-00009580,INV-00009580,SO-00010099,2025-06-30,2025-07-15,568.65,345.83,PARTIAL,15
INV-00009581,INV-00009581,SO-00010100,2023-08-29,2023-10-13,308.8,0.0,OPEN,45
INV-00009582,INV-00009582,SO-00010101,2023-12-18,2024-01-02,16.9,0.0,OVERDUE,15
INV-00009583,INV-00009583,SO-00010102,2023-07-25,2023-09-23,715.3,715.3,PAID,60
INV-00009584,INV-00009584,SO-00010103,2025-03-15,2025-05-14,1572.5,1572.5,PAID,60
INV-00009585,INV-00009585,SO-00010104,2024-03-26,2024-04-25,108.16,66.68,PARTIAL,30
INV-00009586,INV-00009586,SO-00010105,2024-08-14,2024-08-29,418.31,418.31,PAID,15
INV-00009587,INV-00009587,SO-00010106,2023-07-11,2023-07-26,192.75,0.0,OPEN,15
INV-00009588,INV-00009588,SO-00010107,2024-01-30,2024-02-29,1656.2,1656.2,PAID,30
INV-00009589,INV-00009589,SO-00010108,2024-05-12,2024-05-27,143.6,91.28,PARTIAL,15
INV-00009590,INV-00009590,SO-00010109,2024-06-01,2024-07-16,310.95,162.29,PARTIAL,45
INV-00009591,INV-00009591,SO-00010110,2025-06-02,2025-07-17,1847.6,776.21,PARTIAL,45
INV-00009592,INV-00009592,SO-00010111,2024-10-12,2024-11-26,128.98,0.0,OPEN,45
INV-00009593,INV-00009593,SO-00010112,2023-09-15,2023-10-30,4785.61,4785.61,PAID,45
INV-00009594,INV-00009594,SO-00010114,2023-11-01,2023-12-31,2731.5,0.0,OPEN,60
INV-00009595,INV-00009595,SO-00010115,2025-02-11,2025-02-26,1259.41,0.0,OVERDUE,15
INV-00009596,INV-00009596,SO-00010116,2025-06-02,2025-07-17,368.4,368.4,PAID,45
INV-00009597,INV-00009597,SO-00010117,2023-07-02,2023-08-16,60.44,0.0,OPEN,45
INV-00009598,INV-00009598,SO-00010118,2024-05-10,2024-05-25,655.2,0.0,OPEN,15
INV-00009599,INV-00009599,SO-00010119,2023-09-25,2023-11-24,99.64,0.0,OPEN,60
INV-00009600,INV-00009600,SO-00010120,2023-12-24,2024-01-08,101.85,0.0,OPEN,15
INV-00009601,INV-00009601,SO-00010121,2023-12-08,2024-01-07,26.62,26.62,PAID,30
INV-00009602,INV-00009602,SO-00010122,2025-01-02,2025-02-01,638.63,0.0,OPEN,30
INV-00009603,INV-00009603,SO-00010123,2024-10-12,2024-11-11,1166.5,0.0,OPEN,30
INV-00009604,INV-00009604,SO-00010124,2025-05-24,2025-07-23,59.3,0.0,OPEN,60
INV-00009605,INV-00009605,SO-00010125,2023-11-03,2023-12-03,1679.67,624.44,PARTIAL,30
INV-00009606,INV-00009606,SO-00010126,2025-05-08,2025-06-07,92.94,92.94,PAID,30
INV-00009607,INV-00009607,SO-00010127,2024-08-26,2024-09-10,76.56,0.0,OPEN,15
INV-00009608,INV-00009608,SO-00010128,2024-11-20,2025-01-19,22.92,0.0,OPEN,60
INV-00009609,INV-00009609,SO-00010129,2025-04-27,2025-05-27,230.26,0.0,OVERDUE,30
INV-00009610,INV-00009610,SO-00010130,2023-07-29,2023-09-27,199.06,199.06,PAID,60
INV-00009611,INV-00009611,SO-00010131,2024-02-12,2024-04-12,465.26,465.26,PAID,60
INV-00009612,INV-00009612,SO-00010132,2024-12-13,2025-02-11,37.02,37.02,PAID,60
INV-00009613,INV-00009613,SO-00010133,2023-07-23,2023-08-07,677.55,677.55,PAID,15
INV-00009614,INV-00009614,SO-00010134,2025-05-16,2025-05-31,1146.25,0.0,OPEN,15
INV-00009615,INV-00009615,SO-00010135,2024-05-03,2024-07-02,96.6,0.0,OPEN,60
INV-00009616,INV-00009616,SO-00010136,2023-09-14,2023-09-29,659.0,659.0,PAID,15
INV-00009617,INV-00009617,SO-00010137,2024-10-17,2024-11-16,82.75,0.0,OPEN,30
INV-00009618,INV-00009618,SO-00010138,2023-11-08,2023-11-23,492.5,492.5,PAID,15
INV-00009619,INV-00009619,SO-00010139,2024-09-22,2024-10-07,138.25,0.0,OPEN,15
INV-00009620,INV-00009620,SO-00010140,2024-11-29,2025-01-28,9960.5,0.0,OPEN,60
INV-00009621,INV-00009621,SO-00010141,2023-10-15,2023-12-14,2625.5,2625.5,PAID,60
INV-00009622,INV-00009622,SO-00010142,2023-10-26,2023-12-25,618.8,0.0,OPEN,60
INV-00009623,INV-00009623,SO-00010143,2025-01-21,2025-03-07,46.65,46.65,PAID,45
INV-00009624,INV-00009624,SO-00010144,2024-08-28,2024-09-12,274.38,0.0,OVERDUE,15
INV-00009625,INV-00009625,SO-00010145,2023-07-17,2023-08-01,87.13,87.13,PAID,15
INV-00009626,INV-00009626,SO-00010146,2024-05-28,2024-06-12,829.25,0.0,OVERDUE,15
INV-00009627,INV-00009627,SO-00010147,2024-11-11,2025-01-10,758.2,758.2,PAID,60
INV-00009628,INV-00009628,SO-00010148,2023-07-04,2023-07-19,1264.5,1264.5,PAID,15
INV-00009629,INV-00009629,SO-00010149,2024-06-05,2024-07-05,57.43,0.0,OPEN,30
INV-00009630,INV-00009630,SO-00010150,2024-11-05,2024-12-20,283.9,0.0,OPEN,45
INV-00009631,INV-00009631,SO-00010151,2024-05-20,2024-07-19,1879.5,1879.5,PAID,60
INV-00009632,INV-00009632,SO-00010152,2025-02-24,2025-03-26,3535.4,0.0,OPEN,30
INV-00009633,INV-00009633,SO-00010153,2025-03-09,2025-03-24,1149.5,454.44,PARTIAL,15
INV-00009634,INV-00009634,SO-00010154,2024-03-18,2024-04-17,7.59,0.0,OPEN,30
INV-00009635,INV-00009635,SO-00010155,2024-09-05,2024-11-04,90.28,62.95,PARTIAL,60
INV-00009636,INV-00009636,SO-00010156,2024-10-03,2024-12-02,8.03,4.78,PARTIAL,60
INV-00009637,INV-00009637,SO-00010157,2023-08-30,2023-10-14,440.2,440.2,PAID,45
INV-00009638,INV-00009638,SO-00010158,2023-09-11,2023-09-26,89.76,0.0,OPEN,15
