so_id,so_number,customer_id,product_id,quantity,unit_price,total_amount,order_date,expected_delivery_date,actual_delivery_date,status,salesperson_id,warehouse_id,so_type,notes
SO-00008905,SO-00008905,CUST-00000893,PRD-00000192,5,73.34,366.7,2024-09-01,2024-09-06,,SHIPPED,SP-00000002,WH-001,STANDARD,
SO-00008906,SO-00008906,CUST-00000077,PRD-00000206,10,29.15,291.49,2023-10-05,2023-10-17,,CONFIRMED,SP-00000017,WH-001,STANDARD,
SO-00008907,SO-00008907,CUST-00000173,PRD-00000016,2,3.03,6.06,2025-01-01,2025-01-14,,DELIVERED,SP-00000011,WH-001,STANDARD,
SO-00008908,SO-00008908,CUST-00000273,PRD-00000455,50,22.23,1111.35,2024-05-22,2024-05-27,,CONFIRMED,SP-00000001,WH-001,STANDARD,
SO-00008909,SO-00008909,CUST-00000537,PRD-00000439,15,21.8,327.0,2023-07-17,2023-07-20,,PROCESSING,SP-00000002,WH-003,STANDARD,
SO-00008910,SO-00008910,CUST-00000591,PRD-00000474,15,32.62,489.3,2023-11-20,2023-11-27,,PROCESSING,SP-00000009,WH-002,STANDARD,
SO-00008911,SO-00008911,CUST-00000700,PRD-00000056,5,2.61,13.06,2024-03-25,2024-04-03,,CONFIRMED,SP-00000016,WH-002,STANDARD,
SO-00008912,SO-00008912,CUST-00000537,PRD-00000456,1,2.69,2.69,2023-08-23,2023-09-03,,CONFIRMED,SP-00000015,WH-003,STANDARD,
SO-00008913,SO-00008913,CUST-00000174,PRD-00000078,1,22.82,22.82,2024-07-27,2024-07-30,,CONFIRMED,SP-00000009,WH-003,STANDARD,
SO-00008914,SO-00008914,CUST-00000455,PRD-00000097,50,3.92,196.0,2025-06-02,2025-06-05,,PROCESSING,SP-00000006,WH-003,STANDARD,
SO-00008915,SO-00008915,CUST-00000066,PRD-00000035,5,48.17,240.85,2024-08-01,2024-08-07,,SHIPPED,SP-00000012,WH-001,STANDARD,
SO-00008916,SO-00008916,CUST-00000634,PRD-00000340,15,9.13,136.95,2023-12-03,2023-12-10,,DELIVERED,SP-00000005,WH-003,STANDARD,
SO-00008917,SO-00008917,CUST-00000195,PRD-00000332,50,5.66,283.0,2024-07-07,2024-07-18,,SHIPPED,SP-00000020,WH-003,STANDARD,
SO-00008918,SO-00008918,CUST-00000168,PRD-00000318,5,18.67,93.35,2024-09-24,2024-09-27,,SHIPPED,SP-00000008,WH-003,STANDARD,
SO-00008919,SO-00008919,CUST-00000805,PRD-00000010,10,35.76,357.64,2023-10-29,2023-11-04,,CONFIRMED,SP-00000013,WH-001,STANDARD,
SO-00008920,SO-00008920,CUST-00000671,PRD-00000097,10,3.92,39.2,2023-10-17,2023-10-26,,DELIVERED,SP-00000016,WH-003,STANDARD,
SO-00008921,SO-00008921,CUST-00000703,PRD-00000135,2,20.27,40.54,2024-11-20,2024-11-26,,CONFIRMED,SP-00000015,WH-001,STANDARD,
SO-00008922,SO-00008922,CUST-00000315,PRD-00000139,10,51.17,511.7,2023-10-10,2023-10-17,,DELIVERED,SP-00000017,WH-002,STANDARD,
SO-00008923,SO-00008923,CUST-00000180,PRD-00000136,2,2.93,5.85,2024-12-02,2024-12-16,,PROCESSING,SP-00000020,WH-002,STANDARD,
SO-00008924,SO-00008924,CUST-00000638,PRD-00000192,5,73.34,366.7,2024-02-27,2024-03-08,,CONFIRMED,SP-00000001,WH-002,STANDARD,
SO-00008925,SO-00008925,CUST-00000905,PRD-00000287,2,97.2,194.4,2025-06-03,2025-06-12,,PROCESSING,SP-00000003,WH-002,STANDARD,
SO-00008926,SO-00008926,CUST-00000750,PRD-00000285,2,73.95,147.89,2025-01-14,2025-01-25,,CONFIRMED,SP-00000003,WH-001,STANDARD,
SO-00008927,SO-00008927,CUST-00000553,PRD-00000258,5,22.13,110.65,2023-11-16,2023-11-22,,PROCESSING,SP-00000014,WH-002,STANDARD,
SO-00008928,SO-00008928,CUST-00000020,PRD-00000336,1,2.81,2.81,2025-02-23,2025-03-01,,PROCESSING,SP-00000011,WH-003,STANDARD,
SO-00008929,SO-00008929,CUST-00000313,PRD-00000355,15,49.25,738.75,2024-05-10,2024-05-13,,PROCESSING,SP-00000016,WH-001,STANDARD,
SO-00008930,SO-00008930,CUST-00000886,PRD-00000362,20,7.34,146.79,2023-09-13,2023-09-19,,CONFIRMED,SP-00000011,WH-002,STANDARD,
SO-00008931,SO-00008931,CUST-00000960,PRD-00000062,1,75.18,75.18,2025-01-18,2025-01-24,,PROCESSING,SP-00000007,WH-002,STANDARD,
SO-00008932,SO-00008932,CUST-00000978,PRD-00000386,10,52.85,528.5,2025-05-11,2025-05-24,,CONFIRMED,SP-00000004,WH-001,STANDARD,
SO-00008933,SO-00008933,CUST-00000876,PRD-00000463,1,145.64,145.64,2024-06-18,2024-07-02,,CONFIRMED,SP-00000007,WH-002,STANDARD,
SO-00008934,SO-00008934,CUST-00000834,PRD-00000009,2,25.84,51.69,2023-12-20,2023-12-23,,DELIVERED,SP-00000016,WH-002,STANDARD,
SO-00008935,SO-00008935,CUST-00000859,PRD-00000260,15,8.45,126.75,2025-01-09,2025-01-21,,PROCESSING,SP-00000011,WH-003,STANDARD,
SO-00008936,SO-00008936,CUST-00000051,PRD-00000205,50,68.03,3401.5,2025-01-14,2025-01-20,,DELIVERED,SP-00000001,WH-002,STANDARD,
SO-00008937,SO-00008937,CUST-00000177,PRD-00000262,5,70.79,353.95,2023-11-28,2023-12-01,,DELIVERED,SP-00000015,WH-003,STANDARD,
SO-00008938,SO-00008938,CUST-00000377,PRD-00000410,1,45.46,45.46,2024-11-03,2024-11-13,,DELIVERED,SP-00000020,WH-002,STANDARD,
SO-00008939,SO-00008939,CUST-00000083,PRD-00000481,1,12.65,12.65,2024-12-13,2024-12-17,,DELIVERED,SP-00000015,WH-002,STANDARD,
SO-00008940,SO-00008940,CUST-00000986,PRD-00000241,20,12.42,248.3,2024-06-01,2024-06-14,,CONFIRMED,SP-00000002,WH-001,STANDARD,
SO-00008941,SO-00008941,CUST-00000853,PRD-00000281,1,13.98,13.98,2023-09-07,2023-09-18,,SHIPPED,SP-00000002,WH-003,STANDARD,
SO-00008942,SO-00008942,CUST-00000470,PRD-00000473,15,12.84,192.6,2024-02-20,2024-02-23,,PROCESSING,SP-00000016,WH-002,STANDARD,
SO-00008943,SO-00008943,CUST-00000199,PRD-00000344,15,347.76,5216.4,2024-09-20,2024-09-27,,DELIVERED,SP-00000003,WH-003,STANDARD,
SO-00008944,SO-00008944,CUST-00000130,PRD-00000042,10,9.73,97.3,2025-01-18,2025-01-27,,PROCESSING,SP-00000013,WH-001,STANDARD,
SO-00008945,SO-00008945,CUST-00000627,PRD-00000011,1,6.23,6.23,2025-04-16,2025-04-22,,PROCESSING,SP-00000009,WH-002,STANDARD,
SO-00008946,SO-00008946,CUST-00000571,PRD-00000478,50,17.6,880.25,2024-03-10,2024-03-24,,CONFIRMED,SP-00000003,WH-001,STANDARD,
SO-00008947,SO-00008947,CUST-00000237,PRD-00000121,50,11.24,562.0,2023-07-08,2023-07-18,,PROCESSING,SP-00000007,WH-001,STANDARD,
SO-00008948,SO-00008948,CUST-00000629,PRD-00000025,1,227.42,227.42,2025-04-26,2025-04-29,,CANCELLED,SP-00000011,WH-003,STANDARD,
SO-00008949,SO-00008949,CUST-00000646,PRD-00000447,15,103.42,1551.3,2024-06-11,2024-06-21,,CONFIRMED,SP-00000015,WH-002,STANDARD,
SO-00008950,SO-00008950,CUST-00000668,PRD-00000429,25,199.21,4980.25,2025-03-18,2025-03-29,,CONFIRMED,SP-00000017,WH-003,STANDARD,
SO-00008951,SO-00008951,CUST-00000359,PRD-00000469,1,181.01,181.01,2024-09-04,2024-09-13,,DELIVERED,SP-00000011,WH-003,STANDARD,
SO-00008952,SO-00008952,CUST-00000212,PRD-00000007,50,100.58,5029.0,2024-06-19,2024-06-25,,SHIPPED,SP-00000015,WH-001,STANDARD,
SO-00008953,SO-00008953,CUST-00000604,PRD-00000080,10,8.9,89.02,2023-12-27,2023-12-31,,SHIPPED,SP-00000012,WH-003,STANDARD,
SO-00008954,SO-00008954,CUST-00000622,PRD-00000105,10,200.84,2008.4,2024-05-13,2024-05-25,,PROCESSING,SP-00000002,WH-002,STANDARD,
SO-00008955,SO-00008955,CUST-00000389,PRD-00000012,50,5.15,257.64,2023-08-01,2023-08-13,,CONFIRMED,SP-00000004,WH-002,STANDARD,
SO-00008956,SO-00008956,CUST-00000841,PRD-00000021,10,98.25,982.5,2023-12-07,2023-12-17,,PROCESSING,SP-00000006,WH-003,STANDARD,
SO-00008957,SO-00008957,CUST-00000884,PRD-00000397,50,30.41,1520.42,2024-11-13,2024-11-18,,PROCESSING,SP-00000009,WH-001,STANDARD,
SO-00008958,SO-00008958,CUST-00000164,PRD-00000043,10,27.65,276.5,2023-08-05,2023-08-16,,DELIVERED,SP-00000001,WH-002,STANDARD,
SO-00008959,SO-00008959,CUST-00000212,PRD-00000239,5,26.25,131.25,2024-03-02,2024-03-16,,PROCESSING,SP-00000003,WH-001,STANDARD,
SO-00008960,SO-00008960,CUST-00000588,PRD-00000155,20,52.51,1050.2,2024-01-13,2024-01-16,,DELIVERED,SP-00000017,WH-003,STANDARD,
SO-00008961,SO-00008961,CUST-00000969,PRD-00000172,10,4.95,49.47,2023-09-19,2023-09-28,,CONFIRMED,SP-00000014,WH-002,STANDARD,
SO-00008962,SO-00008962,CUST-00000759,PRD-00000222,50,73.33,3666.5,2024-02-01,2024-02-05,,CONFIRMED,SP-00000005,WH-002,STANDARD,
SO-00008963,SO-00008963,CUST-00000453,PRD-00000183,15,144.86,2172.9,2025-03-15,2025-03-26,,PROCESSING,SP-00000019,WH-001,STANDARD,
SO-00008964,SO-00008964,CUST-00000352,PRD-00000457,20,4.12,82.4,2023-08-05,2023-08-15,,CONFIRMED,SP-00000020,WH-003,STANDARD,
SO-00008965,SO-00008965,CUST-00000906,PRD-00000362,2,8.29,16.58,2025-06-10,2025-06-18,,CONFIRMED,SP-00000015,WH-002,STANDARD,
SO-00008966,SO-00008966,CUST-00000665,PRD-00000346,25,42.57,1064.25,2023-12-31,2024-01-11,,PROCESSING,SP-00000019,WH-003,STANDARD,
SO-00008967,SO-00008967,CUST-00000600,PRD-00000014,50,11.82,591.0,2023-11-06,2023-11-13,,CONFIRMED,SP-00000017,WH-003,STANDARD,
SO-00008968,SO-00008968,CUST-00000195,PRD-00000399,15,26.17,392.55,2023-11-08,2023-11-16,,PROCESSING,SP-00000018,WH-002,STANDARD,
SO-00008969,SO-00008969,CUST-00000735,PRD-00000361,20,13.62,272.4,2023-07-25,2023-07-31,,CONFIRMED,SP-00000015,WH-003,STANDARD,
SO-00008970,SO-00008970,CUST-00000963,PRD-00000345,20,181.05,3621.0,2023-10-26,2023-11-03,,SHIPPED,SP-00000007,WH-001,STANDARD,
SO-00008971,SO-00008971,CUST-00000299,PRD-00000395,2,49.31,98.62,2024-12-18,2024-12-29,,SHIPPED,SP-00000001,WH-001,STANDARD,
SO-00008972,SO-00008972,CUST-00000345,PRD-00000069,20,185.2,3704.0,2023-12-31,2024-01-13,,PROCESSING,SP-00000003,WH-003,STANDARD,
SO-00008973,SO-00008973,CUST-00000674,PRD-00000238,50,19.73,986.5,2023-08-17,2023-08-21,,PROCESSING,SP-00000004,WH-003,STANDARD,
SO-00008974,SO-00008974,CUST-00000577,PRD-00000441,10,13.57,135.7,2023-08-08,2023-08-22,,SHIPPED,SP-00000019,WH-002,STANDARD,
SO-00008975,SO-00008975,CUST-00000175,PRD-00000155,5,46.47,232.37,2023-08-03,2023-08-08,,PROCESSING,SP-00000010,WH-001,STANDARD,
SO-00008976,SO-00008976,CUST-00000864,PRD-00000202,20,8.82,176.4,2024-12-05,2024-12-10,,SHIPPED,SP-00000018,WH-001,STANDARD,
SO-00008977,SO-00008977,CUST-00000195,PRD-00000416,10,2.95,29.5,2023-09-09,2023-09-15,,DELIVERED,SP-00000007,WH-001,STANDARD,
SO-00008978,SO-00008978,CUST-00000255,PRD-00000412,15,5.99,89.85,2024-12-24,2025-01-07,,SHIPPED,SP-00000001,WH-002,STANDARD,
SO-00008979,SO-00008979,CUST-00000773,PRD-00000260,15,8.45,126.75,2024-02-18,2024-02-26,,SHIPPED,SP-00000014,WH-003,STANDARD,
SO-00008980,SO-00008980,CUST-00000338,PRD-00000456,2,2.69,5.38,2024-07-03,2024-07-15,,SHIPPED,SP-00000004,WH-002,STANDARD,
SO-00008981,SO-00008981,CUST-00000314,PRD-00000128,10,17.06,170.61,2024-01-05,2024-01-11,,DELIVERED,SP-00000009,WH-001,STANDARD,
SO-00008982,SO-00008982,CUST-00000626,PRD-00000274,10,37.73,377.3,2025-06-24,2025-07-07,,CONFIRMED,SP-00000006,WH-002,STANDARD,
SO-00008983,SO-00008983,CUST-00000064,PRD-00000113,1,15.77,15.77,2024-10-11,2024-10-22,,CONFIRMED,SP-00000008,WH-003,STANDARD,
SO-00008984,SO-00008984,CUST-00000123,PRD-00000345,50,181.05,9052.5,2024-09-02,2024-09-14,,SHIPPED,SP-00000009,WH-002,STANDARD,
SO-00008985,SO-00008985,CUST-00000469,PRD-00000196,2,37.32,74.64,2024-11-28,2024-12-08,,DELIVERED,SP-00000017,WH-003,STANDARD,
SO-00008986,SO-00008986,CUST-00000453,PRD-00000014,15,10.62,159.31,2024-03-17,2024-03-30,,DELIVERED,SP-00000019,WH-002,STANDARD,
SO-00008987,SO-00008987,CUST-00000481,PRD-00000261,2,91.11,182.22,2023-12-29,2024-01-11,,CANCELLED,SP-00000005,WH-002,STANDARD,
SO-00008988,SO-00008988,CUST-00000839,PRD-00000475,1,56.15,56.15,2023-08-23,2023-09-04,,CONFIRMED,SP-00000012,WH-002,STANDARD,
SO-00008989,SO-00008989,CUST-00000429,PRD-00000082,2,8.05,16.1,2024-02-18,2024-02-23,,CANCELLED,SP-00000019,WH-001,STANDARD,
SO-00008990,SO-00008990,CUST-00000479,PRD-00000417,1,3.42,3.42,2024-04-04,2024-04-09,,PROCESSING,SP-00000002,WH-003,STANDARD,
SO-00008991,SO-00008991,CUST-00000855,PRD-00000365,15,67.57,1013.51,2024-02-17,2024-02-21,,CONFIRMED,SP-00000012,WH-003,STANDARD,
SO-00008992,SO-00008992,CUST-00000663,PRD-00000500,5,8.26,41.32,2023-07-19,2023-08-02,,CONFIRMED,SP-00000015,WH-002,STANDARD,
SO-00008993,SO-00008993,CUST-00000413,PRD-00000169,1,26.95,26.95,2024-10-06,2024-10-10,,DELIVERED,SP-00000013,WH-003,STANDARD,
SO-00008994,SO-00008994,CUST-00000235,PRD-00000043,1,27.65,27.65,2025-06-21,2025-06-30,,CONFIRMED,SP-00000011,WH-003,STANDARD,
SO-00008995,SO-00008995,CUST-00000475,PRD-00000340,2,7.93,15.85,2025-02-02,2025-02-13,,SHIPPED,SP-00000001,WH-001,STANDARD,
SO-00008996,SO-00008996,CUST-00000797,PRD-00000198,50,22.25,1112.5,2025-03-28,2025-04-05,,CONFIRMED,SP-00000006,WH-002,STANDARD,
SO-00008997,SO-00008997,CUST-00000247,PRD-00000194,20,38.81,776.2,2024-04-22,2024-05-02,,CONFIRMED,SP-00000011,WH-003,STANDARD,
SO-00008998,SO-00008998,CUST-00000134,PRD-00000253,2,5.3,10.6,2023-10-12,2023-10-26,,CONFIRMED,SP-00000012,WH-003,STANDARD,
SO-00008999,SO-00008999,CUST-00000702,PRD-00000119,1,24.71,24.71,2025-04-10,2025-04-21,,PROCESSING,SP-00000007,WH-002,STANDARD,
SO-00009000,SO-00009000,CUST-00000948,PRD-00000165,25,70.21,1755.25,2025-03-06,2025-03-14,,PROCESSING,SP-00000005,WH-003,STANDARD,
SO-00009001,SO-00009001,CUST-00000410,PRD-00000208,1,18.93,18.93,2025-02-23,2025-02-26,,SHIPPED,SP-00000006,WH-001,STANDARD,
SO-00009002,SO-00009002,CUST-00000189,PRD-00000249,50,23.62,1180.85,2024-05-09,2024-05-13,,SHIPPED,SP-00000005,WH-002,STANDARD,
SO-00009003,SO-00009003,CUST-00000044,PRD-00000415,10,28.59,285.9,2025-02-19,2025-02-22,,PROCESSING,SP-00000013,WH-003,STANDARD,
SO-00009004,SO-00009004,CUST-00000217,PRD-00000348,15,87.31,1309.65,2023-07-14,2023-07-17,,CONFIRMED,SP-00000019,WH-001,STANDARD,
SO-00009005,SO-00009005,CUST-00000817,PRD-00000149,10,180.31,1803.1,2025-01-28,2025-02-07,,CONFIRMED,SP-00000003,WH-002,STANDARD,
SO-00009006,SO-00009006,CUST-00000229,PRD-00000259,50,46.92,2346.19,2024-07-31,2024-08-06,,CONFIRMED,SP-00000018,WH-003,STANDARD,
SO-00009007,SO-00009007,CUST-00000036,PRD-00000132,5,5.64,28.2,2023-10-29,2023-11-11,,CONFIRMED,SP-00000020,WH-002,STANDARD,
SO-00009008,SO-00009008,CUST-00000410,PRD-00000065,15,200.56,3008.4,2025-01-08,2025-01-14,,CANCELLED,SP-00000005,WH-002,STANDARD,
SO-00009009,SO-00009009,CUST-00000495,PRD-00000337,50,3.37,168.28,2025-04-07,2025-04-13,,PROCESSING,SP-00000017,WH-001,STANDARD,
SO-00009010,SO-00009010,CUST-00000443,PRD-00000014,50,11.82,591.0,2025-04-18,2025-04-26,,DELIVERED,SP-00000017,WH-001,STANDARD,
SO-00009011,SO-00009011,CUST-00000175,PRD-00000299,10,52.41,524.1,2023-11-26,2023-12-08,,SHIPPED,SP-00000004,WH-002,STANDARD,
SO-00009012,SO-00009012,CUST-00000176,PRD-00000162,10,9.5,95.0,2023-08-14,2023-08-21,,CONFIRMED,SP-00000012,WH-002,STANDARD,
SO-00009013,SO-00009013,CUST-00000652,PRD-00000046,1,31.45,31.45,2025-02-18,2025-02-23,,CONFIRMED,SP-00000020,WH-003,STANDARD,
SO-00009014,SO-00009014,CUST-00000692,PRD-00000267,50,90.06,4503.0,2024-12-20,2024-12-31,,CANCELLED,SP-00000017,WH-001,STANDARD,
SO-00009015,SO-00009015,CUST-00000087,PRD-00000207,1,102.11,102.11,2025-03-20,2025-03-24,,CONFIRMED,SP-00000010,WH-002,STANDARD,
SO-00009016,SO-00009016,CUST-00000135,PRD-00000129,10,26.88,268.8,2024-05-21,2024-05-26,,DELIVERED,SP-00000017,WH-002,STANDARD,
SO-00009017,SO-00009017,CUST-00000254,PRD-00000132,5,6.44,32.2,2023-07-07,2023-07-17,,SHIPPED,SP-00000018,WH-003,STANDARD,
SO-00009018,SO-00009018,CUST-00000424,PRD-00000089,15,22.61,339.2,2024-11-14,2024-11-27,,SHIPPED,SP-00000008,WH-001,STANDARD,
SO-00009019,SO-00009019,CUST-00000218,PRD-00000492,2,6.03,12.07,2023-09-16,2023-09-26,,CONFIRMED,SP-00000012,WH-002,STANDARD,
SO-00009020,SO-00009020,CUST-00000885,PRD-00000273,5,14.79,73.95,2024-03-29,2024-04-11,,CONFIRMED,SP-00000003,WH-001,STANDARD,
SO-00009021,SO-00009021,CUST-00000970,PRD-00000081,5,13.43,67.13,2024-03-25,2024-04-06,,CANCELLED,SP-00000010,WH-002,STANDARD,
SO-00009022,SO-00009022,CUST-00000009,PRD-00000108,10,75.91,759.13,2024-02-29,2024-03-13,,PROCESSING,SP-00000008,WH-002,STANDARD,
SO-00009023,SO-00009023,CUST-00000367,PRD-00000247,50,93.41,4670.5,2024-06-13,2024-06-25,,DELIVERED,SP-00000016,WH-003,STANDARD,
SO-00009024,SO-00009024,CUST-00000853,PRD-00000104,1,387.75,387.75,2025-03-09,2025-03-17,,PROCESSING,SP-00000006,WH-002,STANDARD,
SO-00009025,SO-00009025,CUST-00000531,PRD-00000306,15,41.52,622.8,2024-10-26,2024-11-01,,DELIVERED,SP-00000008,WH-001,STANDARD,
SO-00009026,SO-00009026,CUST-00000158,PRD-00000102,50,57.53,2876.48,2024-02-07,2024-02-20,,PROCESSING,SP-00000008,WH-003,STANDARD,
SO-00009027,SO-00009027,CUST-00000870,PRD-00000218,2,19.57,39.14,2024-08-24,2024-08-28,,CANCELLED,SP-00000002,WH-003,STANDARD,
SO-00009028,SO-00009028,CUST-00000319,PRD-00000353,10,15.47,154.7,2025-01-24,2025-01-31,,SHIPPED,SP-00000005,WH-003,STANDARD,
SO-00009029,SO-00009029,CUST-00000914,PRD-00000421,50,98.64,4932.0,2025-03-18,2025-03-29,,CONFIRMED,SP-00000007,WH-001,STANDARD,
SO-00009030,SO-00009030,CUST-00000803,PRD-00000092,25,6.79,169.75,2024-06-10,2024-06-15,,DELIVERED,SP-00000008,WH-003,STANDARD,
SO-00009031,SO-00009031,CUST-00000405,PRD-00000144,2,322.55,645.1,2023-07-21,2023-08-03,,PROCESSING,SP-00000016,WH-003,STANDARD,
SO-00009032,SO-00009032,CUST-00000080,PRD-00000046,2,27.52,55.05,2025-03-26,2025-04-02,,SHIPPED,SP-00000001,WH-003,STANDARD,
SO-00009033,SO-00009033,CUST-00000249,PRD-00000372,2,6.58,13.16,2023-12-21,2023-12-26,,PROCESSING,SP-00000011,WH-002,STANDARD,
SO-00009034,SO-00009034,CUST-00000478,PRD-00000139,15,51.17,767.55,2025-06-06,2025-06-11,,PROCESSING,SP-00000006,WH-003,STANDARD,
SO-00009035,SO-00009035,CUST-00000701,PRD-00000411,25,8.34,208.5,2024-04-28,2024-05-09,,CONFIRMED,SP-00000004,WH-002,STANDARD,
SO-00009036,SO-00009036,CUST-00000802,PRD-00000003,15,23.3,349.5,2023-08-12,2023-08-17,,CONFIRMED,SP-00000019,WH-002,STANDARD,
SO-00009037,SO-00009037,CUST-00000337,PRD-00000303,15,127.4,1911.0,2023-12-27,2024-01-01,,SHIPPED,SP-00000013,WH-003,STANDARD,
SO-00009038,SO-00009038,CUST-00000692,PRD-00000188,10,86.82,868.2,2024-04-20,2024-04-30,,CONFIRMED,SP-00000019,WH-003,STANDARD,
SO-00009039,SO-00009039,CUST-00000383,PRD-00000340,50,7.8,389.98,2024-06-02,2024-06-12,,PROCESSING,SP-00000008,WH-002,STANDARD,
SO-00009040,SO-00009040,CUST-00000020,PRD-00000090,1,50.35,50.35,2023-08-04,2023-08-18,,CONFIRMED,SP-00000011,WH-003,STANDARD,
SO-00009041,SO-00009041,CUST-00000641,PRD-00000248,25,16.94,423.5,2024-12-16,2024-12-20,,SHIPPED,SP-00000011,WH-002,STANDARD,
SO-00009042,SO-00009042,CUST-00000993,PRD-00000492,20,6.43,128.6,2025-02-17,2025-02-20,,CONFIRMED,SP-00000019,WH-001,STANDARD,
SO-00009043,SO-00009043,CUST-00000941,PRD-00000083,5,21.56,107.82,2023-07-05,2023-07-15,,SHIPPED,SP-00000012,WH-001,STANDARD,
SO-00009044,SO-00009044,CUST-00000149,PRD-00000143,15,136.61,2049.15,2025-01-22,2025-01-31,,DELIVERED,SP-00000011,WH-003,STANDARD,
SO-00009045,SO-00009045,CUST-00000223,PRD-00000202,50,8.82,441.0,2024-11-20,2024-12-03,,CONFIRMED,SP-00000002,WH-003,STANDARD,
SO-00009046,SO-00009046,CUST-00000316,PRD-00000090,15,50.35,755.25,2024-10-24,2024-10-28,,PROCESSING,SP-00000008,WH-002,STANDARD,
SO-00009047,SO-00009047,CUST-00000471,PRD-00000229,10,177.58,1775.8,2025-06-05,2025-06-12,,PROCESSING,SP-00000011,WH-001,STANDARD,
SO-00009048,SO-00009048,CUST-00000382,PRD-00000064,15,335.5,5032.5,2024-11-26,2024-11-29,,DELIVERED,SP-00000012,WH-003,STANDARD,
SO-00009049,SO-00009049,CUST-00000900,PRD-00000368,1,15.16,15.16,2024-01-12,2024-01-19,,SHIPPED,SP-00000019,WH-001,STANDARD,
SO-00009050,SO-00009050,CUST-00000556,PRD-00000172,20,5.23,104.6,2024-05-10,2024-05-22,,SHIPPED,SP-00000012,WH-003,STANDARD,
SO-00009051,SO-00009051,CUST-00000931,PRD-00000481,1,11.66,11.66,2023-10-13,2023-10-20,,DELIVERED,SP-00000013,WH-003,STANDARD,
SO-00009052,SO-00009052,CUST-00000245,PRD-00000218,25,19.57,489.25,2025-05-22,2025-06-05,,CONFIRMED,SP-00000012,WH-003,STANDARD,
SO-00009053,SO-00009053,CUST-00000487,PRD-00000235,20,45.13,902.6,2024-07-12,2024-07-16,,CANCELLED,SP-00000020,WH-002,STANDARD,
SO-00009054,SO-00009054,CUST-00000865,PRD-00000071,1,130.05,130.05,2023-11-04,2023-11-13,,SHIPPED,SP-00000011,WH-002,STANDARD,
SO-00009055,SO-00009055,CUST-00000900,PRD-00000014,5,11.82,59.1,2025-01-29,2025-02-06,,CONFIRMED,SP-00000019,WH-001,STANDARD,
SO-00009056,SO-00009056,CUST-00000977,PRD-00000155,2,52.51,105.02,2024-12-31,2025-01-08,,CONFIRMED,SP-00000016,WH-003,STANDARD,
SO-00009057,SO-00009057,CUST-00000313,PRD-00000394,10,35.94,359.36,2025-01-09,2025-01-16,,CONFIRMED,SP-00000014,WH-002,STANDARD,
SO-00009058,SO-00009058,CUST-00000803,PRD-00000259,5,49.64,248.2,2025-06-22,2025-07-06,,DELIVERED,SP-00000017,WH-002,STANDARD,
SO-00009059,SO-00009059,CUST-00000537,PRD-00000110,2,9.75,19.5,2023-08-04,2023-08-12,,SHIPPED,SP-00000002,WH-001,STANDARD,
SO-00009060,SO-00009060,CUST-00000465,PRD-00000279,20,22.92,458.4,2025-05-17,2025-05-28,,PROCESSING,SP-00000009,WH-003,STANDARD,
SO-00009061,SO-00009061,CUST-00000108,PRD-00000356,1,34.38,34.38,2024-07-19,2024-07-24,,CONFIRMED,SP-00000017,WH-003,STANDARD,
SO-00009062,SO-00009062,CUST-00000053,PRD-00000071,2,151.3,302.6,2024-08-23,2024-09-02,,SHIPPED,SP-00000014,WH-001,STANDARD,
SO-00009063,SO-00009063,CUST-00000497,PRD-00000459,2,47.44,94.87,2025-05-28,2025-06-02,,SHIPPED,SP-00000015,WH-002,STANDARD,
SO-00009064,SO-00009064,CUST-00000020,PRD-00000272,1,77.09,77.09,2025-02-17,2025-02-21,,CONFIRMED,SP-00000008,WH-002,STANDARD,
SO-00009065,SO-00009065,CUST-00000062,PRD-00000194,2,38.81,77.62,2023-09-25,2023-10-03,,PROCESSING,SP-00000007,WH-002,STANDARD,
SO-00009066,SO-00009066,CUST-00000297,PRD-00000161,10,13.84,138.4,2024-10-30,2024-11-11,,PROCESSING,SP-00000003,WH-003,STANDARD,
SO-00009067,SO-00009067,CUST-00000714,PRD-00000172,20,5.23,104.6,2025-01-30,2025-02-12,,SHIPPED,SP-00000008,WH-003,STANDARD,
SO-00009068,SO-00009068,CUST-00000680,PRD-00000081,1,14.32,14.32,2024-11-29,2024-12-09,,PROCESSING,SP-00000014,WH-002,STANDARD,
SO-00009069,SO-00009069,CUST-00000262,PRD-00000217,50,3.76,188.0,2024-09-23,2024-09-27,,SHIPPED,SP-00000003,WH-002,STANDARD,
SO-00009070,SO-00009070,CUST-00000103,PRD-00000234,10,37.91,379.1,2024-01-30,2024-02-02,,DELIVERED,SP-00000013,WH-003,STANDARD,
SO-00009071,SO-00009071,CUST-00000607,PRD-00000008,2,15.97,31.94,2025-05-21,2025-05-24,,DELIVERED,SP-00000014,WH-002,STANDARD,
SO-00009072,SO-00009072,CUST-00000972,PRD-00000271,20,135.67,2713.4,2025-01-16,2025-01-25,,PROCESSING,SP-00000013,WH-002,STANDARD,
SO-00009073,SO-00009073,CUST-00000611,PRD-00000163,25,25.03,625.75,2024-06-12,2024-06-15,,DELIVERED,SP-00000002,WH-001,STANDARD,
SO-00009074,SO-00009074,CUST-00000168,PRD-00000412,1,5.99,5.99,2024-12-01,2024-12-14,,CONFIRMED,SP-00000012,WH-003,STANDARD,
