lead_id,lead_number,customer_id,salesperson_id,estimated_value,lead_date,lead_status,source,notes
LEAD-00002594,LEAD-00002594,CUST-00000978,SP-00000016,10000.0,2023-11-23,CONTACTED,Cold Call,
LEAD-00002595,LEAD-00002595,CUST-00000133,SP-00000017,50000.0,2023-09-20,NEW,Trade Show,
LEAD-00002596,LEAD-00002596,CUST-00000855,SP-00000001,5000.0,2023-11-01,CONTACTED,Email Campaign,
LEAD-00002597,LEAD-00002597,CUST-00000844,SP-00000005,1000.0,2023-11-26,CONVERTED,Website,
LEAD-00002598,LEAD-00002598,CUST-00000917,SP-00000016,500.0,2023-09-25,CONTACTED,Cold Call,
LEAD-00002599,LEAD-00002599,CUST-00000325,SP-00000007,500.0,2023-10-02,LOST,Cold Call,
LEAD-00002600,LEAD-00002600,CUST-00000059,SP-00000011,2500.0,2024-10-01,QUALIFIED,Website,
LEAD-00002601,LEAD-00002601,CUST-00000282,SP-00000008,50000.0,2025-05-05,CONVERTED,Referral,
LEAD-00002602,LEAD-00002602,CUST-00000785,SP-00000015,50000.0,2025-06-28,CONTACTED,Partner,
LEAD-00002603,LEAD-00002603,CUST-00000636,SP-00000019,500.0,2025-05-18,QUALIFIED,Trade Show,
LEAD-00002604,LEAD-00002604,CUST-00000787,SP-00000009,500.0,2024-04-13,LOST,Referral,
LEAD-00002605,LEAD-00002605,CUST-00000738,SP-00000018,1000.0,2023-11-09,CONTACTED,Website,
LEAD-00002606,LEAD-00002606,CUST-00000043,SP-00000020,2500.0,2024-03-29,NEW,Email Campaign,
LEAD-00002607,LEAD-00002607,CUST-00000821,SP-00000010,1000.0,2025-03-04,CONTACTED,Partner,
LEAD-00002608,LEAD-00002608,CUST-00000417,SP-00000016,5000.0,2024-04-29,NEW,Referral,
LEAD-00002609,LEAD-00002609,CUST-00000740,SP-00000008,25000.0,2024-01-31,LOST,Referral,
LEAD-00002610,LEAD-00002610,CUST-00000162,SP-00000012,5000.0,2024-01-02,NEW,Referral,
LEAD-00002611,LEAD-00002611,CUST-00000648,SP-00000015,2500.0,2023-09-23,CONVERTED,Partner,
LEAD-00002612,LEAD-00002612,CUST-00000705,SP-00000010,500.0,2025-06-26,CONTACTED,Website,
LEAD-00002613,LEAD-00002613,CUST-00000445,SP-00000005,25000.0,2025-03-11,CONTACTED,Referral,
LEAD-00002614,LEAD-00002614,CUST-00000628,SP-00000003,5000.0,2023-11-04,QUALIFIED,Cold Call,
LEAD-00002615,LEAD-00002615,CUST-00000603,SP-00000008,50000.0,2024-04-11,QUALIFIED,Cold Call,
LEAD-00002616,LEAD-00002616,CUST-00000090,SP-00000015,2500.0,2024-08-09,CONTACTED,Cold Call,
LEAD-00002617,LEAD-00002617,CUST-00000641,SP-00000017,1000.0,2023-08-27,CONTACTED,Partner,
LEAD-00002618,LEAD-00002618,CUST-00000601,SP-00000011,25000.0,2025-06-24,CONVERTED,Website,
LEAD-00002619,LEAD-00002619,CUST-00000511,SP-00000011,5000.0,2023-07-20,CONTACTED,Partner,
LEAD-00002620,LEAD-00002620,CUST-00000796,SP-00000013,2500.0,2024-12-27,QUALIFIED,Partner,
LEAD-00002621,LEAD-00002621,CUST-00000873,SP-00000015,500.0,2024-05-21,CONTACTED,Website,
LEAD-00002622,LEAD-00002622,CUST-00000198,SP-00000016,5000.0,2024-01-11,QUALIFIED,Cold Call,
LEAD-00002623,LEAD-00002623,CUST-00000997,SP-00000009,50000.0,2024-11-29,NEW,Partner,
LEAD-00002624,LEAD-00002624,CUST-00000985,SP-00000014,5000.0,2024-03-15,CONTACTED,Referral,
LEAD-00002625,LEAD-00002625,CUST-00000125,SP-00000018,1000.0,2024-10-13,NEW,Email Campaign,
LEAD-00002626,LEAD-00002626,CUST-00000871,SP-00000014,5000.0,2024-02-14,LOST,Partner,
LEAD-00002627,LEAD-00002627,CUST-00000510,SP-00000011,50000.0,2024-01-12,QUALIFIED,Cold Call,
LEAD-00002628,LEAD-00002628,CUST-00000818,SP-00000018,2500.0,2025-06-13,CONVERTED,Cold Call,
LEAD-00002629,LEAD-00002629,CUST-00000669,SP-00000009,5000.0,2024-06-11,QUALIFIED,Website,
LEAD-00002630,LEAD-00002630,CUST-00000859,SP-00000020,500.0,2024-06-03,CONTACTED,Partner,
LEAD-00002631,LEAD-00002631,CUST-00000377,SP-00000009,500.0,2024-07-17,CONTACTED,Cold Call,
LEAD-00002632,LEAD-00002632,CUST-00000123,SP-00000009,50000.0,2023-12-03,QUALIFIED,Referral,
LEAD-00002633,LEAD-00002633,CUST-00000237,SP-00000009,1000.0,2025-06-16,QUALIFIED,Website,
LEAD-00002634,LEAD-00002634,CUST-00000636,SP-00000015,10000.0,2024-11-26,CONTACTED,Referral,
LEAD-00002635,LEAD-00002635,CUST-00000158,SP-00000008,25000.0,2024-05-29,CONVERTED,Trade Show,
LEAD-00002636,LEAD-00002636,CUST-00000744,SP-00000006,1000.0,2023-10-31,CONTACTED,Partner,
LEAD-00002637,LEAD-00002637,CUST-00000160,SP-00000018,5000.0,2024-12-30,CONTACTED,Email Campaign,
LEAD-00002638,LEAD-00002638,CUST-00000676,SP-00000016,1000.0,2023-12-16,CONTACTED,Email Campaign,
LEAD-00002639,LEAD-00002639,CUST-00000651,SP-00000019,5000.0,2023-08-22,QUALIFIED,Partner,
LEAD-00002640,LEAD-00002640,CUST-00000249,SP-00000020,2500.0,2024-11-18,CONTACTED,Trade Show,
LEAD-00002641,LEAD-00002641,CUST-00000635,SP-00000017,10000.0,2024-03-07,CONTACTED,Referral,
LEAD-00002642,LEAD-00002642,CUST-00000156,SP-00000017,500.0,2023-10-10,QUALIFIED,Partner,
LEAD-00002643,LEAD-00002643,CUST-00000015,SP-00000020,2500.0,2024-07-09,NEW,Cold Call,
LEAD-00002644,LEAD-00002644,CUST-00000607,SP-00000001,25000.0,2023-10-20,CONTACTED,Trade Show,
LEAD-00002645,LEAD-00002645,CUST-00000778,SP-00000010,50000.0,2024-11-26,QUALIFIED,Email Campaign,
LEAD-00002646,LEAD-00002646,CUST-00000875,SP-00000011,500.0,2024-07-16,CONTACTED,Cold Call,
LEAD-00002647,LEAD-00002647,CUST-00000130,SP-00000008,5000.0,2025-05-17,NEW,Cold Call,
LEAD-00002648,LEAD-00002648,CUST-00000569,SP-00000006,50000.0,2024-09-16,CONTACTED,Trade Show,
LEAD-00002649,LEAD-00002649,CUST-00000968,SP-00000001,5000.0,2024-11-26,CONVERTED,Trade Show,
LEAD-00002650,LEAD-00002650,CUST-00000584,SP-00000014,2500.0,2024-08-27,CONTACTED,Referral,
LEAD-00002651,LEAD-00002651,CUST-00000832,SP-00000003,2500.0,2024-11-07,CONVERTED,Trade Show,
LEAD-00002652,LEAD-00002652,CUST-00000551,SP-00000020,2500.0,2024-07-25,QUALIFIED,Trade Show,
LEAD-00002653,LEAD-00002653,CUST-00000984,SP-00000009,5000.0,2024-04-14,CONTACTED,Email Campaign,
LEAD-00002654,LEAD-00002654,CUST-00000931,SP-00000019,10000.0,2024-10-23,QUALIFIED,Referral,
LEAD-00002655,LEAD-00002655,CUST-00000005,SP-00000015,500.0,2023-07-01,CONTACTED,Cold Call,
LEAD-00002656,LEAD-00002656,CUST-00000428,SP-00000002,25000.0,2025-06-10,CONTACTED,Referral,
LEAD-00002657,LEAD-00002657,CUST-00000137,SP-00000014,25000.0,2023-10-13,CONVERTED,Referral,
LEAD-00002658,LEAD-00002658,CUST-00000829,SP-00000010,5000.0,2023-10-23,NEW,Website,
LEAD-00002659,LEAD-00002659,CUST-00000339,SP-00000006,500.0,2024-08-08,CONTACTED,Website,
LEAD-00002660,LEAD-00002660,CUST-00000978,SP-00000019,500.0,2025-03-26,QUALIFIED,Partner,
LEAD-00002661,LEAD-00002661,CUST-00000780,SP-00000015,25000.0,2023-07-15,CONTACTED,Email Campaign,
LEAD-00002662,LEAD-00002662,CUST-00000235,SP-00000011,2500.0,2024-12-04,QUALIFIED,Partner,
LEAD-00002663,LEAD-00002663,CUST-00000671,SP-00000001,50000.0,2023-12-13,CONVERTED,Website,
LEAD-00002664,LEAD-00002664,CUST-00000870,SP-00000004,2500.0,2023-07-30,CONVERTED,Website,
LEAD-00002665,LEAD-00002665,CUST-00000322,SP-00000011,50000.0,2024-12-28,NEW,Cold Call,
LEAD-00002666,LEAD-00002666,CUST-00000924,SP-00000007,10000.0,2024-02-07,CONTACTED,Partner,
LEAD-00002667,LEAD-00002667,CUST-00000600,SP-00000015,500.0,2024-04-25,QUALIFIED,Email Campaign,
LEAD-00002668,LEAD-00002668,CUST-00000200,SP-00000011,5000.0,2024-02-28,NEW,Cold Call,
LEAD-00002669,LEAD-00002669,CUST-00000049,SP-00000007,5000.0,2023-09-10,CONVERTED,Email Campaign,
LEAD-00002670,LEAD-00002670,CUST-00000226,SP-00000005,10000.0,2024-11-29,CONVERTED,Partner,
LEAD-00002671,LEAD-00002671,CUST-00000748,SP-00000016,2500.0,2023-11-18,CONTACTED,Cold Call,
LEAD-00002672,LEAD-00002672,CUST-00000889,SP-00000018,50000.0,2024-10-25,CONTACTED,Partner,
LEAD-00002673,LEAD-00002673,CUST-00000186,SP-00000013,2500.0,2024-03-12,CONTACTED,Email Campaign,
LEAD-00002674,LEAD-00002674,CUST-00000696,SP-00000016,25000.0,2025-02-26,CONTACTED,Trade Show,
LEAD-00002675,LEAD-00002675,CUST-00000141,SP-00000011,2500.0,2023-11-11,NEW,Cold Call,
LEAD-00002676,LEAD-00002676,CUST-00000093,SP-00000020,50000.0,2023-10-30,CONTACTED,Trade Show,
LEAD-00002677,LEAD-00002677,CUST-00000729,SP-00000020,50000.0,2025-06-14,CONTACTED,Email Campaign,
LEAD-00002678,LEAD-00002678,CUST-00000945,SP-00000006,50000.0,2024-07-22,CONTACTED,Trade Show,
LEAD-00002679,LEAD-00002679,CUST-00000710,SP-00000019,2500.0,2025-04-29,LOST,Email Campaign,
LEAD-00002680,LEAD-00002680,CUST-00000973,SP-00000002,2500.0,2025-06-13,CONTACTED,Cold Call,
LEAD-00002681,LEAD-00002681,CUST-00000374,SP-00000009,10000.0,2025-03-14,NEW,Email Campaign,
LEAD-00002682,LEAD-00002682,CUST-00000648,SP-00000011,25000.0,2023-10-31,CONVERTED,Partner,
LEAD-00002683,LEAD-00002683,CUST-00000262,SP-00000004,500.0,2023-09-19,NEW,Email Campaign,
LEAD-00002684,LEAD-00002684,CUST-00000752,SP-00000018,5000.0,2025-04-20,NEW,Email Campaign,
LEAD-00002685,LEAD-00002685,CUST-00000700,SP-00000001,2500.0,2025-03-24,CONVERTED,Cold Call,
LEAD-00002686,LEAD-00002686,CUST-00000100,SP-00000007,5000.0,2024-01-14,QUALIFIED,Cold Call,
LEAD-00002687,LEAD-00002687,CUST-00000845,SP-00000013,5000.0,2025-02-22,CONTACTED,Partner,
LEAD-00002688,LEAD-00002688,CUST-00000879,SP-00000020,10000.0,2023-09-11,QUALIFIED,Referral,
LEAD-00002689,LEAD-00002689,CUST-00000785,SP-00000016,25000.0,2023-07-05,NEW,Trade Show,
LEAD-00002690,LEAD-00002690,CUST-00000508,SP-00000008,25000.0,2023-10-20,CONVERTED,Referral,
LEAD-00002691,LEAD-00002691,CUST-00000770,SP-00000011,50000.0,2024-04-12,QUALIFIED,Cold Call,
LEAD-00002692,LEAD-00002692,CUST-00000047,SP-00000016,2500.0,2023-10-06,CONTACTED,Partner,
LEAD-00002693,LEAD-00002693,CUST-00000817,SP-00000016,5000.0,2024-11-19,CONTACTED,Website,
LEAD-00002694,LEAD-00002694,CUST-00000972,SP-00000005,10000.0,2024-08-19,CONTACTED,Partner,
LEAD-00002695,LEAD-00002695,CUST-00000098,SP-00000014,50000.0,2023-07-31,LOST,Referral,
LEAD-00002696,LEAD-00002696,CUST-00000780,SP-00000003,10000.0,2024-12-17,CONTACTED,Trade Show,
LEAD-00002697,LEAD-00002697,CUST-00000919,SP-00000016,10000.0,2025-01-25,NEW,Trade Show,
LEAD-00002698,LEAD-00002698,CUST-00000372,SP-00000013,25000.0,2024-09-03,NEW,Email Campaign,
LEAD-00002699,LEAD-00002699,CUST-00000644,SP-00000006,50000.0,2024-04-30,NEW,Email Campaign,
LEAD-00002700,LEAD-00002700,CUST-00000153,SP-00000018,50000.0,2025-05-16,CONTACTED,Referral,
LEAD-00002701,LEAD-00002701,CUST-00000453,SP-00000010,500.0,2024-07-22,CONTACTED,Website,
LEAD-00002702,LEAD-00002702,CUST-00000546,SP-00000017,5000.0,2023-08-04,CONTACTED,Trade Show,
LEAD-00002703,LEAD-00002703,CUST-00000587,SP-00000003,25000.0,2024-08-20,QUALIFIED,Cold Call,
LEAD-00002704,LEAD-00002704,CUST-00000719,SP-00000007,500.0,2023-12-02,CONTACTED,Trade Show,
LEAD-00002705,LEAD-00002705,CUST-00000658,SP-00000018,5000.0,2025-02-21,CONTACTED,Referral,
LEAD-00002706,LEAD-00002706,CUST-00000901,SP-00000005,25000.0,2023-07-11,CONTACTED,Website,
LEAD-00002707,LEAD-00002707,CUST-00000986,SP-00000002,50000.0,2025-02-28,CONVERTED,Trade Show,
LEAD-00002708,LEAD-00002708,CUST-00000687,SP-00000007,5000.0,2024-06-09,QUALIFIED,Partner,
LEAD-00002709,LEAD-00002709,CUST-00000002,SP-00000016,2500.0,2024-04-11,CONVERTED,Trade Show,
LEAD-00002710,LEAD-00002710,CUST-00000270,SP-00000006,1000.0,2024-02-02,CONTACTED,Cold Call,
LEAD-00002711,LEAD-00002711,CUST-00000009,SP-00000014,50000.0,2025-06-16,QUALIFIED,Referral,
LEAD-00002712,LEAD-00002712,CUST-00000796,SP-00000010,5000.0,2023-11-15,QUALIFIED,Cold Call,
LEAD-00002713,LEAD-00002713,CUST-00000594,SP-00000008,1000.0,2023-10-15,CONVERTED,Referral,
LEAD-00002714,LEAD-00002714,CUST-00000588,SP-00000019,2500.0,2025-02-07,CONVERTED,Website,
LEAD-00002715,LEAD-00002715,CUST-00000762,SP-00000015,25000.0,2023-08-06,LOST,Email Campaign,
LEAD-00002716,LEAD-00002716,CUST-00000368,SP-00000009,10000.0,2025-06-28,NEW,Email Campaign,
LEAD-00002717,LEAD-00002717,CUST-00000142,SP-00000014,2500.0,2025-03-10,CONVERTED,Partner,
LEAD-00002718,LEAD-00002718,CUST-00000646,SP-00000001,25000.0,2025-02-23,CONTACTED,Partner,
LEAD-00002719,LEAD-00002719,CUST-00000188,SP-00000012,2500.0,2024-11-07,NEW,Cold Call,
LEAD-00002720,LEAD-00002720,CUST-00000209,SP-00000007,500.0,2024-01-18,CONTACTED,Email Campaign,
LEAD-00002721,LEAD-00002721,CUST-00000710,SP-00000010,50000.0,2023-07-05,QUALIFIED,Partner,
LEAD-00002722,LEAD-00002722,CUST-00000951,SP-00000009,1000.0,2023-08-12,QUALIFIED,Trade Show,
LEAD-00002723,LEAD-00002723,CUST-00000253,SP-00000014,50000.0,2024-08-24,CONTACTED,Trade Show,
LEAD-00002724,LEAD-00002724,CUST-00000505,SP-00000002,2500.0,2024-05-13,QUALIFIED,Website,
LEAD-00002725,LEAD-00002725,CUST-00000813,SP-00000019,10000.0,2024-08-12,NEW,Partner,
LEAD-00002726,LEAD-00002726,CUST-00000895,SP-00000002,5000.0,2025-03-02,CONTACTED,Partner,
LEAD-00002727,LEAD-00002727,CUST-00000053,SP-00000016,500.0,2024-02-14,NEW,Email Campaign,
LEAD-00002728,LEAD-00002728,CUST-00000030,SP-00000005,25000.0,2025-04-30,QUALIFIED,Email Campaign,
LEAD-00002729,LEAD-00002729,CUST-00000328,SP-00000006,5000.0,2025-06-10,NEW,Trade Show,
LEAD-00002730,LEAD-00002730,CUST-00000319,SP-00000001,50000.0,2024-08-30,QUALIFIED,Referral,
LEAD-00002731,LEAD-00002731,CUST-00000897,SP-00000012,25000.0,2023-09-14,CONTACTED,Cold Call,
LEAD-00002732,LEAD-00002732,CUST-00000128,SP-00000004,10000.0,2024-12-03,NEW,Website,
LEAD-00002733,LEAD-00002733,CUST-00000958,SP-00000008,500.0,2024-09-27,NEW,Cold Call,
LEAD-00002734,LEAD-00002734,CUST-00000741,SP-00000003,1000.0,2023-11-06,CONVERTED,Partner,
LEAD-00002735,LEAD-00002735,CUST-00000793,SP-00000018,50000.0,2023-08-08,NEW,Website,
LEAD-00002736,LEAD-00002736,CUST-00000615,SP-00000011,10000.0,2024-05-02,LOST,Email Campaign,
LEAD-00002737,LEAD-00002737,CUST-00000654,SP-00000016,2500.0,2025-03-27,CONTACTED,Referral,
LEAD-00002738,LEAD-00002738,CUST-00000209,SP-00000009,5000.0,2024-09-27,NEW,Cold Call,
LEAD-00002739,LEAD-00002739,CUST-00000910,SP-00000015,1000.0,2024-08-06,QUALIFIED,Website,
LEAD-00002740,LEAD-00002740,CUST-00000989,SP-00000010,500.0,2023-12-27,NEW,Email Campaign,
LEAD-00002741,LEAD-00002741,CUST-00000357,SP-00000014,50000.0,2023-12-27,QUALIFIED,Email Campaign,
LEAD-00002742,LEAD-00002742,CUST-00000279,SP-00000017,50000.0,2024-04-17,QUALIFIED,Cold Call,
LEAD-00002743,LEAD-00002743,CUST-00000082,SP-00000018,500.0,2023-11-30,QUALIFIED,Referral,
LEAD-00002744,LEAD-00002744,CUST-00000819,SP-00000007,10000.0,2024-11-25,QUALIFIED,Trade Show,
LEAD-00002745,LEAD-00002745,CUST-00000198,SP-00000016,5000.0,2023-11-06,LOST,Website,
LEAD-00002746,LEAD-00002746,CUST-00000524,SP-00000007,25000.0,2025-04-22,NEW,Partner,
LEAD-00002747,LEAD-00002747,CUST-00000352,SP-00000003,25000.0,2024-11-05,CONTACTED,Referral,
LEAD-00002748,LEAD-00002748,CUST-00000035,SP-00000020,25000.0,2024-11-02,NEW,Partner,
LEAD-00002749,LEAD-00002749,CUST-00000019,SP-00000009,10000.0,2025-06-24,CONVERTED,Email Campaign,
LEAD-00002750,LEAD-00002750,CUST-00000101,SP-00000018,1000.0,2023-08-24,CONVERTED,Website,
LEAD-00002751,LEAD-00002751,CUST-00000129,SP-00000020,25000.0,2023-11-20,CONTACTED,Cold Call,
LEAD-00002752,LEAD-00002752,CUST-00000870,SP-00000019,10000.0,2025-04-21,CONVERTED,Referral,
LEAD-00002753,LEAD-00002753,CUST-00000066,SP-00000009,25000.0,2025-04-21,QUALIFIED,Trade Show,
LEAD-00002754,LEAD-00002754,CUST-00000677,SP-00000014,50000.0,2025-04-06,QUALIFIED,Cold Call,
LEAD-00002755,LEAD-00002755,CUST-00000906,SP-00000007,500.0,2024-05-12,CONTACTED,Email Campaign,
LEAD-00002756,LEAD-00002756,CUST-00000872,SP-00000016,50000.0,2023-07-07,CONTACTED,Website,
LEAD-00002757,LEAD-00002757,CUST-00000828,SP-00000004,2500.0,2023-11-01,CONTACTED,Cold Call,
LEAD-00002758,LEAD-00002758,CUST-00000598,SP-00000011,2500.0,2024-01-20,QUALIFIED,Website,
LEAD-00002759,LEAD-00002759,CUST-00000549,SP-00000004,50000.0,2025-06-07,NEW,Referral,
LEAD-00002760,LEAD-00002760,CUST-00000990,SP-00000010,50000.0,2024-08-06,CONTACTED,Email Campaign,
LEAD-00002761,LEAD-00002761,CUST-00000975,SP-00000018,500.0,2024-10-03,LOST,Email Campaign,
LEAD-00002762,LEAD-00002762,CUST-00000615,SP-00000020,500.0,2024-11-23,NEW,Cold Call,
LEAD-00002763,LEAD-00002763,CUST-00000505,SP-00000008,500.0,2025-02-11,QUALIFIED,Referral,
LEAD-00002764,LEAD-00002764,CUST-00000634,SP-00000006,1000.0,2024-01-01,QUALIFIED,Website,
LEAD-00002765,LEAD-00002765,CUST-00000651,SP-00000001,1000.0,2023-10-29,CONVERTED,Trade Show,
LEAD-00002766,LEAD-00002766,CUST-00000952,SP-00000005,1000.0,2024-04-01,QUALIFIED,Email Campaign,
LEAD-00002767,LEAD-00002767,CUST-00000313,SP-00000004,5000.0,2025-06-27,QUALIFIED,Website,
LEAD-00002768,LEAD-00002768,CUST-00000580,SP-00000008,1000.0,2023-12-14,CONTACTED,Website,
LEAD-00002769,LEAD-00002769,CUST-00000450,SP-00000015,10000.0,2023-10-04,QUALIFIED,Website,
LEAD-00002770,LEAD-00002770,CUST-00000410,SP-00000010,500.0,2025-02-28,LOST,Partner,
LEAD-00002771,LEAD-00002771,CUST-00000510,SP-00000008,1000.0,2023-07-25,CONTACTED,Website,
LEAD-00002772,LEAD-00002772,CUST-00000906,SP-00000016,500.0,2024-04-23,QUALIFIED,Email Campaign,
LEAD-00002773,LEAD-00002773,CUST-00000465,SP-00000002,50000.0,2024-01-25,CONTACTED,Email Campaign,
LEAD-00002774,LEAD-00002774,CUST-00000736,SP-00000009,50000.0,2024-04-10,CONTACTED,Partner,
LEAD-00002775,LEAD-00002775,CUST-00000738,SP-00000014,25000.0,2024-10-20,LOST,Cold Call,
LEAD-00002776,LEAD-00002776,CUST-00000694,SP-00000007,500.0,2024-04-15,NEW,Referral,
LEAD-00002777,LEAD-00002777,CUST-00000691,SP-00000004,25000.0,2025-03-16,LOST,Email Campaign,
LEAD-00002778,LEAD-00002778,CUST-00000620,SP-00000007,1000.0,2023-12-29,QUALIFIED,Email Campaign,
LEAD-00002779,LEAD-00002779,CUST-00000307,SP-00000016,50000.0,2025-05-12,QUALIFIED,Website,
LEAD-00002780,LEAD-00002780,CUST-00000051,SP-00000012,500.0,2024-09-11,CONTACTED,Trade Show,
LEAD-00002781,LEAD-00002781,CUST-00000852,SP-00000013,25000.0,2024-08-18,CONTACTED,Email Campaign,
LEAD-00002782,LEAD-00002782,CUST-00000714,SP-00000011,5000.0,2024-12-11,QUALIFIED,Website,
LEAD-00002783,LEAD-00002783,CUST-00000813,SP-00000003,500.0,2025-02-12,QUALIFIED,Email Campaign,
LEAD-00002784,LEAD-00002784,CUST-00000869,SP-00000020,5000.0,2024-01-27,CONTACTED,Partner,
LEAD-00002785,LEAD-00002785,CUST-00000191,SP-00000020,500.0,2024-04-09,CONTACTED,Trade Show,
LEAD-00002786,LEAD-00002786,CUST-00000505,SP-00000007,1000.0,2024-08-22,QUALIFIED,Referral,
LEAD-00002787,LEAD-00002787,CUST-00000061,SP-00000012,5000.0,2023-12-03,QUALIFIED,Partner,
LEAD-00002788,LEAD-00002788,CUST-00000608,SP-00000015,1000.0,2023-11-10,CONVERTED,Referral,
LEAD-00002789,LEAD-00002789,CUST-00000489,SP-00000001,10000.0,2023-10-05,LOST,Trade Show,
LEAD-00002790,LEAD-00002790,CUST-00000164,SP-00000018,10000.0,2024-03-13,LOST,Email Campaign,
LEAD-00002791,LEAD-00002791,CUST-00000917,SP-00000007,500.0,2025-05-31,CONVERTED,Website,
LEAD-00002792,LEAD-00002792,CUST-00000296,SP-00000020,5000.0,2025-05-07,LOST,Website,
LEAD-00002793,LEAD-00002793,CUST-00000640,SP-00000004,1000.0,2024-01-26,NEW,Cold Call,
LEAD-00002794,LEAD-00002794,CUST-00000474,SP-00000006,5000.0,2023-11-18,QUALIFIED,Email Campaign,
LEAD-00002795,LEAD-00002795,CUST-00000468,SP-00000012,500.0,2024-04-28,CONTACTED,Partner,
LEAD-00002796,LEAD-00002796,CUST-00000826,SP-00000005,25000.0,2024-12-24,NEW,Trade Show,
LEAD-00002797,LEAD-00002797,CUST-00000925,SP-00000018,2500.0,2025-05-23,QUALIFIED,Website,
LEAD-00002798,LEAD-00002798,CUST-00000143,SP-00000011,5000.0,2024-08-18,QUALIFIED,Partner,
LEAD-00002799,LEAD-00002799,CUST-00000568,SP-00000012,10000.0,2025-02-19,NEW,Cold Call,
LEAD-00002800,LEAD-00002800,CUST-00000159,SP-00000012,500.0,2023-07-30,QUALIFIED,Cold Call,
LEAD-00002801,LEAD-00002801,CUST-00000448,SP-00000010,500.0,2024-10-18,NEW,Partner,
LEAD-00002802,LEAD-00002802,CUST-00000992,SP-00000018,2500.0,2025-06-01,CONTACTED,Website,
LEAD-00002803,LEAD-00002803,CUST-00000955,SP-00000018,10000.0,2024-07-11,QUALIFIED,Referral,
LEAD-00002804,LEAD-00002804,CUST-00000613,SP-00000009,2500.0,2024-01-24,CONTACTED,Referral,
LEAD-00002805,LEAD-00002805,CUST-00000213,SP-00000017,25000.0,2024-07-09,NEW,Trade Show,
LEAD-00002806,LEAD-00002806,CUST-00000421,SP-00000004,500.0,2023-09-20,NEW,Partner,
LEAD-00002807,LEAD-00002807,CUST-00000378,SP-00000012,10000.0,2024-10-16,QUALIFIED,Partner,
LEAD-00002808,LEAD-00002808,CUST-00000731,SP-00000009,1000.0,2023-12-23,LOST,Partner,
LEAD-00002809,LEAD-00002809,CUST-00000253,SP-00000009,500.0,2024-03-08,NEW,Referral,
LEAD-00002810,LEAD-00002810,CUST-00000424,SP-00000006,10000.0,2025-03-21,QUALIFIED,Email Campaign,
LEAD-00002811,LEAD-00002811,CUST-00000762,SP-00000007,5000.0,2024-05-21,NEW,Trade Show,
LEAD-00002812,LEAD-00002812,CUST-00000423,SP-00000011,25000.0,2024-04-09,CONTACTED,Cold Call,
LEAD-00002813,LEAD-00002813,CUST-00000992,SP-00000001,1000.0,2024-06-22,CONTACTED,Website,
LEAD-00002814,LEAD-00002814,CUST-00000637,SP-00000016,1000.0,2025-02-09,QUALIFIED,Cold Call,
LEAD-00002815,LEAD-00002815,CUST-00000828,SP-00000009,500.0,2024-11-02,LOST,Cold Call,
LEAD-00002816,LEAD-00002816,CUST-00000673,SP-00000011,5000.0,2023-07-05,CONTACTED,Email Campaign,
LEAD-00002817,LEAD-00002817,CUST-00000272,SP-00000019,500.0,2023-12-24,NEW,Referral,
LEAD-00002818,LEAD-00002818,CUST-00000134,SP-00000012,10000.0,2025-04-30,CONTACTED,Referral,
LEAD-00002819,LEAD-00002819,CUST-00000496,SP-00000001,1000.0,2023-09-20,CONTACTED,Email Campaign,
LEAD-00002820,LEAD-00002820,CUST-00000736,SP-00000017,5000.0,2023-07-29,QUALIFIED,Referral,
LEAD-00002821,LEAD-00002821,CUST-00000925,SP-00000014,5000.0,2025-06-16,CONTACTED,Cold Call,
LEAD-00002822,LEAD-00002822,CUST-00000223,SP-00000018,1000.0,2024-02-06,CONTACTED,Email Campaign,
LEAD-00002823,LEAD-00002823,CUST-00000503,SP-00000004,1000.0,2023-07-25,CONVERTED,Referral,
LEAD-00002824,LEAD-00002824,CUST-00000649,SP-00000016,500.0,2025-05-12,CONTACTED,Referral,
LEAD-00002825,LEAD-00002825,CUST-00000896,SP-00000007,1000.0,2024-09-15,QUALIFIED,Website,
LEAD-00002826,LEAD-00002826,CUST-00000557,SP-00000016,25000.0,2024-01-12,CONVERTED,Referral,
LEAD-00002827,LEAD-00002827,CUST-00000510,SP-00000013,50000.0,2023-12-31,CONTACTED,Trade Show,
LEAD-00002828,LEAD-00002828,CUST-00000165,SP-00000002,10000.0,2024-08-13,NEW,Referral,
LEAD-00002829,LEAD-00002829,CUST-00000105,SP-00000020,500.0,2023-12-03,QUALIFIED,Website,
LEAD-00002830,LEAD-00002830,CUST-00000414,SP-00000010,2500.0,2025-04-22,CONTACTED,Cold Call,
LEAD-00002831,LEAD-00002831,CUST-00000887,SP-00000017,10000.0,2023-12-08,CONTACTED,Email Campaign,
LEAD-00002832,LEAD-00002832,CUST-00000247,SP-00000005,1000.0,2025-04-09,NEW,Partner,
LEAD-00002833,LEAD-00002833,CUST-00000267,SP-00000018,25000.0,2024-05-04,QUALIFIED,Cold Call,
LEAD-00002834,LEAD-00002834,CUST-00000739,SP-00000009,500.0,2024-07-18,NEW,Website,
LEAD-00002835,LEAD-00002835,CUST-00000798,SP-00000007,500.0,2024-05-02,CONTACTED,Trade Show,
LEAD-00002836,LEAD-00002836,CUST-00000695,SP-00000017,25000.0,2024-12-17,NEW,Cold Call,
