id,invoice_id,invoice_number,so_number,invoice_date,due_date,customer_id,customer_name,total_amount,amount_paid,amount_outstanding,days_overdue,aging_bucket,status
9081,INV-00009081,INV-00009081,SO-00009576,2025-06-26,2025-08-25,CUST-00000997,Wilson Group LLC,64.42,0.0,64.42,289.27543738437817,OVER 90 DAYS,OPEN
9082,INV-00009082,INV-00009082,SO-00009577,2025-02-11,2025-03-13,CUST-00000406,Jones Ltd Ltd,802.05,802.05,0.0,0.0,PAID,PAID
9083,INV-00009083,INV-00009083,SO-00009578,2023-09-24,2023-11-23,CUST-00000745,Perez and Sons Inc,132.6,41.12,91.47999999999999,930.2754373843782,OVER 90 DAYS,PARTIAL
9084,INV-00009084,INV-00009084,SO-00009579,2025-05-11,2025-07-10,CUST-00000467,Bryant-Meyer Corp,5.0,5.0,0.0,0.0,PAID,PAID
9085,INV-00009085,INV-00009085,SO-00009580,2024-10-20,2024-12-19,CUST-00000283,Foster-Williams Co,3391.75,0.0,3391.75,538.2754373843782,OVER 90 DAYS,OPEN
9086,INV-00009086,INV-00009086,SO-00009581,2023-12-13,2023-12-28,CUST-00000853,Quinn-Smith Corp,18.7,0.0,18.7,895.2754373843782,OVER 90 DAYS,OPEN
9087,INV-00009087,INV-00009087,SO-00009582,2023-09-15,2023-09-30,CUST-00000071,Marquez Inc LLC,664.8,664.8,0.0,0.0,PAID,PAID
9088,INV-00009088,INV-00009088,SO-00009583,2023-10-15,2023-11-29,CUST-00000913,Hernandez-Rogers Ltd,1161.5,475.67,685.8299999999999,924.2754373843782,OVER 90 DAYS,PARTIAL
9089,INV-00009089,INV-00009089,SO-00009585,2025-06-16,2025-07-31,CUST-00000804,"Ryan, Garza and Bryant Inc",1429.5,1429.5,0.0,0.0,PAID,PAID
9090,INV-00009090,INV-00009090,SO-00009586,2024-09-16,2024-10-16,CUST-00000940,Alvarado-Durham Ltd,1056.35,0.0,1056.35,602.2754373843782,OVER 90 DAYS,OPEN
9091,INV-00009091,INV-00009091,SO-00009587,2023-12-31,2024-02-29,CUST-00000989,"Ellison, Vaughn and Mckee LLC",177.82,177.82,0.0,0.0,PAID,PAID
9092,INV-00009092,INV-00009092,SO-00009588,2025-01-19,2025-02-03,CUST-00000725,"Herman, Bailey and Richmond Inc",1131.39,0.0,1131.39,492.27543738437817,OVER 90 DAYS,OPEN
9093,INV-00009093,INV-00009093,SO-00009589,2023-10-14,2023-11-28,CUST-00000981,"Crosby, Armstrong and Herrera LLC",64.2,64.2,0.0,0.0,PAID,PAID
9094,INV-00009094,INV-00009094,SO-00009590,2024-11-12,2024-12-27,CUST-00000485,Gonzalez-Gonzalez LLC,310.76,0.0,310.76,530.2754373843782,OVER 90 DAYS,OPEN
9095,INV-00009095,INV-00009095,SO-00009591,2023-09-18,2023-10-03,CUST-00000524,West-Wilson LLC,1340.5,0.0,1340.5,981.2754373843782,OVER 90 DAYS,OPEN
9096,INV-00009096,INV-00009096,SO-00009592,2023-09-08,2023-11-07,CUST-00000693,"Johnston, Coleman and Scott Corp",774.72,0.0,774.72,946.2754373843782,OVER 90 DAYS,OPEN
9097,INV-00009097,INV-00009097,SO-00009593,2025-01-30,2025-02-14,CUST-00000986,Lee Group Co,24.13,0.0,24.13,481.27543738437817,OVER 90 DAYS,OVERDUE
9098,INV-00009098,INV-00009098,SO-00009594,2025-06-07,2025-07-22,CUST-00000755,Long-Parks Inc,4133.67,0.0,4133.67,323.27543738437817,OVER 90 DAYS,OVERDUE
9099,INV-00009099,INV-00009099,SO-00009595,2024-11-10,2025-01-09,CUST-00000255,Murphy-Tran Inc,22.44,0.0,22.44,517.2754373843782,OVER 90 DAYS,OPEN
9100,INV-00009100,INV-00009100,SO-00009596,2024-10-31,2024-11-30,CUST-00000376,Miller-Orr Inc,7.72,0.0,7.72,557.2754373843782,OVER 90 DAYS,OVERDUE
9101,INV-00009101,INV-00009101,SO-00009597,2025-01-05,2025-02-04,CUST-00000601,Hancock Group Corp,342.3,235.91,106.39000000000001,491.27543738437817,OVER 90 DAYS,PARTIAL
9102,INV-00009102,INV-00009102,SO-00009598,2025-04-23,2025-06-07,CUST-00000925,Jensen-Branch LLC,11.46,0.0,11.46,368.27543738437817,OVER 90 DAYS,OPEN
9103,INV-00009103,INV-00009103,SO-00009599,2023-12-04,2024-02-02,CUST-00000120,Mueller-Boyd Inc,54.56,0.0,54.56,859.2754373843782,OVER 90 DAYS,OPEN
9104,INV-00009104,INV-00009104,SO-00009600,2023-09-10,2023-10-10,CUST-00000988,Murray-Henderson Co,3803.28,0.0,3803.28,974.2754373843782,OVER 90 DAYS,OPEN
9105,INV-00009105,INV-00009105,SO-00009601,2025-06-16,2025-07-01,CUST-00000336,"Johnson, Guzman and Mccall Co",258.06,0.0,258.06,344.27543738437817,OVER 90 DAYS,OPEN
9106,INV-00009106,INV-00009106,SO-00009602,2025-03-31,2025-04-15,CUST-00000058,Ali PLC Corp,694.3,0.0,694.3,421.27543738437817,OVER 90 DAYS,OPEN
9107,INV-00009107,INV-00009107,SO-00009603,2024-01-23,2024-02-07,CUST-00001000,Tate LLC Corp,830.4,830.4,0.0,0.0,PAID,PAID
9108,INV-00009108,INV-00009108,SO-00009604,2025-06-15,2025-06-30,CUST-00000850,"Brown, Kelly and Moore Inc",6.15,4.1,2.0500000000000007,345.27543738437817,OVER 90 DAYS,PARTIAL
9109,INV-00009109,INV-00009109,SO-00009605,2024-06-05,2024-06-20,CUST-00000025,Hudson-Sanchez Corp,4520.49,2022.02,2498.47,720.2754373843782,OVER 90 DAYS,PARTIAL
9110,INV-00009110,INV-00009110,SO-00009606,2023-12-24,2024-02-07,CUST-00000111,Sheppard-Jordan Inc,100.9,100.9,0.0,0.0,PAID,PAID
9111,INV-00009111,INV-00009111,SO-00009607,2023-07-13,2023-08-12,CUST-00000884,Andrade-Jackson Co,196.11,0.0,196.11,1033.2754373843782,OVER 90 DAYS,OPEN
9112,INV-00009112,INV-00009112,SO-00009609,2024-06-04,2024-06-19,CUST-00000914,Duncan-Williams Co,530.0,530.0,0.0,0.0,PAID,PAID
9113,INV-00009113,INV-00009113,SO-00009610,2024-03-19,2024-05-03,CUST-00000599,Jackson PLC Inc,341.55,0.0,341.55,768.2754373843782,OVER 90 DAYS,OPEN
9114,INV-00009114,INV-00009114,SO-00009611,2024-05-10,2024-07-09,CUST-00000713,Lynch Ltd Ltd,1536.6,0.0,1536.6,701.2754373843782,OVER 90 DAYS,OVERDUE
9115,INV-00009115,INV-00009115,SO-00009612,2024-12-13,2025-02-11,CUST-00000080,Smith-Gutierrez Corp,140.42,0.0,140.42,484.27543738437817,OVER 90 DAYS,OPEN
9116,INV-00009116,INV-00009116,SO-00009613,2024-04-06,2024-04-21,CUST-00000777,Dillon-Mccarty Inc,295.8,0.0,295.8,780.2754373843782,OVER 90 DAYS,OPEN
9117,INV-00009117,INV-00009117,SO-00009614,2024-02-23,2024-04-08,CUST-00000403,"Davis, Alexander and Mcintyre Corp",1621.82,1621.82,0.0,0.0,PAID,PAID
9118,INV-00009118,INV-00009118,SO-00009615,2025-03-22,2025-05-06,CUST-00000755,Long-Parks Inc,18.66,0.0,18.66,400.27543738437817,OVER 90 DAYS,OPEN
9119,INV-00009119,INV-00009119,SO-00009617,2023-09-12,2023-10-27,CUST-00000783,Davidson LLC Corp,1851.0,0.0,1851.0,957.2754373843782,OVER 90 DAYS,OPEN
9120,INV-00009120,INV-00009120,SO-00009618,2023-09-02,2023-10-17,CUST-00000454,Maxwell Group Inc,362.1,116.93,245.17000000000002,967.2754373843782,OVER 90 DAYS,PARTIAL
9121,INV-00009121,INV-00009121,SO-00009619,2024-03-30,2024-04-29,CUST-00000884,Andrade-Jackson Co,96.35,0.0,96.35,772.2754373843782,OVER 90 DAYS,OPEN
9122,INV-00009122,INV-00009122,SO-00009620,2025-02-08,2025-04-09,CUST-00000997,Wilson Group LLC,368.23,368.23,0.0,0.0,PAID,PAID
9123,INV-00009123,INV-00009123,SO-00009621,2024-11-21,2024-12-06,CUST-00000132,Ray PLC Inc,358.3,224.08,134.22,551.2754373843782,OVER 90 DAYS,PARTIAL
9124,INV-00009124,INV-00009124,SO-00009622,2024-11-05,2024-11-20,CUST-00000901,"Nguyen, Olson and Freeman Co",218.7,0.0,218.7,567.2754373843782,OVER 90 DAYS,OPEN
9125,INV-00009125,INV-00009125,SO-00009623,2024-02-12,2024-02-27,CUST-00000413,Watson PLC Ltd,972.5,972.5,0.0,0.0,PAID,PAID
9126,INV-00009126,INV-00009126,SO-00009624,2025-04-17,2025-05-02,CUST-00000088,Taylor Inc LLC,25.77,0.0,25.77,404.27543738437817,OVER 90 DAYS,OVERDUE
9127,INV-00009127,INV-00009127,SO-00009625,2024-09-15,2024-09-30,CUST-00000356,Rivera and Sons Inc,79.1,0.0,79.1,618.2754373843782,OVER 90 DAYS,OPEN
9128,INV-00009128,INV-00009128,SO-00009626,2023-07-26,2023-08-10,CUST-00000589,Rivera-Carter Inc,514.82,0.0,514.82,1035.2754373843782,OVER 90 DAYS,OPEN
9129,INV-00009129,INV-00009129,SO-00009627,2024-10-08,2024-12-07,CUST-00000626,"Phelps, York and Randolph Ltd",430.81,0.0,430.81,550.2754373843782,OVER 90 DAYS,OPEN
9130,INV-00009130,INV-00009130,SO-00009628,2023-08-25,2023-09-24,CUST-00000540,"Morgan, Sherman and Williams Corp",486.5,246.73,239.77,990.2754373843782,OVER 90 DAYS,PARTIAL
9131,INV-00009131,INV-00009131,SO-00009629,2025-04-01,2025-05-16,CUST-00000783,Davidson LLC Corp,5.9,0.0,5.9,390.27543738437817,OVER 90 DAYS,OPEN
9132,INV-00009132,INV-00009132,SO-00009630,2023-11-07,2024-01-06,CUST-00000138,"Mccarthy, Evans and Mendez LLC",188.25,0.0,188.25,886.2754373843782,OVER 90 DAYS,OPEN
9133,INV-00009133,INV-00009133,SO-00009631,2025-05-30,2025-07-29,CUST-00000348,"Perez, Hayes and Lloyd Corp",229.2,0.0,229.2,316.27543738437817,OVER 90 DAYS,OPEN
9134,INV-00009134,INV-00009134,SO-00009632,2023-10-02,2023-12-01,CUST-00000430,Rogers LLC Ltd,180.2,180.2,0.0,0.0,PAID,PAID
9135,INV-00009135,INV-00009135,SO-00009633,2023-10-21,2023-11-05,CUST-00000676,Johns Ltd Ltd,51.25,51.25,0.0,0.0,PAID,PAID
9136,INV-00009136,INV-00009136,SO-00009634,2025-03-15,2025-04-29,CUST-00000611,Avila PLC Co,27.9,0.0,27.9,407.27543738437817,OVER 90 DAYS,OPEN
9137,INV-00009137,INV-00009137,SO-00009635,2024-04-03,2024-04-18,CUST-00000004,Metro Services,171.19,0.0,171.19,783.2754373843782,OVER 90 DAYS,OPEN
9138,INV-00009138,INV-00009138,SO-00009636,2023-09-07,2023-10-07,CUST-00000166,"Bell, Campbell and Ryan Inc",137.16,137.16,0.0,0.0,PAID,PAID
9139,INV-00009139,INV-00009139,SO-00009637,2024-09-05,2024-11-04,CUST-00000013,Central Trading,1051.64,326.5,725.1400000000001,583.2754373843782,OVER 90 DAYS,PARTIAL
9140,INV-00009140,INV-00009140,SO-00009638,2024-04-05,2024-06-04,CUST-00000308,Durham-Shaw Co,222.0,222.0,0.0,0.0,PAID,PAID
9141,INV-00009141,INV-00009141,SO-00009639,2024-03-27,2024-05-11,CUST-00000367,Watson Group Co,24.99,0.0,24.99,760.2754373843782,OVER 90 DAYS,OPEN
9142,INV-00009142,INV-00009142,SO-00009640,2023-09-01,2023-10-31,CUST-00000434,Guerrero-Becker Inc,303.2,0.0,303.2,953.2754373843782,OVER 90 DAYS,OPEN
9143,INV-00009143,INV-00009143,SO-00009641,2023-08-24,2023-09-23,CUST-00000220,Peck-Anderson LLC,312.15,312.15,0.0,0.0,PAID,PAID
9144,INV-00009144,INV-00009144,SO-00009642,2023-09-23,2023-10-08,CUST-00000915,Baker-Ross LLC,77.77,0.0,77.77,976.2754373843782,OVER 90 DAYS,OPEN
9145,INV-00009145,INV-00009145,SO-00009643,2023-07-09,2023-07-24,CUST-00000897,"Howe, Moore and Johnson Ltd",425.25,0.0,425.25,1052.2754373843782,OVER 90 DAYS,OPEN
9146,INV-00009146,INV-00009146,SO-00009644,2024-10-19,2024-12-03,CUST-00000985,"Williams, Hughes and Hubbard Co",195.4,0.0,195.4,554.2754373843782,OVER 90 DAYS,OVERDUE
9147,INV-00009147,INV-00009147,SO-00009645,2024-01-10,2024-02-09,CUST-00000209,Goodwin PLC Inc,389.7,0.0,389.7,852.2754373843782,OVER 90 DAYS,OPEN
9148,INV-00009148,INV-00009148,SO-00009646,2024-02-25,2024-04-25,CUST-00000514,"Davis, Stanley and Wright Co",128.4,0.0,128.4,776.2754373843782,OVER 90 DAYS,OPEN
9149,INV-00009149,INV-00009149,SO-00009647,2024-10-02,2024-11-16,CUST-00000681,Jackson-Jennings Co,81.41,81.41,0.0,0.0,PAID,PAID
9150,INV-00009150,INV-00009150,SO-00009648,2025-05-22,2025-06-06,CUST-00000009,Summit Partners,96.25,96.25,0.0,0.0,PAID,PAID
9151,INV-00009151,INV-00009151,SO-00009649,2025-01-20,2025-03-21,CUST-00000476,"Vang, Stanley and Valdez Co",1350.9,0.0,1350.9,446.27543738437817,OVER 90 DAYS,OPEN
9152,INV-00009152,INV-00009152,SO-00009650,2024-04-05,2024-04-20,CUST-00000556,"Hester, Thompson and Daniels Inc",17.68,0.0,17.68,781.2754373843782,OVER 90 DAYS,OVERDUE
9153,INV-00009153,INV-00009153,SO-00009651,2025-06-16,2025-07-31,CUST-00000609,Hamilton-Smith Co,466.5,466.5,0.0,0.0,PAID,PAID
9154,INV-00009154,INV-00009154,SO-00009652,2025-04-25,2025-05-25,CUST-00000782,Welch-Thomas LLC,49.08,16.6,32.48,381.27543738437817,OVER 90 DAYS,PARTIAL
9155,INV-00009155,INV-00009155,SO-00009654,2024-01-01,2024-01-16,CUST-00000025,Hudson-Sanchez Corp,3.85,0.0,3.85,876.2754373843782,OVER 90 DAYS,OPEN
9156,INV-00009156,INV-00009156,SO-00009655,2024-11-26,2024-12-26,CUST-00000877,"Brown, Jensen and Rice Inc",29.94,29.94,0.0,0.0,PAID,PAID
9157,INV-00009157,INV-00009157,SO-00009656,2023-08-15,2023-09-29,CUST-00000755,Long-Parks Inc,870.39,0.0,870.39,985.2754373843782,OVER 90 DAYS,OPEN
9158,INV-00009158,INV-00009158,SO-00009657,2025-03-03,2025-04-17,CUST-00000587,"Moore, Daniels and Powell Ltd",115.0,0.0,115.0,419.27543738437817,OVER 90 DAYS,OPEN
9159,INV-00009159,INV-00009159,SO-00009658,2025-04-18,2025-06-17,CUST-00000785,Miller LLC Inc,981.5,0.0,981.5,358.27543738437817,OVER 90 DAYS,OPEN
9160,INV-00009160,INV-00009160,SO-00009659,2023-08-07,2023-10-06,CUST-00000545,"Webb, Romero and Morse LLC",48.17,0.0,48.17,978.2754373843782,OVER 90 DAYS,OPEN
9161,INV-00009161,INV-00009161,SO-00009660,2023-08-07,2023-10-06,CUST-00000020,Omega Enterprises,27.8,19.25,8.55,978.2754373843782,OVER 90 DAYS,PARTIAL
9162,INV-00009162,INV-00009162,SO-00009661,2024-08-18,2024-10-02,CUST-00000867,Williams and Sons Corp,1385.0,0.0,1385.0,616.2754373843782,OVER 90 DAYS,OPEN
9163,INV-00009163,INV-00009163,SO-00009662,2024-07-05,2024-08-04,CUST-00000369,Marshall-Perez Co,744.6,744.6,0.0,0.0,PAID,PAID
9164,INV-00009164,INV-00009164,SO-00009663,2024-07-24,2024-09-07,CUST-00000400,"Cohen, Compton and Perez Inc",93.5,93.5,0.0,0.0,PAID,PAID
9165,INV-00009165,INV-00009165,SO-00009664,2023-11-23,2023-12-08,CUST-00000566,Molina Inc Inc,435.0,239.7,195.3,915.2754373843782,OVER 90 DAYS,PARTIAL
9166,INV-00009166,INV-00009166,SO-00009665,2024-03-18,2024-05-17,CUST-00000738,Wright-Davis Co,64.66,29.95,34.709999999999994,754.2754373843782,OVER 90 DAYS,PARTIAL
9167,INV-00009167,INV-00009167,SO-00009667,2024-05-14,2024-05-29,CUST-00000844,Smith-Bauer Inc,493.25,0.0,493.25,742.2754373843782,OVER 90 DAYS,OPEN
9168,INV-00009168,INV-00009168,SO-00009668,2025-01-12,2025-01-27,CUST-00000155,Dunn-Wilson Inc,292.8,90.77,202.03000000000003,499.27543738437817,OVER 90 DAYS,PARTIAL
9169,INV-00009169,INV-00009169,SO-00009669,2024-04-27,2024-05-27,CUST-00000392,Humphrey-Baker Ltd,158.1,82.58,75.52,744.2754373843782,OVER 90 DAYS,PARTIAL
9170,INV-00009170,INV-00009170,SO-00009671,2024-08-13,2024-10-12,CUST-00000855,Washington Group Inc,236.4,236.4,0.0,0.0,PAID,PAID
9171,INV-00009171,INV-00009171,SO-00009672,2025-01-23,2025-03-24,CUST-00000434,Guerrero-Becker Inc,141.66,0.0,141.66,443.27543738437817,OVER 90 DAYS,OPEN
9172,INV-00009172,INV-00009172,SO-00009673,2025-04-14,2025-05-14,CUST-00000884,Andrade-Jackson Co,32.42,0.0,32.42,392.27543738437817,OVER 90 DAYS,OVERDUE
9173,INV-00009173,INV-00009173,SO-00009674,2024-02-27,2024-04-27,CUST-00000989,"Ellison, Vaughn and Mckee LLC",274.29,274.29,0.0,0.0,PAID,PAID
9174,INV-00009174,INV-00009174,SO-00009675,2025-03-28,2025-05-27,CUST-00000169,"Ochoa, Taylor and Brady Corp",16.68,6.91,9.77,379.27543738437817,OVER 90 DAYS,PARTIAL
9175,INV-00009175,INV-00009175,SO-00009676,2024-06-29,2024-08-13,CUST-00000083,"James, Taylor and Turner LLC",378.81,211.69,167.12,666.2754373843782,OVER 90 DAYS,PARTIAL
9176,INV-00009176,INV-00009176,SO-00009677,2024-05-22,2024-07-06,CUST-00000633,"Hernandez, Knight and Aguirre Co",116.34,0.0,116.34,704.2754373843782,OVER 90 DAYS,OPEN
9177,INV-00009177,INV-00009177,SO-00009678,2023-08-19,2023-10-18,CUST-00000201,"Shaffer, Garcia and Richardson Co",7161.5,0.0,7161.5,966.2754373843782,OVER 90 DAYS,OPEN
9178,INV-00009178,INV-00009178,SO-00009679,2023-10-06,2023-11-05,CUST-00000147,"Brown, Howard and Smith Inc",55.44,0.0,55.44,948.2754373843782,OVER 90 DAYS,OVERDUE
9179,INV-00009179,INV-00009179,SO-00009680,2025-02-01,2025-02-16,CUST-00000941,Lin-Smith Corp,1024.64,0.0,1024.64,479.27543738437817,OVER 90 DAYS,OPEN
9180,INV-00009180,INV-00009180,SO-00009681,2024-12-22,2025-01-21,CUST-00000105,Ferguson-Mclean Inc,1109.0,0.0,1109.0,505.27543738437817,OVER 90 DAYS,OPEN
9181,INV-00009181,INV-00009181,SO-00009682,2024-02-14,2024-04-14,CUST-00000037,Williamson Ltd LLC,1038.0,1038.0,0.0,0.0,PAID,PAID
9182,INV-00009182,INV-00009182,SO-00009683,2023-11-12,2024-01-11,CUST-00000654,Williams-Juarez Ltd,43.3,0.0,43.3,881.2754373843782,OVER 90 DAYS,OPEN
9183,INV-00009183,INV-00009183,SO-00009684,2024-01-05,2024-03-05,CUST-00000019,Titan Industries,1079.22,0.0,1079.22,827.2754373843782,OVER 90 DAYS,OVERDUE
9184,INV-00009184,INV-00009184,SO-00009685,2025-05-02,2025-06-16,CUST-00000922,Powers Group Ltd,1247.87,1247.87,0.0,0.0,PAID,PAID
9185,INV-00009185,INV-00009185,SO-00009686,2025-01-16,2025-02-15,CUST-00000099,Benton Group Ltd,27.28,0.0,27.28,480.27543738437817,OVER 90 DAYS,OPEN
9186,INV-00009186,INV-00009186,SO-00009687,2024-10-05,2024-11-04,CUST-00000316,"Bradford, Salinas and Kelly Co",165.48,165.48,0.0,0.0,PAID,PAID
9187,INV-00009187,INV-00009187,SO-00009688,2025-06-18,2025-08-17,CUST-00000168,"Adams, Hodge and Duke LLC",1069.4,431.93,637.47,297.27543738437817,OVER 90 DAYS,PARTIAL
9188,INV-00009188,INV-00009188,SO-00009689,2023-12-02,2024-01-31,CUST-00000708,Owen-Mendez Ltd,972.04,301.18,670.8599999999999,861.2754373843782,OVER 90 DAYS,PARTIAL
9189,INV-00009189,INV-00009189,SO-00009690,2025-05-10,2025-06-24,CUST-00000085,Fisher-Washington Co,4.68,2.85,1.8299999999999996,351.27543738437817,OVER 90 DAYS,PARTIAL
9190,INV-00009190,INV-00009190,SO-00009691,2024-04-02,2024-05-17,CUST-00000317,Thompson PLC Corp,111.14,0.0,111.14,754.2754373843782,OVER 90 DAYS,OPEN
9191,INV-00009191,INV-00009191,SO-00009692,2024-01-13,2024-01-28,CUST-00000570,"Roberts, Beck and House Ltd",4.34,0.0,4.34,864.2754373843782,OVER 90 DAYS,OPEN
9192,INV-00009192,INV-00009192,SO-00009693,2024-06-08,2024-07-23,CUST-00000400,"Cohen, Compton and Perez Inc",164.04,164.04,0.0,0.0,PAID,PAID
9193,INV-00009193,INV-00009193,SO-00009694,2025-07-01,2025-08-30,CUST-00000035,Mann Inc Ltd,1132.58,0.0,1132.58,284.27543738437817,OVER 90 DAYS,OPEN
9194,INV-00009194,INV-00009194,SO-00009695,2025-06-14,2025-07-14,CUST-00000940,Alvarado-Durham Ltd,2590.6,1506.74,1083.86,331.27543738437817,OVER 90 DAYS,PARTIAL
9195,INV-00009195,INV-00009195,SO-00009696,2024-07-25,2024-09-23,CUST-00000370,Elliott-Hernandez Ltd,162.59,0.0,162.59,625.2754373843782,OVER 90 DAYS,OVERDUE
9196,INV-00009196,INV-00009196,SO-00009697,2023-11-19,2023-12-19,CUST-00000159,"Greer, Potter and Evans LLC",753.37,753.37,0.0,0.0,PAID,PAID
9197,INV-00009197,INV-00009197,SO-00009698,2024-10-24,2024-11-23,CUST-00000968,"Adams, Bradley and Hall LLC",446.35,446.35,0.0,0.0,PAID,PAID
9198,INV-00009198,INV-00009198,SO-00009699,2023-07-08,2023-08-22,CUST-00000224,Lewis-Livingston LLC,4609.5,0.0,4609.5,1023.2754373843782,OVER 90 DAYS,OPEN
9199,INV-00009199,INV-00009199,SO-00009700,2024-06-04,2024-08-03,CUST-00000997,Wilson Group LLC,1165.5,0.0,1165.5,676.2754373843782,OVER 90 DAYS,OPEN
9200,INV-00009200,INV-00009200,SO-00009701,2024-04-26,2024-06-25,CUST-00000076,Miller Group Co,614.6,216.97,397.63,715.2754373843782,OVER 90 DAYS,PARTIAL
9201,INV-00009201,INV-00009201,SO-00009702,2025-04-13,2025-04-28,CUST-00000275,Taylor PLC LLC,276.5,0.0,276.5,408.27543738437817,OVER 90 DAYS,OPEN
9202,INV-00009202,INV-00009202,SO-00009704,2025-04-09,2025-04-24,CUST-00000520,Rivera LLC Inc,80.3,80.3,0.0,0.0,PAID,PAID
9203,INV-00009203,INV-00009203,SO-00009705,2025-05-26,2025-06-25,CUST-00000286,"Adkins, Wright and Murray Corp",14.85,0.0,14.85,350.27543738437817,OVER 90 DAYS,OPEN
9204,INV-00009204,INV-00009204,SO-00009706,2025-02-26,2025-04-27,CUST-00000037,Williamson Ltd LLC,7.98,3.34,4.640000000000001,409.27543738437817,OVER 90 DAYS,PARTIAL
9205,INV-00009205,INV-00009205,SO-00009707,2023-08-02,2023-08-17,CUST-00000413,Watson PLC Ltd,875.5,0.0,875.5,1028.2754373843782,OVER 90 DAYS,OPEN
9206,INV-00009206,INV-00009206,SO-00009708,2024-02-21,2024-04-21,CUST-00000904,Deleon LLC LLC,6.13,0.0,6.13,780.2754373843782,OVER 90 DAYS,OVERDUE
9207,INV-00009207,INV-00009207,SO-00009709,2024-11-07,2025-01-06,CUST-00000575,"Mckinney, Richardson and Chapm Corp",1034.23,0.0,1034.23,520.2754373843782,OVER 90 DAYS,OVERDUE
9208,INV-00009208,INV-00009208,SO-00009710,2024-08-27,2024-09-11,CUST-00000356,Rivera and Sons Inc,22.68,0.0,22.68,637.2754373843782,OVER 90 DAYS,OPEN
9209,INV-00009209,INV-00009209,SO-00009711,2023-11-02,2023-12-02,CUST-00000992,"Payne, Long and Morris LLC",760.46,760.46,0.0,0.0,PAID,PAID
9210,INV-00009210,INV-00009210,SO-00009712,2024-01-08,2024-02-07,CUST-00000477,Williams Inc Ltd,5148.75,5148.75,0.0,0.0,PAID,PAID
9211,INV-00009211,INV-00009211,SO-00009714,2023-07-18,2023-08-02,CUST-00000214,Abbott Ltd Co,611.29,0.0,611.29,1043.2754373843782,OVER 90 DAYS,OPEN
9212,INV-00009212,INV-00009212,SO-00009715,2025-05-01,2025-06-15,CUST-00000124,"Marsh, Spears and Yang Co",253.2,0.0,253.2,360.27543738437817,OVER 90 DAYS,OPEN
9213,INV-00009213,INV-00009213,SO-00009716,2025-04-04,2025-05-04,CUST-00000234,Parker Ltd Inc,361.11,211.26,149.85000000000002,402.27543738437817,OVER 90 DAYS,PARTIAL
9214,INV-00009214,INV-00009214,SO-00009717,2025-01-28,2025-02-12,CUST-00000958,"Mcbride, Huffman and Parker Co",125.15,0.0,125.15,483.27543738437817,OVER 90 DAYS,OPEN
9215,INV-00009215,INV-00009215,SO-00009718,2025-05-25,2025-06-24,CUST-00000376,Miller-Orr Inc,609.15,609.15,0.0,0.0,PAID,PAID
9216,INV-00009216,INV-00009216,SO-00009719,2025-02-20,2025-03-22,CUST-00000352,"Jones, Mcmahon and Spence Inc",33.76,33.76,0.0,0.0,PAID,PAID
9217,INV-00009217,INV-00009217,SO-00009720,2024-11-30,2024-12-15,CUST-00000676,Johns Ltd Ltd,898.2,0.0,898.2,542.2754373843782,OVER 90 DAYS,OPEN
9218,INV-00009218,INV-00009218,SO-00009721,2024-03-16,2024-04-30,CUST-00000948,Garrett-Young LLC,1083.5,1083.5,0.0,0.0,PAID,PAID
9219,INV-00009219,INV-00009219,SO-00009722,2024-03-06,2024-04-20,CUST-00000873,"Jones, Conrad and Clark Inc",6810.74,0.0,6810.74,781.2754373843782,OVER 90 DAYS,OPEN
9220,INV-00009220,INV-00009220,SO-00009723,2024-04-17,2024-05-02,CUST-00000849,Parks LLC Inc,341.53,195.58,145.94999999999996,769.2754373843782,OVER 90 DAYS,PARTIAL
9221,INV-00009221,INV-00009221,SO-00009724,2024-10-14,2024-11-28,CUST-00000112,Garcia and Sons Ltd,10.12,0.0,10.12,559.2754373843782,OVER 90 DAYS,OPEN
9222,INV-00009222,INV-00009222,SO-00009725,2024-08-07,2024-10-06,CUST-00000426,Byrd-Holloway Inc,677.55,677.55,0.0,0.0,PAID,PAID
9223,INV-00009223,INV-00009223,SO-00009726,2024-03-16,2024-05-15,CUST-00000193,Williams Ltd Inc,99.07,0.0,99.07,756.2754373843782,OVER 90 DAYS,OVERDUE
9224,INV-00009224,INV-00009224,SO-00009727,2024-07-20,2024-09-03,CUST-00000196,Lewis Inc Ltd,48.17,0.0,48.17,645.2754373843782,OVER 90 DAYS,OPEN
9225,INV-00009225,INV-00009225,SO-00009728,2023-07-06,2023-07-21,CUST-00000834,Huang LLC Co,30.41,0.0,30.41,1055.2754373843782,OVER 90 DAYS,OPEN
9226,INV-00009226,INV-00009226,SO-00009729,2025-03-13,2025-04-12,CUST-00000822,Nelson-Dean Inc,98.25,0.0,98.25,424.27543738437817,OVER 90 DAYS,OPEN
9227,INV-00009227,INV-00009227,SO-00009730,2024-11-29,2025-01-28,CUST-00000702,"Sanders, Harris and Arnold Ltd",92.3,92.3,0.0,0.0,PAID,PAID
9228,INV-00009228,INV-00009228,SO-00009731,2024-11-10,2024-11-25,CUST-00000357,Terry-Bowen Co,18.58,0.0,18.58,562.2754373843782,OVER 90 DAYS,OPEN
9229,INV-00009229,INV-00009229,SO-00009732,2023-09-20,2023-10-20,CUST-00000179,"Stanton, Reid and Terry Inc",184.15,0.0,184.15,964.2754373843782,OVER 90 DAYS,OVERDUE
