id,po_id,po_number,order_date,year,month,quarter,supplier_id,supplier_name,country,supplier_type,product_id,product_name,category,quantity,unit_cost,total_cost,receipt_date,days_to_deliver,on_time_delivery,status
4591,PO-00004591,PO-00004591,2024-09-13,2024,9,4,SUP-00000068,Alliance Trading #68,France,Distributor,PRD-00000198,Hammer 16oz Plus,Tools,50,11.76,588.0,2024-10-10,27.0,1.0,COMPLETED
4592,PO-00004592,PO-00004592,2024-07-03,2024,7,3,SUP-00000050,Peak Performance #50,Japan,Importer,PRD-00000107,PC Case Mid Tower HD,Computer Hardware,75,55.66,4174.5,2024-07-16,13.0,1.0,COMPLETED
4593,PO-00004593,PO-00004593,2025-04-04,2025,4,2,SUP-00000056,Pacific Trading Co #56,Spain,Wholesaler,PRD-00000295,Stapler Heavy Duty HD,Office Supplies,75,15.1,1132.5,2025-05-02,28.0,0.0,COMPLETED
4594,PO-00004594,PO-00004594,2025-01-05,2025,1,1,SUP-00000089,Summit Distribution #89,Brazil,Distributor,PRD-00000174,File Folders 100-Pack Lite,Office Supplies,100,7.73,773.0,2025-01-31,26.0,0.0,COMPLETED
4595,PO-00004595,PO-00004595,2024-10-25,2024,10,4,SUP-00000026,Premier Materials #26,Germany,Wholesaler,PRD-00000332,Ballpoint Pens 12-Pack HD,Office Supplies,10,3.33,33.3,2024-11-04,10.0,0.0,COMPLETED
4596,PO-00004596,PO-00004596,2024-01-05,2024,1,1,SUP-00000019,Valley Industrial,Japan,Distributor,PRD-00000106,CPU Cooler Max,Computer Hardware,10,30.85,308.5,2024-02-12,38.0,0.0,COMPLETED
4597,PO-00004597,PO-00004597,2024-10-24,2024,10,4,SUP-00000042,Prime Industrial #42,France,Distributor,PRD-00000272,Socket Set 40-Piece Max,Tools,50,40.88,2044.0000000000002,2024-11-07,14.0,0.0,COMPLETED
4598,PO-00004598,PO-00004598,2024-09-12,2024,9,4,SUP-00000069,Summit Distribution #69,Canada,Distributor,PRD-00000080,Utility Knife Plus,Tools,25,5.89,147.25,2024-10-08,26.0,0.0,COMPLETED
4599,PO-00004599,PO-00004599,2025-01-01,2025,1,1,SUP-00000087,ValueFirst Supply #87,Canada,Wholesaler,PRD-00000467,PC Case Mid Tower Basic,Computer Hardware,75,55.17,4137.75,2025-01-31,30.0,0.0,COMPLETED
4600,PO-00004600,PO-00004600,2024-04-22,2024,4,2,SUP-00000015,National Distribution,Canada,Manufacturer,PRD-00000386,CPU Cooler XL,Computer Hardware,25,36.74,918.5,2024-05-08,16.0,0.0,COMPLETED
4601,PO-00004601,PO-00004601,2024-06-19,2024,6,3,SUP-00000022,Prime Industrial #22,Australia,Wholesaler,PRD-00000404,Bluetooth Keyboard XL,Electronics,50,32.9,1645.0,,,,PENDING
4602,PO-00004602,PO-00004602,2025-03-10,2025,3,2,SUP-00000004,QualitySource Inc,Canada,Distributor,PRD-00000081,USB-C Cable Max,Electronics,150,8.61,1291.5,,,,PENDING
4603,PO-00004603,PO-00004603,2024-09-22,2024,9,4,SUP-00000067,ValueFirst Supply #67,Canada,Manufacturer,PRD-00000170,Laptop Stand Premium,Electronics,150,29.41,4411.5,2024-10-19,27.0,1.0,COMPLETED
4604,PO-00004604,PO-00004604,2024-01-28,2024,1,1,SUP-00000050,Peak Performance #50,Japan,Importer,PRD-00000017,Binder Clips Assorted,Office Supplies,20,2.12,42.400000000000006,2024-02-02,5.0,1.0,COMPLETED
4605,PO-00004605,PO-00004605,2024-01-29,2024,1,1,SUP-00000089,Summit Distribution #89,Brazil,Distributor,PRD-00000175,Stapler Heavy Duty XL,Office Supplies,75,12.43,932.25,2024-02-24,26.0,0.0,COMPLETED
4606,PO-00004606,PO-00004606,2025-05-11,2025,5,2,SUP-00000025,Reliable Components #25,India,Importer,PRD-00000097,Binder Clips Assorted Lite,Office Supplies,20,2.47,49.400000000000006,2025-06-05,25.0,1.0,COMPLETED
4607,PO-00004607,PO-00004607,2023-07-12,2023,7,3,SUP-00000057,Atlantic Supply #57,Brazil,Importer,PRD-00000054,File Folders 100-Pack Pro,Office Supplies,150,6.63,994.5,2023-07-23,11.0,1.0,COMPLETED
4608,PO-00004608,PO-00004608,2024-02-13,2024,2,1,SUP-00000004,QualitySource Inc,Canada,Distributor,PRD-00000276,Wrench Set Adjustable Basic,Tools,20,24.96,499.20000000000005,2024-03-13,29.0,0.0,COMPLETED
4609,PO-00004609,PO-00004609,2024-04-08,2024,4,2,SUP-00000056,Pacific Trading Co #56,Spain,Wholesaler,PRD-00000489,Surge Protector Max,Electronics,20,17.21,344.20000000000005,,,,PENDING
4610,PO-00004610,PO-00004610,2024-03-08,2024,3,2,SUP-00000074,United Parts #74,Australia,Distributor,PRD-00000289,Surge Protector Plus,Electronics,20,18.58,371.59999999999997,2024-03-28,20.0,0.0,COMPLETED
4611,PO-00004611,PO-00004611,2024-09-09,2024,9,4,SUP-00000010,Peak Performance,Netherlands,Importer,PRD-00000297,Binder Clips Assorted Plus,Office Supplies,10,2.75,27.5,2024-09-16,7.0,1.0,COMPLETED
4612,PO-00004612,PO-00004612,2024-08-10,2024,8,3,SUP-00000072,Advanced Logistics #72,Spain,Wholesaler,PRD-00000121,USB-C Cable Plus,Electronics,100,5.75,575.0,,,,PENDING
4613,PO-00004613,PO-00004613,2024-11-18,2024,11,4,SUP-00000016,Pacific Trading Co,Germany,Distributor,PRD-00000211,A4 Paper Ream Basic,Office Supplies,25,4.26,106.5,2024-12-11,23.0,1.0,COMPLETED
4614,PO-00004614,PO-00004614,2025-01-14,2025,1,1,SUP-00000048,Alliance Trading #48,Mexico,Manufacturer,PRD-00000075,Screwdriver Set 100pc Lite,Tools,20,27.72,554.4,2025-02-20,37.0,0.0,COMPLETED
4615,PO-00004615,PO-00004615,2024-08-29,2024,8,3,SUP-00000063,FastParts Direct #63,United States,Wholesaler,PRD-00000493,Sticky Notes 3x3 Lite,Office Supplies,50,3.09,154.5,2024-09-13,15.0,0.0,COMPLETED
4616,PO-00004616,PO-00004616,2025-03-20,2025,3,2,SUP-00000050,Peak Performance #50,Japan,Importer,PRD-00000017,Binder Clips Assorted,Office Supplies,100,2.46,246.0,2025-04-09,20.0,1.0,COMPLETED
4617,PO-00004617,PO-00004617,2025-03-18,2025,3,2,SUP-00000065,Reliable Components #65,Italy,Manufacturer,PRD-00000203,Wireless Mouse Plus,Electronics,20,12.24,244.8,2025-04-09,22.0,1.0,COMPLETED
4618,PO-00004618,PO-00004618,2024-07-18,2024,7,3,SUP-00000098,Mountain Components #98,Japan,Distributor,PRD-00000445,Webcam HD Pro,Electronics,150,48.33,7249.5,,,,CANCELLED
4619,PO-00004619,PO-00004619,2025-01-21,2025,1,1,SUP-00000012,Advanced Logistics,Canada,Distributor,PRD-00000110,NVMe Cable HD,Computer Hardware,20,7.45,149.0,,,,PENDING
4620,PO-00004620,PO-00004620,2024-02-17,2024,2,1,SUP-00000084,QualitySource Inc #84,South Korea,Wholesaler,PRD-00000059,Whiteboard 24x36 Premium,Office Supplies,10,28.5,285.0,,,,CANCELLED
4621,PO-00004621,PO-00004621,2024-01-19,2024,1,1,SUP-00000083,FastParts Direct #83,France,Distributor,PRD-00000028,Power Supply 650W,Computer Hardware,20,54.16,1083.1999999999998,2024-02-08,20.0,1.0,COMPLETED
4622,PO-00004622,PO-00004622,2024-06-14,2024,6,3,SUP-00000026,Premier Materials #26,Germany,Wholesaler,PRD-00000309,Motherboard B550 Max,Computer Hardware,10,116.32,1163.1999999999998,2024-07-14,30.0,1.0,COMPLETED
4623,PO-00004623,PO-00004623,2023-12-29,2023,12,5,SUP-00000061,Global Tech Supply #61,India,Importer,PRD-00000204,Bluetooth Keyboard HD,Electronics,200,23.22,4644.0,,,,PENDING
4624,PO-00004624,PO-00004624,2024-10-02,2024,10,4,SUP-00000063,FastParts Direct #63,United States,Wholesaler,PRD-00000253,Sticky Notes 3x3 XL,Office Supplies,100,3.6,360.0,2024-10-28,26.0,1.0,COMPLETED
4625,PO-00004625,PO-00004625,2024-12-27,2024,12,5,SUP-00000095,National Distribution #95,Australia,Manufacturer,PRD-00000033,Measuring Tape 25ft,Tools,25,8.97,224.25000000000003,,,,PENDING
4626,PO-00004626,PO-00004626,2024-01-29,2024,1,1,SUP-00000010,Peak Performance,Netherlands,Importer,PRD-00000481,USB-C Cable XL,Electronics,25,8.35,208.75,2024-02-19,21.0,0.0,COMPLETED
4627,PO-00004627,PO-00004627,2024-05-31,2024,5,2,SUP-00000100,Coastal Distributors #100,Germany,Manufacturer,PRD-00000344,Monitor 27 inch Premium,Computer Hardware,25,240.93,6023.25,2024-06-19,19.0,0.0,COMPLETED
4628,PO-00004628,PO-00004628,2024-04-28,2024,4,2,SUP-00000055,National Distribution #55,India,Manufacturer,PRD-00000304,Monitor 27 inch Lite,Computer Hardware,50,222.23,11111.5,2024-05-26,28.0,0.0,COMPLETED
4629,PO-00004629,PO-00004629,2024-08-15,2024,8,3,SUP-00000099,Valley Industrial #99,Mexico,Wholesaler,PRD-00000150,NVMe Cable XL,Computer Hardware,20,8.83,176.6,2024-09-03,19.0,0.0,COMPLETED
4630,PO-00004630,PO-00004630,2025-04-05,2025,4,2,SUP-00000016,Pacific Trading Co,Germany,Distributor,PRD-00000233,Measuring Tape 25ft Pro,Tools,10,9.97,99.7,2025-05-03,28.0,0.0,COMPLETED
4631,PO-00004631,PO-00004631,2025-03-05,2025,3,2,SUP-00000015,National Distribution,Canada,Manufacturer,PRD-00000386,CPU Cooler XL,Computer Hardware,50,30.65,1532.5,2025-04-03,29.0,0.0,COMPLETED
4632,PO-00004632,PO-00004632,2024-04-12,2024,4,2,SUP-00000008,Alliance Trading,South Korea,Manufacturer,PRD-00000185,Graphics Card Entry Lite,Computer Hardware,100,136.59,13659.0,2024-05-09,27.0,0.0,COMPLETED
4633,PO-00004633,PO-00004633,2024-11-23,2024,11,4,SUP-00000066,Premier Materials #66,Spain,Wholesaler,PRD-00000185,Graphics Card Entry Lite,Computer Hardware,10,146.41,1464.1,2024-12-19,26.0,1.0,COMPLETED
4634,PO-00004634,PO-00004634,2023-10-27,2023,10,4,SUP-00000056,Pacific Trading Co #56,Spain,Wholesaler,PRD-00000316,Wrench Set Adjustable XL,Tools,10,25.75,257.5,2023-11-15,19.0,1.0,COMPLETED
4635,PO-00004635,PO-00004635,2025-02-21,2025,2,1,SUP-00000027,ValueFirst Supply #27,Spain,Distributor,PRD-00000323,Wireless Mouse Premium,Electronics,50,16.07,803.5,2025-03-26,33.0,0.0,COMPLETED
4636,PO-00004636,PO-00004636,2024-07-18,2024,7,3,SUP-00000026,Premier Materials #26,Germany,Wholesaler,PRD-00000099,Whiteboard 24x36 HD,Office Supplies,50,22.68,1134.0,2024-08-23,36.0,0.0,COMPLETED
4637,PO-00004637,PO-00004637,2024-05-15,2024,5,2,SUP-00000064,QualitySource Inc #64,Australia,Wholesaler,PRD-00000136,Paper Clips Box Plus,Office Supplies,20,1.69,33.8,2024-06-04,20.0,0.0,COMPLETED
4638,PO-00004638,PO-00004638,2024-09-18,2024,9,4,SUP-00000059,Valley Industrial #59,Spain,Distributor,PRD-00000472,Socket Set 40-Piece Max,Tools,100,49.31,4931.0,,,,CANCELLED
4639,PO-00004639,PO-00004639,2024-01-29,2024,1,1,SUP-00000053,Central Supplies #53,Mexico,Wholesaler,PRD-00000415,Stapler Heavy Duty Premium,Office Supplies,10,18.22,182.2,,,,CANCELLED
4640,PO-00004640,PO-00004640,2024-08-12,2024,8,3,SUP-00000083,FastParts Direct #83,France,Distributor,PRD-00000381,SSD 500GB Pro,Computer Hardware,25,51.49,1287.25,2024-09-02,21.0,0.0,COMPLETED
4641,PO-00004641,PO-00004641,2023-12-07,2023,12,5,SUP-00000064,QualitySource Inc #64,Australia,Wholesaler,PRD-00000049,Surge Protector Plus,Electronics,10,21.09,210.9,2023-12-17,10.0,1.0,COMPLETED
4642,PO-00004642,PO-00004642,2025-02-16,2025,2,1,SUP-00000095,National Distribution #95,Australia,Manufacturer,PRD-00000244,Bluetooth Keyboard Premium,Electronics,200,25.81,5162.0,2025-03-07,19.0,0.0,COMPLETED
4643,PO-00004643,PO-00004643,2025-04-13,2025,4,2,SUP-00000047,ValueFirst Supply #47,Canada,Manufacturer,PRD-00000024,Monitor 27 inch,Computer Hardware,20,194.8,3896.0,2025-05-05,22.0,1.0,COMPLETED
4644,PO-00004644,PO-00004644,2024-06-05,2024,6,3,SUP-00000065,Reliable Components #65,Italy,Manufacturer,PRD-00000307,PC Case Mid Tower Max,Computer Hardware,10,55.32,553.2,2024-06-27,22.0,0.0,COMPLETED
4645,PO-00004645,PO-00004645,2024-02-17,2024,2,1,SUP-00000015,National Distribution,Canada,Manufacturer,PRD-00000327,Ethernet Switch 8-Port Lite,Electronics,25,58.96,1474.0,2024-03-03,15.0,1.0,COMPLETED
4646,PO-00004646,PO-00004646,2024-03-27,2024,3,2,SUP-00000081,Global Tech Supply #81,France,Wholesaler,PRD-00000242,HDMI Cable 6ft Basic,Electronics,50,5.65,282.5,2024-04-01,5.0,1.0,COMPLETED
4647,PO-00004647,PO-00004647,2024-12-21,2024,12,5,SUP-00000086,Premier Materials #86,Australia,Manufacturer,PRD-00000077,Pliers Set 5-Piece Pro,Tools,25,22.53,563.25,2025-01-07,17.0,1.0,COMPLETED
4648,PO-00004648,PO-00004648,2024-09-06,2024,9,4,SUP-00000083,FastParts Direct #83,France,Distributor,PRD-00000028,Power Supply 650W,Computer Hardware,150,44.72,6708.0,2024-09-13,7.0,1.0,COMPLETED
4649,PO-00004649,PO-00004649,2024-09-23,2024,9,4,SUP-00000012,Advanced Logistics,Canada,Distributor,PRD-00000496,Paper Clips Box HD,Office Supplies,100,2.24,224.00000000000003,2024-10-18,25.0,0.0,COMPLETED
4650,PO-00004650,PO-00004650,2024-11-22,2024,11,4,SUP-00000010,Peak Performance,Netherlands,Importer,PRD-00000297,Binder Clips Assorted Plus,Office Supplies,100,2.58,258.0,2024-12-08,16.0,1.0,COMPLETED
4651,PO-00004651,PO-00004651,2025-05-24,2025,5,2,SUP-00000057,Atlantic Supply #57,Brazil,Importer,PRD-00000366,USB Hub 7-Port HD,Electronics,200,20.93,4186.0,2025-06-09,16.0,1.0,COMPLETED
4652,PO-00004652,PO-00004652,2024-12-17,2024,12,5,SUP-00000072,Advanced Logistics #72,Spain,Wholesaler,PRD-00000162,HDMI Cable 6ft HD,Electronics,200,6.54,1308.0,2025-01-10,24.0,1.0,COMPLETED
4653,PO-00004653,PO-00004653,2023-10-17,2023,10,4,SUP-00000024,QualitySource Inc #24,United Kingdom,Manufacturer,PRD-00000206,USB Hub 7-Port HD,Electronics,20,19.98,399.6,,,,PENDING
4654,PO-00004654,PO-00004654,2024-03-26,2024,3,2,SUP-00000044,QualitySource Inc #44,United Kingdom,Distributor,PRD-00000059,Whiteboard 24x36 Premium,Office Supplies,20,26.71,534.2,2024-04-09,14.0,0.0,COMPLETED
4655,PO-00004655,PO-00004655,2023-09-15,2023,9,4,SUP-00000009,Summit Distribution,South Korea,Wholesaler,PRD-00000187,PC Case Mid Tower HD,Computer Hardware,150,43.74,6561.0,,,,PENDING
4656,PO-00004656,PO-00004656,2024-03-27,2024,3,2,SUP-00000089,Summit Distribution #89,Brazil,Distributor,PRD-00000228,Power Supply 650W HD,Computer Hardware,200,69.99,13997.999999999998,2024-03-31,4.0,1.0,COMPLETED
4657,PO-00004657,PO-00004657,2024-05-13,2024,5,2,SUP-00000019,Valley Industrial,Japan,Distributor,PRD-00000350,NVMe Cable Pro,Computer Hardware,150,7.2,1080.0,2024-06-05,23.0,0.0,COMPLETED
4658,PO-00004658,PO-00004658,2023-11-03,2023,11,4,SUP-00000095,National Distribution #95,Australia,Manufacturer,PRD-00000244,Bluetooth Keyboard Premium,Electronics,50,27.12,1356.0,,,,CANCELLED
4659,PO-00004659,PO-00004659,2023-09-30,2023,9,4,SUP-00000036,Pacific Trading Co #36,United States,Importer,PRD-00000047,Ethernet Switch 8-Port Lite,Electronics,150,55.58,8337.0,2023-10-19,19.0,1.0,COMPLETED
4660,PO-00004660,PO-00004660,2023-11-06,2023,11,4,SUP-00000051,Elite Imports #51,United States,Distributor,PRD-00000106,CPU Cooler Max,Computer Hardware,20,25.16,503.2,2023-11-29,23.0,0.0,COMPLETED
4661,PO-00004661,PO-00004661,2023-07-31,2023,7,3,SUP-00000091,Elite Imports #91,Japan,Importer,PRD-00000439,Tape Measure Digital XL,Tools,20,12.88,257.6,,,,PENDING
4662,PO-00004662,PO-00004662,2024-09-05,2024,9,4,SUP-00000064,QualitySource Inc #64,Australia,Wholesaler,PRD-00000241,USB-C Cable Premium,Electronics,100,9.28,927.9999999999999,2024-09-17,12.0,1.0,COMPLETED
4663,PO-00004663,PO-00004663,2023-11-10,2023,11,4,SUP-00000027,ValueFirst Supply #27,Spain,Distributor,PRD-00000292,Ballpoint Pens 12-Pack Max,Office Supplies,100,3.42,342.0,2023-12-08,28.0,0.0,COMPLETED
4664,PO-00004664,PO-00004664,2024-09-04,2024,9,4,SUP-00000042,Prime Industrial #42,France,Distributor,PRD-00000284,Bluetooth Keyboard HD,Electronics,75,22.86,1714.5,2024-09-19,15.0,1.0,COMPLETED
4665,PO-00004665,PO-00004665,2024-03-16,2024,3,2,SUP-00000019,Valley Industrial,Japan,Distributor,PRD-00000156,Wrench Set Adjustable Max,Tools,20,30.14,602.8,2024-04-11,26.0,0.0,COMPLETED
4666,PO-00004666,PO-00004666,2024-12-22,2024,12,5,SUP-00000041,Global Tech Supply #41,Australia,Distributor,PRD-00000338,Desk Organizer Pro,Office Supplies,150,11.23,1684.5,2024-12-29,7.0,1.0,COMPLETED
4667,PO-00004667,PO-00004667,2023-09-14,2023,9,4,SUP-00000063,FastParts Direct #63,United States,Wholesaler,PRD-00000330,Laptop Stand Premium,Electronics,75,22.5,1687.5,2023-09-26,12.0,0.0,COMPLETED
4668,PO-00004668,PO-00004668,2025-03-03,2025,3,2,SUP-00000024,QualitySource Inc #24,United Kingdom,Manufacturer,PRD-00000205,Webcam HD Basic,Electronics,50,41.07,2053.5,2025-03-26,23.0,0.0,COMPLETED
4669,PO-00004669,PO-00004669,2024-09-05,2024,9,4,SUP-00000060,Coastal Distributors #60,Japan,Manufacturer,PRD-00000315,Screwdriver Set 100pc Premium,Tools,50,30.71,1535.5,2024-09-21,16.0,1.0,COMPLETED
4670,PO-00004670,PO-00004670,2024-05-28,2024,5,2,SUP-00000072,Advanced Logistics #72,Spain,Wholesaler,PRD-00000433,Measuring Tape 25ft XL,Tools,75,8.76,657.0,2024-06-12,15.0,0.0,COMPLETED
4671,PO-00004671,PO-00004671,2024-05-18,2024,5,2,SUP-00000003,FastParts Direct,Australia,Importer,PRD-00000051,A4 Paper Ream HD,Office Supplies,75,4.42,331.5,2024-05-30,12.0,0.0,COMPLETED
4672,PO-00004672,PO-00004672,2024-02-04,2024,2,1,SUP-00000055,National Distribution #55,India,Manufacturer,PRD-00000331,A4 Paper Ream Max,Office Supplies,20,3.81,76.2,,,,CANCELLED
4673,PO-00004673,PO-00004673,2024-04-23,2024,4,2,SUP-00000084,QualitySource Inc #84,South Korea,Wholesaler,PRD-00000476,Wrench Set Adjustable Premium,Tools,50,27.64,1382.0,2024-05-22,29.0,0.0,COMPLETED
4674,PO-00004674,PO-00004674,2025-01-07,2025,1,1,SUP-00000083,FastParts Direct #83,France,Distributor,PRD-00000324,Bluetooth Keyboard Pro,Electronics,10,30.25,302.5,2025-01-29,22.0,1.0,COMPLETED
4675,PO-00004675,PO-00004675,2025-05-31,2025,5,2,SUP-00000025,Reliable Components #25,India,Importer,PRD-00000328,Power Strip 6-Outlet Lite,Electronics,150,12.02,1803.0,2025-07-07,37.0,0.0,COMPLETED
4676,PO-00004676,PO-00004676,2024-04-06,2024,4,2,SUP-00000023,FastParts Direct #23,Japan,Wholesaler,PRD-00000028,Power Supply 650W,Computer Hardware,50,55.12,2756.0,2024-04-21,15.0,0.0,COMPLETED
4677,PO-00004677,PO-00004677,2024-11-22,2024,11,4,SUP-00000077,Atlantic Supply #77,Italy,Importer,PRD-00000325,Webcam HD HD,Electronics,75,46.44,3483.0,2024-12-08,16.0,0.0,COMPLETED
4678,PO-00004678,PO-00004678,2025-03-09,2025,3,2,SUP-00000086,Premier Materials #86,Australia,Manufacturer,PRD-00000191,Drill Driver Cordless Premium,Tools,50,83.99,4199.5,2025-04-08,30.0,0.0,COMPLETED
4679,PO-00004679,PO-00004679,2024-07-06,2024,7,3,SUP-00000049,Summit Distribution #49,France,Distributor,PRD-00000258,Desk Organizer Pro,Office Supplies,25,14.77,369.25,2024-07-30,24.0,0.0,COMPLETED
4680,PO-00004680,PO-00004680,2023-07-05,2023,7,3,SUP-00000025,Reliable Components #25,India,Importer,PRD-00000409,Surge Protector Basic,Electronics,10,14.5,145.0,2023-07-25,20.0,1.0,COMPLETED
4681,PO-00004681,PO-00004681,2025-03-28,2025,3,2,SUP-00000025,Reliable Components #25,India,Importer,PRD-00000043,Wireless Mouse Plus,Electronics,20,16.69,333.8,2025-04-25,28.0,0.0,COMPLETED
4682,PO-00004682,PO-00004682,2023-07-22,2023,7,3,SUP-00000073,Central Supplies #73,Canada,Manufacturer,PRD-00000138,Desk Organizer HD,Office Supplies,100,10.36,1036.0,2023-08-14,23.0,0.0,COMPLETED
4683,PO-00004683,PO-00004683,2023-12-04,2023,12,5,SUP-00000050,Peak Performance #50,Japan,Importer,PRD-00000017,Binder Clips Assorted,Office Supplies,200,2.5,500.0,2023-12-30,26.0,0.0,COMPLETED
4684,PO-00004684,PO-00004684,2023-08-20,2023,8,3,SUP-00000095,National Distribution #95,Australia,Manufacturer,PRD-00000229,Motherboard B550 Plus,Computer Hardware,150,102.93,15439.500000000002,,,,PENDING
4685,PO-00004685,PO-00004685,2025-04-11,2025,4,2,SUP-00000089,Summit Distribution #89,Brazil,Distributor,PRD-00000380,Dry Erase Markers Lite,Office Supplies,75,4.78,358.5,2025-04-27,16.0,0.0,COMPLETED
4686,PO-00004686,PO-00004686,2025-04-12,2025,4,2,SUP-00000017,Atlantic Supply,Italy,Wholesaler,PRD-00000442,HDMI Cable 6ft Lite,Electronics,10,6.59,65.9,2025-05-11,29.0,0.0,COMPLETED
4687,PO-00004687,PO-00004687,2024-01-23,2024,1,1,SUP-00000040,Coastal Distributors #40,Japan,Distributor,PRD-00000263,Mechanical Keyboard HD,Computer Hardware,10,74.97,749.7,2024-01-31,8.0,1.0,COMPLETED
4688,PO-00004688,PO-00004688,2025-02-16,2025,2,1,SUP-00000066,Premier Materials #66,Spain,Wholesaler,PRD-00000492,Ballpoint Pens 12-Pack Max,Office Supplies,20,3.81,76.2,2025-03-04,16.0,1.0,COMPLETED
4689,PO-00004689,PO-00004689,2023-09-22,2023,9,4,SUP-00000012,Advanced Logistics,Canada,Distributor,PRD-00000399,Tape Measure Digital Pro,Tools,50,14.35,717.5,2023-10-14,22.0,0.0,COMPLETED
4690,PO-00004690,PO-00004690,2024-02-05,2024,2,1,SUP-00000056,Pacific Trading Co #56,Spain,Wholesaler,PRD-00000256,Paper Clips Box Basic,Office Supplies,100,1.3,130.0,,,,PENDING
4691,PO-00004691,PO-00004691,2024-10-14,2024,10,4,SUP-00000031,Elite Imports #31,United States,Wholesaler,PRD-00000483,Wireless Mouse Premium,Electronics,20,12.57,251.4,2024-11-15,32.0,0.0,COMPLETED
4692,PO-00004692,PO-00004692,2024-11-20,2024,11,4,SUP-00000090,Peak Performance #90,China,Manufacturer,PRD-00000048,Power Strip 6-Outlet Max,Electronics,75,13.95,1046.25,2024-12-18,28.0,0.0,COMPLETED
4693,PO-00004693,PO-00004693,2024-02-24,2024,2,1,SUP-00000074,United Parts #74,Australia,Distributor,PRD-00000074,Level 24 inch Max,Tools,100,23.82,2382.0,2024-03-27,32.0,0.0,COMPLETED
4694,PO-00004694,PO-00004694,2023-07-13,2023,7,3,SUP-00000052,Advanced Logistics #52,United Kingdom,Manufacturer,PRD-00000093,Sticky Notes 3x3 XL,Office Supplies,75,2.99,224.25000000000003,2023-08-04,22.0,1.0,COMPLETED
4695,PO-00004695,PO-00004695,2024-07-13,2024,7,3,SUP-00000057,Atlantic Supply #57,Brazil,Importer,PRD-00000225,Graphics Card Entry HD,Computer Hardware,200,116.16,23232.0,2024-08-06,24.0,1.0,COMPLETED
4696,PO-00004696,PO-00004696,2023-08-21,2023,8,3,SUP-00000008,Alliance Trading,South Korea,Manufacturer,PRD-00000317,Pliers Set 5-Piece Lite,Tools,75,17.27,1295.25,2023-09-17,27.0,1.0,COMPLETED
4697,PO-00004697,PO-00004697,2025-04-17,2025,4,2,SUP-00000085,Reliable Components #85,Canada,Manufacturer,PRD-00000340,Dry Erase Markers Pro,Office Supplies,50,6.3,315.0,,,,PENDING
4698,PO-00004698,PO-00004698,2025-05-31,2025,5,2,SUP-00000056,Pacific Trading Co #56,Spain,Wholesaler,PRD-00000295,Stapler Heavy Duty HD,Office Supplies,100,14.04,1404.0,2025-06-26,26.0,0.0,COMPLETED
4699,PO-00004699,PO-00004699,2024-10-14,2024,10,4,SUP-00000065,Reliable Components #65,Italy,Manufacturer,PRD-00000203,Wireless Mouse Plus,Electronics,25,14.42,360.5,2024-11-07,24.0,1.0,COMPLETED
4700,PO-00004700,PO-00004700,2025-05-28,2025,5,2,SUP-00000054,United Parts #54,China,Manufacturer,PRD-00000114,Level 24 inch Plus,Tools,20,17.76,355.20000000000005,2025-06-05,8.0,1.0,COMPLETED
4701,PO-00004701,PO-00004701,2025-05-06,2025,5,2,SUP-00000012,Advanced Logistics,Canada,Distributor,PRD-00000044,Bluetooth Keyboard Plus,Electronics,100,25.09,2509.0,2025-06-03,28.0,0.0,COMPLETED
4702,PO-00004702,PO-00004702,2024-01-09,2024,1,1,SUP-00000060,Coastal Distributors #60,Japan,Manufacturer,PRD-00000026,CPU Cooler,Computer Hardware,10,26.03,260.3,,,,PENDING
